state_2019,constituency_id_2019,constituency_id,constituency_2019,party_2019,winner_2019,vote_share_2019,state_2024,constituency_id_2024,constituency_2024,party_2024,winner_2024,vote_share_2024,state,constituency,seat_flipped,max_positive_swing,max_negative_swing,avg_abs_swing,swing_range,top2_margin_pct,effective_num_parties,winner_vote_share,margin_votes,winner_vote_share_change,flip_score,close_margin_score,fragmentation_score,swing_score,volatility_score
Rajasthan,RAJASTHAN__BIKANER_(SC),RAJASTHAN__BIKANER,Bikaner (SC),BJP,ARJUN RAM MEGHWAL,59.816678458854966,Rajasthan,RAJASTHAN__BIKANER,BIKANER,BJP,ARJUN RAM MEGHWAL,50.679256216231686,Rajasthan,BIKANER,False,9.896879988886027,-9.13742224262328,1.116167691061853,19.034302231509308,4.9818382125438845,2.1463476495910836,50.679256216231686,55711.0,-9.13742224262328,0,15.018161787456116,10.731738247955418,2.232335382123706,27.982235417535243
Assam,ASSAM__AUTONOMOUS_DISTRICT,ASSAM__DIPHU,Autonomous District,BJP,HOREN SING BEY,61.72808728661967,Assam,ASSAM__DIPHU,Diphu,BJP,AMARSING TISSO,49.00509206577947,Assam,Diphu,False,20.980871927551007,-12.722995220840197,6.767815057229571,33.703867148391204,21.616456291271437,2.8637669894011455,49.00509206577947,147603.0,-12.722995220840197,0,0.0,14.318834947005728,13.535630114459142,27.85446506146487
Odisha,ODISHA__KORAPUT,ODISHA__KORAPUT,Koraput,INC,SAPTAGIRI SANKAR ULAKA,34.35867430873731,Odisha,ODISHA__KORAPUT,Koraput,INC,SAPTAGIRI SANKAR ULAKA,41.04564684149301,Odisha,Koraput,False,6.6869725327557035,-5.85115001024624,1.7579643882766882,12.538122543001943,12.872609716673278,3.4417134700413885,41.04564684149301,147728.0,6.6869725327557035,0,7.127390283326722,17.20856735020694,3.5159287765533764,27.85188641008704
Karnataka,KARNATAKA__CHITRADURGA,KARNATAKA__CHITRADURGA,Chitradurga,BJP,A NARAYANASWAMY,50.25843733697178,Karnataka,KARNATAKA__CHITRADURGA,Chitradurga,BJP,GOVIND MAKTHAPPA KARJOL,50.10501796388787,Karnataka,Chitradurga,False,2.761245768403178,-0.6378106188808399,0.2039373840819983,3.399056387284018,3.5204245491104373,2.13604976306213,50.10501796388787,48121.0,-0.1534193730839135,0,16.479575450889563,10.680248815310648,0.4078747681639966,27.567699034364207
Odisha,ODISHA__BOLANGIR,ODISHA__BOLANGIR,Bolangir,BJP,Sangeeta Kumari Singh Deo,38.11770828151725,Odisha,ODISHA__BOLANGIR,Bolangir,BJP,SANGEETA KUMARI SINGH DEO,44.11675646028418,Odisha,Bolangir,False,5.999048178766927,-4.255393832354425,1.1911583007589286,10.254442011121352,9.474321691586065,2.9226017036406744,44.11675646028418,132664.0,5.999048178766927,0,10.525678308413935,14.613008518203372,2.382316601517857,27.521003428135167
Himachal Pradesh,HIMACHAL_PRADESH__SHIMLA,HIMACHAL_PRADESH__SHIMLA,Shimla,BJP,SURESH KUMAR KASHYAP,66.35041106296252,Himachal Pradesh,HIMACHAL_PRADESH__SHIMLA,SHIMLA,BJP,Suresh Kumar Kashyap,53.5842014918064,Himachal Pradesh,SHIMLA,False,13.653967715885628,-12.766209571156123,3.251634118651247,26.420177287041753,9.428278339940093,2.0736933576559777,53.5842014918064,91451.0,-12.766209571156125,0,10.571721660059907,10.368466788279889,6.503268237302494,27.44345668564229
West Bengal,WEST_BENGAL__JALPAIGURI,WEST_BENGAL__JALPAIGURI,Jalpaiguri,BJP,Dr. JAYANTA KUMAR ROY,50.6452034149676,West Bengal,WEST_BENGAL__JALPAIGURI,Jalpaiguri,BJP,DR JAYANTA KUMAR ROY,48.56648139337008,West Bengal,Jalpaiguri,False,4.68817687110392,-2.078722021597514,0.5175385551760713,6.766898892701434,5.492498997395451,2.3594452765679965,48.56648139337008,86693.0,-2.078722021597514,0,14.507501002604549,11.797226382839982,1.0350771103521426,27.33980449579667
Madhya Pradesh,MADHYA_PRADESH__SATNA,MADHYA_PRADESH__SATNA,SATNA,BJP,GANESH SINGH,52.86668414663056,Madhya Pradesh,MADHYA_PRADESH__SATNA,SATNA,BJP,GANESH SINGH,43.412668134757105,Madhya Pradesh,SATNA,False,7.654256178419137,-9.454016011873456,0.41712023195002923,17.108272190292595,8.021836271402833,2.902351628372592,43.412668134757105,84949.0,-9.454016011873456,0,11.978163728597167,14.51175814186296,0.8342404639000585,27.32416233436019
Uttar Pradesh,UTTAR_PRADESH__BAHRAICH,UTTAR_PRADESH__BAHARAICH,Bahraich,BJP,AKSHAIBAR LAL,53.13765345790464,Uttar Pradesh,UTTAR_PRADESH__BAHARAICH,Baharaich,BJP,ANAND KUMAR,49.10265899148752,Uttar Pradesh,Baharaich,False,4.774713553152382,-4.034994466417118,0.785313369829654,8.809708019569499,6.078844104391024,2.332608837804794,49.10265899148752,64227.0,-4.034994466417118,0,13.921155895608976,11.66304418902397,1.570626739659308,27.154826824292254
West Bengal,WEST_BENGAL__MALDAHA_DAKSHIN,WEST_BENGAL__MALDAHA_DAKSHIN,Maldaha Dakshin,INC,ABU HASEM KHAN CHOWDHURY (DALU),34.7302458876706,West Bengal,WEST_BENGAL__MALDAHA_DAKSHIN,Maldaha Dakshin,INC,ISHA KHAN CHOUDHURY,41.78709275662164,West Bengal,Maldaha Dakshin,False,7.056846868951041,-5.49049145109316,0.6431320075744584,12.5473383200442,9.371370335139204,3.047684405384448,41.78709275662164,128368.0,7.056846868951041,0,10.628629664860796,15.23842202692224,1.2862640151489169,27.153315706931952
Bihar,BIHAR__PURVI_CHAMPARAN,BIHAR__PURVI_CHAMPARAN,Purvi Champaran,BJP,RADHA MOHAN SINGH,57.81338803281969,Bihar,BIHAR__PURVI_CHAMPARAN,Purvi Champaran,BJP,RADHA MOHAN SINGH,50.49818941815499,Bihar,Purvi Champaran,False,42.27540961620135,-28.430958575145088,1.7444380692640453,70.70636819134644,8.222779801953642,2.301837317219466,50.49818941815499,88287.0,-7.315198614664695,0,11.777220198046358,11.50918658609733,3.4888761385280906,26.775282922671778
Haryana,HARYANA__GURGAON,HARYANA__GURGAON,Gurgaon,BJP,RAO INDERJIT SINGH,60.94300139162632,Haryana,HARYANA__GURGAON,GURGAON,BJP,RAO INDERJIT SINGH,50.48212876085414,Haryana,GURGAON,False,11.552933986316049,-10.46087263077218,0.3429110208703671,22.01380661708823,4.688827103130585,2.1519556869205885,50.48212876085414,75079.0,-10.46087263077218,0,15.311172896869415,10.759778434602943,0.6858220417407342,26.756773373213093
Gujarat,GUJARAT__BHARUCH,GUJARAT__BHARUCH,Bharuch,BJP,Mansukhbhai Dhanjibhai Vasava,55.473700232664335,Gujarat,GUJARAT__BHARUCH,Bharuch,BJP,MANSUKHBHAI DHANJIBHAI VASAVA,50.72354132400972,Gujarat,Bharuch,False,43.576037312212875,-26.404661984387573,1.3508186000005609,69.98069929660045,7.147504011796848,2.233380143176708,50.72354132400972,85696.0,-4.750158908654612,0,12.852495988203152,11.166900715883541,2.7016372000011217,26.721033904087818
Punjab,PUNJAB__SANGRUR,PUNJAB__SANGRUR,Sangrur,AAAP,BHAGWANT MANN,37.39628244451518,Punjab,PUNJAB__SANGRUR,Sangrur,AAAP,GURMEET SINGH MEET HAYER,36.05998029049239,Punjab,Sangrur,False,14.17195058549234,-17.637841664899447,0.6370187719254403,31.809792250391787,17.09081725126651,4.507113258119356,36.05998029049239,172560.0,-1.336302154022789,0,2.909182748733489,22.535566290596776,1.2740375438508806,26.718786583181146
Madhya Pradesh,MADHYA_PRADESH__GWALIOR,MADHYA_PRADESH__GWALIOR,GWALIOR,BJP,VIVEK NARAYAN SHEJWALKAR,52.441442827331585,Madhya Pradesh,MADHYA_PRADESH__GWALIOR,GWALIOR,BJP,BHARAT SINGH KUSHWAH,49.994081426175285,Madhya Pradesh,GWALIOR,False,4.602455536387168,-2.4473614011563,0.3047678481585382,7.0498169375434685,5.226956833123765,2.2171229319545978,49.994081426175285,70210.0,-2.4473614011563,0,14.773043166876235,11.08561465977299,0.6095356963170764,26.468193522966303
Maharashtra,MAHARASHTRA__RAIGAD,MAHARASHTRA__RAIGAD,Raigad,NCP,Tatkare Sunil Dattatray,47.487437430946095,Maharashtra,MAHARASHTRA__RAIGAD,Raigad,NCP,TATKARE SUNIL DATTATREY,50.16935235553731,Maharashtra,Raigad,False,41.999384173252594,-44.4217122540267,1.4150471875552653,86.4210964272793,8.16996818228472,2.3291173434593953,50.16935235553731,82784.0,2.6819149245912186,0,11.83003181771528,11.645586717296975,2.8300943751105305,26.305712910122786
Maharashtra,MAHARASHTRA__MAVAL,MAHARASHTRA__MAVAL,Maval,SHS,SHRIRANG APPA CHANDU BARNE,52.64648557352331,Maharashtra,MAHARASHTRA__MAVAL,Maval,SHS,SHRIRANG APPA CHANDU BARNE,48.81157615078473,Maharashtra,Maval,False,42.00483161558996,-36.87342571109644,0.4965920405051879,78.8782573266864,6.806744535194774,2.406928737963775,48.81157615078473,96615.0,-3.8349094227385763,0,13.193255464805226,12.034643689818875,0.9931840810103758,26.221083235634477
Karnataka,KARNATAKA__BAGALKOT,KARNATAKA__BAGALKOT,Bagalkot,BJP,Gaddigoudar Parvatagouda Chandanagouda,55.17440040909404,Karnataka,KARNATAKA__BAGALKOT,Bagalkot,BJP,GADDIGOUDAR. PARVATAGOUDA. CHANDANAGOUDA.,50.93039335560176,Karnataka,Bagalkot,False,4.526569770606727,-4.2440070534922825,0.29636193357437934,8.77057682409901,5.191334594755013,2.1336141833603848,50.93039335560176,68399.0,-4.2440070534922825,0,14.808665405244987,10.668070916801923,0.5927238671487587,26.06946018919567
Tamil Nadu,TAMIL_NADU__RAMANATHAPURAM,TAMIL_NADU__RAMANATHAPURAM,Ramanathapuram,IUML,K. NAVASKANI,44.07867215184412,Tamil Nadu,TAMIL_NADU__RAMANATHAPURAM,RAMANATHAPURAM,IUML,NAVASKANI K,45.921757205684,Tamil Nadu,RAMANATHAPURAM,False,30.811540008405515,-32.15516448966652,2.7391990007645433,62.96670449807203,15.02739551994724,3.1020366974957887,45.921757205684,166782.0,1.8430850538398857,0,4.972604480052761,15.510183487478944,5.4783980015290865,25.961185969060793
Madhya Pradesh,MADHYA_PRADESH__MANDLA,MADHYA_PRADESH__MANDLA,MANDLA,BJP,FAGGAN SINGH KULASTE,48.59209559368728,Madhya Pradesh,MADHYA_PRADESH__MANDLA,MANDLA,BJP,FAGGAN SINGH KULASTE,48.92936588974442,Madhya Pradesh,MANDLA,False,1.0820951894724775,-0.8927588796073416,0.3712971755513302,1.974854069079819,6.762427456578138,2.390452728955319,48.92936588974442,103846.0,0.33727029605713454,0,13.237572543421862,11.952263644776595,0.7425943511026604,25.932430539301116
Bihar,BIHAR__GOPALGANJ_(SC),BIHAR__GOPALGANJ,Gopalganj (SC),JDU,DR. ALOK KUMAR SUMAN,55.4359746935239,Bihar,BIHAR__GOPALGANJ,Gopalganj,JDU,DR. ALOK KUMAR SUMAN,48.15174026623971,Bihar,Gopalganj,False,36.1877920316229,-27.487813159835923,2.124438030644124,63.67560519145882,11.963948234616815,2.728042338794309,48.15174026623971,127180.0,-7.28423442728419,0,8.036051765383185,13.640211693971544,4.248876061288248,25.92513952064298
Kerala,KERALA__KASARAGOD,KERALA__KASARAGOD,Kasaragod,INC,Rajmohan Unnithan,43.17627091834833,Kerala,KERALA__KASARAGOD,Kasaragod,INC,RAJMOHAN UNNITHAN,44.10235621718113,Kerala,Kasaragod,False,3.731022008639158,-4.444630372919505,0.3825182136987534,8.175652381558663,9.046727056679003,2.8059731401721075,44.10235621718113,100649.0,0.9260852988328026,0,10.953272943320997,14.029865700860537,0.7650364273975068,25.74817507157904
Madhya Pradesh,MADHYA_PRADESH__BHIND,MADHYA_PRADESH__BHIND,BHIND,BJP,SANDHYA RAY,54.928816565645214,Madhya Pradesh,MADHYA_PRADESH__BHIND,BHIND,BJP,SANDHYA RAY,51.197465793841225,Madhya Pradesh,BHIND,False,10.894030134343616,-4.982999494077449,0.5908518241442167,15.877029628421065,6.181083634332282,2.149492730529627,51.197465793841225,64840.0,-3.7313507718039887,0,13.818916365667718,10.747463652648134,1.1817036482884333,25.748083666604288
Odisha,ODISHA__SUNDARGARH,ODISHA__SUNDARGARH,Sundargarh,BJP,Jual Oram,45.45430581322736,Odisha,ODISHA__SUNDARGARH,Sundargarh,BJP,JUAL ORAM,42.76620836026327,Odisha,Sundargarh,False,5.578231807479792,-2.688097452964086,1.1327670348411734,8.266329260443879,12.009929251057953,3.037395977643338,42.76620836026327,138808.0,-2.6880974529640866,0,7.990070748942047,15.18697988821669,2.2655340696823467,25.44258470684108
Bihar,BIHAR__BANKA,BIHAR__BANKA,Banka,JDU,GIRIDHARI YADAV,47.980028238431984,Bihar,BIHAR__BANKA,Banka,JDU,GIRIDHARI YADAV,49.96060759943007,Bihar,Banka,False,11.878776258353408,-9.929383533995804,1.600595726621542,21.808159792349212,10.239460437507091,2.443559401951681,49.96060759943007,103844.0,1.9805793609980853,0,9.760539562492909,12.217797009758405,3.201191453243084,25.1795280254944
Bihar,BIHAR__PASCHIM_CHAMPARAN,BIHAR__PASCHIM_CHAMPARAN,Paschim Champaran,BJP,DR. SANJAY JAISWAL,59.599619324419315,Bihar,BIHAR__PASCHIM_CHAMPARAN,Paschim Champaran,BJP,DR.SANJAY JAISWAL,53.43316860850481,Bihar,Paschim Champaran,False,40.86080997481257,-30.584360709857283,3.295601010577793,71.44517068466985,12.57235863369224,2.2075430546555963,53.43316860850481,136568.0,-6.166450715914507,0,7.4276413663077605,11.037715273277982,6.591202021155586,25.056558660741327
Himachal Pradesh,HIMACHAL_PRADESH__MANDI,HIMACHAL_PRADESH__MANDI,Mandi,BJP,RAM SWAROOP SHARMA,68.74962156259328,Himachal Pradesh,HIMACHAL_PRADESH__MANDI,MANDI,BJP,KANGNA RANAUT,52.86638249278901,Himachal Pradesh,MANDI,False,19.828725608920777,-15.883239069804269,1.0635374026565216,35.711964678725046,7.359151809885709,2.0549294265073574,52.86638249278901,74755.0,-15.883239069804269,0,12.64084819011429,10.274647132536787,2.1270748053130433,25.04257012796412
Uttar Pradesh,UTTAR_PRADESH__GORAKHPUR,UTTAR_PRADESH__GORAKHPUR,Gorakhpur,BJP,Ravindra Shyamnarayan Shukla alias Ravi Kishan,60.53527035753629,Uttar Pradesh,UTTAR_PRADESH__GORAKHPUR,Gorakhpur,BJP,RAVINDRA SHUKLA ALIAS RAVI KISHAN,50.747349518759755,Uttar Pradesh,Gorakhpur,False,6.70895263359602,-9.787920838776536,1.230284096163417,16.496873472372556,8.967847728672496,2.3014324187891417,50.747349518759755,103526.0,-9.787920838776536,0,11.032152271327504,11.507162093945709,2.460568192326834,24.999882557600046
Uttar Pradesh,UTTAR_PRADESH__RAMPUR,UTTAR_PRADESH__RAMPUR,Rampur,SP,Mohammad Azam Khan,52.70675196362406,Uttar Pradesh,UTTAR_PRADESH__RAMPUR,Rampur,SP,MOHIBBULLAH,49.737986259385856,Uttar Pradesh,Rampur,False,8.231972803872411,-3.2998686989888975,1.004140340442986,11.531841502861308,9.03170092523441,2.38142232007883,49.737986259385856,87434.0,-2.9687657042382014,0,10.96829907476559,11.907111600394149,2.008280680885972,24.88369135604571
Uttar Pradesh,UTTAR_PRADESH__SAMBHAL,UTTAR_PRADESH__SAMBHAL,Sambhal,SP,DR. SHAFIQUR REHMAN BARQ,55.5997664493113,Uttar Pradesh,UTTAR_PRADESH__SAMBHAL,Sambhal,SP,ZIA UR REHMAN,47.79657953293059,Uttar Pradesh,Sambhal,False,12.758340495220436,-7.80318691638071,0.9550607323779038,20.561527411601148,10.16700655992596,2.5880889097509474,47.79657953293059,121494.0,-7.80318691638071,0,9.83299344007404,12.940444548754737,1.9101214647558076,24.683559453584582
Punjab,PUNJAB__JALANDHAR,PUNJAB__JALANDHAR,Jalandhar,INC,Santokh Singh Chaudhary,37.85208606886373,Punjab,PUNJAB__JALANDHAR,Jalandhar,INC,CHARANJIT SINGH CHANNI,39.43486397326073,Punjab,Jalandhar,False,21.641743512077056,-29.073434567865807,1.469101393002502,50.71517807994286,17.793120461183676,3.899714553633498,39.43486397326073,175993.0,1.5827779043970054,0,2.206879538816324,19.49857276816749,2.938202786005004,24.64365509298882
Uttar Pradesh,UTTAR_PRADESH__MORADABAD,UTTAR_PRADESH__MORADABAD,Moradabad,SP,Dr. S.T. HASAN,50.648335758840624,Uttar Pradesh,UTTAR_PRADESH__MORADABAD,Moradabad,SP,RUCHI VIRA,49.6703904737041,Uttar Pradesh,Moradabad,False,7.194052299551506,-4.616886834096861,0.5367767266944193,11.810939133648368,8.242147468993167,2.360919704239757,49.6703904737041,105762.0,-0.9779452851365207,0,11.757852531006833,11.804598521198786,1.0735534533888387,24.636004505594457
NCT OF Delhi,NCT_OF_DELHI__EAST_DELHI,NCT_OF_DELHI__EAST_DELHI,EAST DELHI,BJP,GAUTAM GAMBHIR,55.34618995866661,NCT OF Delhi,NCT_OF_DELHI__EAST_DELHI,East Delhi,BJP,HARSH MALHOTRA,52.59440100818876,NCT OF Delhi,East Delhi,False,27.747501478500705,-24.243036171283514,0.7049755521290016,51.990537649784216,7.409760222902747,2.0795900088363672,52.59440100818876,93663.0,-2.7517889504778523,0,12.590239777097253,10.397950044181837,1.4099511042580033,24.398140925537092
West Bengal,WEST_BENGAL__BIRBHUM,WEST_BENGAL__BIRBHUM,Birbhum,AITC,SATABDI ROY,45.126715941447046,West Bengal,WEST_BENGAL__BIRBHUM,Birbhum,AITC,SATABDI ROY,47.004449297906554,West Bengal,Birbhum,False,9.600955023641994,-6.675966919249936,1.7081054654093109,16.27692194289193,12.9400195884334,2.7843184424850373,47.004449297906554,197650.0,1.8777333564595082,0,7.059980411566601,13.921592212425187,3.4162109308186217,24.39778355481041
West Bengal,WEST_BENGAL__KOLKATA_UTTAR,WEST_BENGAL__KOLKATA_UTTAR,Kolkata Uttar,AITC,BANDYOPADHYAY SUDIP,49.956291361468864,West Bengal,WEST_BENGAL__KOLKATA_UTTAR,Kolkata Uttar,AITC,BANDYOPADHYAY SUDIP,47.44160520349362,West Bengal,Kolkata Uttar,False,9.252013642584036,-7.477280449562546,0.4776353063444867,16.72929409214658,9.65743040984608,2.6152272456732915,47.44160520349362,92560.0,-2.514686157975241,0,10.34256959015392,13.076136228366458,0.9552706126889734,24.373976431209353
Arunachal Pradesh,ARUNACHAL_PRADESH__ARUNACHAL_WEST,ARUNACHAL_PRADESH__ARUNACHAL_WEST,ARUNACHAL WEST,BJP,KIREN RIJIJU,63.016940637995035,Arunachal Pradesh,ARUNACHAL_PRADESH__ARUNACHAL_WEST,Arunachal West,BJP,KIREN RIJIJU,51.37942591870016,Arunachal Pradesh,Arunachal West,False,11.962211626031602,-12.257542351594989,4.968778290175483,24.21975397762659,25.19684645476283,2.8850572645439607,51.37942591870016,100738.0,-11.637514719294877,0,0.0,14.425286322719803,9.937556580350966,24.36284290307077
Gujarat,GUJARAT__ANAND,GUJARAT__ANAND,Anand,BJP,PATEL MITESH RAMESHBHAI (BAKABHAI),57.104651466949775,Gujarat,GUJARAT__ANAND,Anand,BJP,MITESH PATEL (BAKABHAI),52.44009044760606,Gujarat,Anand,False,5.468923386177835,-4.664561019343715,0.7552188033029086,10.13348440552155,7.700461227994921,2.1034865733496404,52.44009044760606,89939.0,-4.664561019343715,0,12.299538772005079,10.517432866748202,1.5104376066058172,24.327409245359096
Telangana,TELANGANA__NIZAMABAD,TELANGANA__NIZAMABAD,Nizamabad,BJP,ARVIND DHARMAPURI,45.220029206750674,Telangana,TELANGANA__NIZAMABAD,Nizamabad,BJP,ARVIND DHARMAPURI,48.01614162345238,Telangana,Nizamabad,False,32.64547899167238,-38.55112310494859,0.15287042571591947,71.19660209662096,8.855600078146473,2.5579883045231133,48.01614162345238,109241.0,2.7961124167017033,0,11.144399921853527,12.789941522615567,0.30574085143183893,24.240082295900933
West Bengal,WEST_BENGAL__BARDHAMAN_PURBA,WEST_BENGAL__BARDHAMAN_PURBA,Bardhaman Purba,AITC,SUNIL KUMAR MONDAL,44.52443781152599,West Bengal,WEST_BENGAL__BARDHAMAN_PURBA,Bardhaman Purba,AITC,DR. SHARMILA SARKAR,48.10640415144493,West Bengal,Bardhaman Purba,False,3.581966339918935,-2.6729920252125012,0.9129992137147191,6.254958365131436,10.724031763629448,2.5954137773154353,48.10640415144493,160572.0,3.581966339918935,0,9.275968236370552,12.977068886577177,1.8259984274294383,24.07903555037717
Odisha,ODISHA__SAMBALPUR,ODISHA__SAMBALPUR,Sambalpur,BJP,NITESH GANGA DEB,42.13330013206398,Odisha,ODISHA__SAMBALPUR,Sambalpur,BJP,DHARMENDRA PRADHAN,49.48096799072819,Odisha,Sambalpur,False,7.3476678586642095,-4.6457223039570525,0.8600936990101818,11.993390162621262,10.013478203830871,2.4610528396785325,49.48096799072819,119836.0,7.3476678586642095,0,9.986521796169129,12.305264198392663,1.7201873980203637,24.011973392582156
Bihar,BIHAR__SUPAUL,BIHAR__SUPAUL,Supaul,JDU,Dileshwar Kamait,53.778746044535275,Bihar,BIHAR__SUPAUL,Supaul,JDU,DILESHWAR KAMAIT,48.33329813485997,Bihar,Supaul,False,34.540668045363795,-29.755357601019085,1.8561875580441345,64.29602564638287,13.792630089496178,2.8063128927882075,48.33329813485997,169803.0,-5.445447909675302,0,6.207369910503822,14.031564463941038,3.712375116088269,23.951309490533127
West Bengal,WEST_BENGAL__SRERAMPUR,WEST_BENGAL__SREERAMPUR,Srerampur,AITC,KALYAN BANERJEE,45.49509347544598,West Bengal,WEST_BENGAL__SREERAMPUR,Sreerampur,AITC,KALYAN BANERJEE,45.64547195726202,West Bengal,Sreerampur,False,5.3324822666974825,-4.660480208537699,0.7380027825713835,9.992962475235181,11.840583204427674,2.8626310656236247,45.64547195726202,174830.0,0.1503784818160412,0,8.159416795572326,14.313155328118123,1.476005565142767,23.948577688833215
Kerala,KERALA__VADAKARA,KERALA__VADAKARA,Vadakara,INC,K. MURALEEDHARAN,49.431832578060266,Kerala,KERALA__VADAKARA,Vadakara,INC,SHAFI PARAMBIL,49.64864770999878,Kerala,Vadakara,False,39.40415037355639,-2.0351445339105396,0.9762563710482606,41.43929490746693,10.196919355944663,2.4265551071047,49.64864770999878,114506.0,0.21681513193851032,0,9.803080644055337,12.1327755355235,1.9525127420965211,23.888368921675355
Karnataka,KARNATAKA__DHARWAD,KARNATAKA__DHARWAD,Dharwad,BJP,Pralhad Joshi,56.43462532086806,Karnataka,KARNATAKA__DHARWAD,Dharwad,BJP,PRALHAD JOSHI,52.41388344306696,Karnataka,Dharwad,False,5.7562218790589625,-4.0207418778011,0.29149038642093683,9.776963756860063,7.1221837538630055,2.083659610353192,52.41388344306696,97324.0,-4.0207418778011,0,12.877816246136994,10.418298051765959,0.5829807728418737,23.879095070744828
Madhya Pradesh,MADHYA_PRADESH__KHARGONE,MADHYA_PRADESH__KHARGONE,KHARGONE,BJP,GAJENDRA UMRAO SINGH PATEL,54.18508034774276,Madhya Pradesh,MADHYA_PRADESH__KHARGONE,KHARGONE,BJP,GAJENDRA SINGH PATEL,52.59652112103199,Madhya Pradesh,KHARGONE,False,3.934932188473418,-1.588559226710771,0.8903950346261208,5.523491415184189,8.66178506496756,2.1277267291297246,52.59652112103199,135018.0,-1.588559226710771,0,11.33821493503244,10.638633645648623,1.7807900692522416,23.757638649933305
Bihar,BIHAR__JHANJHARPUR,BIHAR__JHANJHARPUR,Jhanjharpur,JDU,Ramprit Mandal,56.799225316388856,Bihar,BIHAR__JHANJHARPUR,Jhanjharpur,JDU,RAMPRIT MANDAL,48.734755303129354,Bihar,Jhanjharpur,False,31.89630817533584,-26.34829458343784,2.7616285986446982,58.24460275877368,16.838447127793515,2.8876496793532267,48.734755303129354,184169.0,-8.064470013259502,0,3.161552872206485,14.438248396766134,5.5232571972893965,23.123058466262016
Odisha,ODISHA__BALASORE,ODISHA__BALASORE,Balasore,BJP,PRATAP CHANDRA SARANGI,41.788593029793475,Odisha,ODISHA__BALASORE,Balasore,BJP,PRATAP CHANDRA SARANGI,45.490771642762226,Odisha,Balasore,False,3.7021786129687513,-7.058514215765484,0.4775102221637767,10.760692828734236,11.879643039940838,2.8048219751689047,45.490771642762226,147151.0,3.7021786129687513,0,8.120356960059162,14.024109875844523,0.9550204443275534,23.099487280231237
NCT OF Delhi,NCT_OF_DELHI__NEW_DELHI,NCT_OF_DELHI__NEW_DELHI,NEW DELHI,BJP,MEENAKASHI LEKHI,54.7727912173385,NCT OF Delhi,NCT_OF_DELHI__NEW_DELHI,New Delhi,BJP,BANSURI SWARAJ,53.47517546385232,NCT OF Delhi,New Delhi,False,27.8957107924807,-26.90830718023423,0.9458486898169827,54.80401797271493,9.24754681002704,2.076178993175418,53.47517546385232,78370.0,-1.297615753486184,0,10.75245318997296,10.38089496587709,1.8916973796339653,23.025045535484015
