state,party_id,avg_vote_share_2019,avg_vote_share_2024,avg_swing,max_swing,min_swing,constituencies_seen,seats_2019,seats_2024,seat_change,alliance_2024
Tamil Nadu,AIDMMK,0.164226530260948,0.0,-0.164226530260948,-0.164226530260948,-0.164226530260948,1,0,0,0,UNKNOWN
Tamil Nadu,PUJP,0.1657855518375352,0.0,-0.1657855518375352,-0.0611578582096276,-0.2704132454654428,2,0,0,0,UNKNOWN
Tamil Nadu,ETMK,0.16855888985390868,0.0,-0.16855888985390868,-0.0870537475278096,-0.2354149684453575,3,0,0,0,UNKNOWN
Tamil Nadu,PPIS,0.16875983575020545,0.0,-0.16875983575020545,-0.0803729808643235,-0.2571466906360874,2,0,0,0,UNKNOWN
Tamil Nadu,NOTA,1.2659888735639069,1.0687036256634077,-0.19728524790049923,0.7020056718233039,-0.9952251049257548,39,0,0,0,NONE
Tamil Nadu,TNLK,0.21492542427825675,0.0,-0.21492542427825675,-0.0939936576426193,-0.4648105134420892,16,0,0,0,UNKNOWN
Tamil Nadu,CPI(ML)(L),0.22114280986561435,0.0,-0.22114280986561435,-0.1860984857639634,-0.2561871339672653,2,0,0,0,UNKNOWN
Tamil Nadu,AMPK,0.221462441847658,0.0,-0.221462441847658,-0.0375283842398915,-0.4053964994554245,2,0,0,0,UNKNOWN
Tamil Nadu,PSPL,0.23751086089315945,0.0,-0.23751086089315945,-0.1760546866939424,-0.294775453134032,3,0,0,0,UNKNOWN
Tamil Nadu,ACDP,0.3448454725232215,0.09274865694777924,-0.2520968155754422,0.0549650043944566,-0.9771236765895496,9,0,0,0,UNKNOWN
Tamil Nadu,TTNP,0.2538176044097278,0.0,-0.2538176044097278,-0.2538176044097278,-0.2538176044097278,1,0,0,0,UNKNOWN
Tamil Nadu,AIPTMMK,0.2571796768505724,0.0,-0.2571796768505724,-0.2571796768505724,-0.2571796768505724,1,0,0,0,UNKNOWN
Tamil Nadu,IND,0.4250411590140012,0.16066361068019852,-0.26437754833380267,30.811540008405515,-13.249266598537366,39,0,0,0,OTHER
Tamil Nadu,RPI(A),0.2788007337256169,0.0,-0.2788007337256169,-0.1249832231326903,-0.4326182443185435,2,0,0,0,UNKNOWN
Tamil Nadu,MSKK,0.2899597688304224,0.0,-0.2899597688304224,-0.2899597688304224,-0.2899597688304224,1,0,0,0,UNKNOWN
Tamil Nadu,SMFB,0.3446133708965316,0.0,-0.3446133708965316,-0.3446133708965316,-0.3446133708965316,1,0,0,0,UNKNOWN
Tamil Nadu,SDPI,3.0225985104080464,0.0,-3.0225985104080464,-3.0225985104080464,-3.0225985104080464,1,0,0,0,UNKNOWN
Tamil Nadu,PMK,16.79579432869648,13.367038163619442,-3.4287561650770377,20.74709211312147,-22.221807163366776,12,0,0,0,UNKNOWN
Tamil Nadu,MNM,3.9595665009213374,0.0,-3.9595665009213374,-0.8193617372376539,-12.032167495516749,36,0,0,0,UNKNOWN
Telangana,BJP,19.847638733778954,34.354378192615094,14.506739458836137,32.80788104059101,1.1530222026440669,17,4,8,4,NDA
Telangana,INC,28.640027512228162,40.29492956879176,11.654902056563591,32.64547899167238,-7.622041362161131,17,3,8,5,INDIA
Telangana,AIMIM,58.94606502998159,61.276154190779806,2.3300891607982166,2.3300891607982166,2.3300891607982166,1,1,1,0,UNKNOWN
Telangana,BHRS,0.0,16.558891989717694,16.558891989717694,28.623491331581352,1.725500868258041,17,0,0,0,UNKNOWN
Telangana,AIFB,0.037379037282128665,1.2987981176109344,1.2614190803288057,3.529626095567585,0.1115768017503822,3,0,0,0,UNKNOWN
Telangana,TSP,0.0891381581913119,0.8376763833732925,0.7485382251819807,0.7485382251819807,0.7485382251819807,1,0,0,0,UNKNOWN
Telangana,AODRP,0.0,0.6130196443523092,0.6130196443523092,1.2419214868431778,0.0455418929876592,14,0,0,0,UNKNOWN
Telangana,PPID,0.0,0.4571371183105921,0.4571371183105921,0.4571371183105921,0.4571371183105921,1,0,0,0,UNKNOWN
Telangana,PRJVLGUP,0.0,0.43291392541003887,0.43291392541003887,0.7978422191267163,0.0679856316933615,2,0,0,0,UNKNOWN
Telangana,TPSP,0.0,0.3716262690222221,0.3716262690222221,0.6771023287371026,0.0661502093073416,2,0,0,0,UNKNOWN
Telangana,GGP,0.0,0.3386586771477994,0.3386586771477994,0.3386586771477994,0.3386586771477994,1,0,0,0,UNKNOWN
Telangana,TRPS,0.0,0.3163274335020222,0.3163274335020222,0.3163274335020222,0.3163274335020222,1,0,0,0,UNKNOWN
Telangana,MTRSP,0.0,0.286605265523926,0.286605265523926,0.286605265523926,0.286605265523926,1,0,0,0,UNKNOWN
Telangana,NNKP,0.0,0.2248029235791075,0.2248029235791075,0.3366642976003927,0.1279721606447373,3,0,0,0,UNKNOWN
Telangana,RSHTMNVP,0.0,0.2200320461610799,0.2200320461610799,0.2200320461610799,0.2200320461610799,1,0,0,0,UNKNOWN
Telangana,DHRMSMJP,0.0,0.2046635583877143,0.2046635583877143,0.3956924846730789,0.0250850670724708,15,0,0,0,UNKNOWN
Telangana,AYSRCP,0.0,0.17799623440564374,0.17799623440564374,0.3758507021302253,0.0391348711746856,3,0,0,0,UNKNOWN
Telangana,RPPRINAT,0.0,0.176584807239425,0.176584807239425,0.176584807239425,0.176584807239425,1,0,0,0,UNKNOWN
Telangana,BSP,0.2692662241851561,0.44418896298090227,0.17492273879574616,0.7298973832642187,-0.6681783666046872,16,0,0,0,OTHER
Telangana,JMBP,0.0,0.16936167117689505,0.16936167117689505,0.2187001654644598,0.1200231768893303,2,0,0,0,UNKNOWN
Telangana,GNDWDKP,0.0,0.1661306220998348,0.1661306220998348,0.1958899192450121,0.1363713249546575,2,0,0,0,UNKNOWN
Telangana,TLGNARJYS,0.0,0.1648437134602003,0.1648437134602003,0.1648437134602003,0.1648437134602003,1,0,0,0,UNKNOWN
Telangana,YGATLSIP,0.0,0.15466129097607123,0.15466129097607123,0.255707152040703,0.0648111647014916,4,0,0,0,UNKNOWN
Telangana,BHRTJDOP,0.0,0.1537974331987485,0.1537974331987485,0.1537974331987485,0.1537974331987485,1,0,0,0,UNKNOWN
Telangana,PS,0.0,0.1473575612049721,0.1473575612049721,0.1473575612049721,0.1473575612049721,1,0,0,0,UNKNOWN
Telangana,BYKD,0.0,0.14119631497937565,0.14119631497937565,0.2341467278870733,0.048245902071678,2,0,0,0,UNKNOWN
Telangana,RPC(S),0.0,0.13552033873115377,0.13552033873115377,0.1642814441624485,0.1006378652633685,3,0,0,0,UNKNOWN
Telangana,PRJVNIP,0.0,0.1278724928571224,0.1278724928571224,0.1278724928571224,0.1278724928571224,1,0,0,0,UNKNOWN
Telangana,PEOPRTCP,0.0,0.1239478348732264,0.1239478348732264,0.1239478348732264,0.1239478348732264,1,0,0,0,UNKNOWN
Telangana,JRBP,0.0,0.1017355786021227,0.1017355786021227,0.1017355786021227,0.1017355786021227,1,0,0,0,UNKNOWN
Telangana,RSP,0.0,0.1013517143242562,0.1013517143242562,0.1013517143242562,0.1013517143242562,1,0,0,0,UNKNOWN
Telangana,SUCI,0.0,0.0987496718359966,0.0987496718359966,0.170677639281538,0.0268217043904552,2,0,0,0,UNKNOWN
Telangana,DJHP,0.0,0.0983075815618669,0.0983075815618669,0.0983075815618669,0.0983075815618669,1,0,0,0,UNKNOWN
Telangana,JASWP,0.018402069535774678,0.11320247798426424,0.09480040844848955,0.3071223265943388,-0.0920103476788734,5,0,0,0,UNKNOWN
Telangana,BLIP,0.0,0.07465617156377555,0.07465617156377555,0.1232879924530071,0.026024350674544,2,0,0,0,UNKNOWN
Telangana,SP(I),0.0,0.07401942852144135,0.07401942852144135,0.1305932794966747,0.0126949704054468,9,0,0,0,UNKNOWN
Telangana,VTRP,0.0,0.07392023407383391,0.07392023407383391,0.1854973749531603,0.0358870911444207,5,0,0,0,UNKNOWN
Telangana,DABAP,0.029773958302594283,0.09986580797205716,0.07009184966946289,0.2451399624345705,-0.0848334940785759,5,0,0,0,UNKNOWN
Telangana,YVTRP,0.0,0.06266917929826135,0.06266917929826135,0.0997904674083237,0.025547891188199,2,0,0,0,UNKNOWN
Telangana,VCK,0.0,0.06021350019255437,0.06021350019255437,0.1395169825844318,0.0124086176895344,7,0,0,0,UNKNOWN
Telangana,TCPY,0.0,0.0601743380061118,0.0601743380061118,0.0601743380061118,0.0601743380061118,1,0,0,0,UNKNOWN
Telangana,JSKHP,0.0,0.0574936933674496,0.0574936933674496,0.0574936933674496,0.0574936933674496,1,0,0,0,UNKNOWN
Telangana,SKJLP,0.0,0.0570981286826817,0.0570981286826817,0.0613704777455652,0.0528257796197982,2,0,0,0,UNKNOWN
Telangana,BLFP,0.0,0.0509202638118777,0.0509202638118777,0.0526110567526575,0.0492294708710979,2,0,0,0,UNKNOWN
Telangana,TJP,0.0,0.048417355406532,0.048417355406532,0.1014623200509385,0.0095341767840018,3,0,0,0,UNKNOWN
Telangana,AIMEP,0.0,0.0476708839200091,0.0476708839200091,0.0476708839200091,0.0476708839200091,1,0,0,0,UNKNOWN
Telangana,SJPI,0.0418760939972303,0.08627621033091844,0.044400116333688136,0.2204230638591804,-0.0895634356635987,7,0,0,0,UNKNOWN
Telangana,PEP,0.0,0.0419843077723561,0.0419843077723561,0.0579579002407849,0.0260107153039273,2,0,0,0,UNKNOWN
Telangana,NMSP,0.0,0.0406023707788519,0.0406023707788519,0.0406023707788519,0.0406023707788519,1,0,0,0,UNKNOWN
Telangana,INYJP,0.0,0.03961246930976315,0.03961246930976315,0.0520214306078546,0.0272035080116717,2,0,0,0,UNKNOWN
Telangana,RSHTSMNYPP,0.0,0.03935526888985835,0.03935526888985835,0.0600876079392174,0.0186229298404993,2,0,0,0,UNKNOWN
Telangana,MTP,0.0,0.0391549201906094,0.0391549201906094,0.0391549201906094,0.0391549201906094,1,0,0,0,UNKNOWN
Telangana,AIMEIEM,0.0,0.0352536147063011,0.0352536147063011,0.0461982381671898,0.0216601686160818,3,0,0,0,UNKNOWN
Telangana,BARESP,0.0,0.0341088457509511,0.0341088457509511,0.0341088457509511,0.0341088457509511,1,0,0,0,UNKNOWN
Telangana,JBNP,0.0,0.032442040439798835,0.032442040439798835,0.0447179927220875,0.0212855518828168,5,0,0,0,UNKNOWN
Telangana,NIP,0.039654689760176436,0.06905293398886446,0.029398244228688027,0.2071588019665934,-0.0796243643720269,3,0,0,0,UNKNOWN
Telangana,TRP,0.0,0.02925980422843673,0.02925980422843673,0.0313366607893018,0.0255449899500631,3,0,0,0,UNKNOWN
Telangana,AIBPSP,0.0,0.0200446901138633,0.0200446901138633,0.0200446901138633,0.0200446901138633,1,0,0,0,UNKNOWN
Telangana,INDPJC,0.0,0.0130516400635364,0.0130516400635364,0.0130516400635364,0.0130516400635364,1,0,0,0,UNKNOWN
Telangana,TPJRP,0.0,0.0130516400635364,0.0130516400635364,0.0130516400635364,0.0130516400635364,1,0,0,0,UNKNOWN
Telangana,IPBP,0.08526696379582871,0.0795591895273242,-0.005707774268504522,0.1450687796260241,-0.2025666691751258,9,0,0,0,UNKNOWN
Telangana,PRSTP,0.0460634024348346,0.0,-0.0460634024348346,-0.0460634024348346,-0.0460634024348346,1,0,0,0,UNKNOWN
Telangana,TGPJP,0.0569332951592493,0.0,-0.0569332951592493,-0.0569332951592493,-0.0569332951592493,1,0,0,0,UNKNOWN
Telangana,IND,0.19763918246402437,0.13899322418921115,-0.05864595827481324,0.7577981085611658,-2.2787588513853048,17,0,0,0,OTHER
Telangana,ABML(S),0.0606487117339412,0.0,-0.0606487117339412,-0.0606487117339412,-0.0606487117339412,1,0,0,0,UNKNOWN
Telangana,BMUP,0.1401818099932227,0.07766918482378746,-0.0625126251694352,0.4768578328212947,-0.609557003538035,10,0,0,0,UNKNOWN
Telangana,PPOI,0.13765004989183155,0.06296841183247538,-0.07468163805935615,0.1434284099569286,-0.2743039696249818,13,0,0,0,UNKNOWN
Telangana,BRPPA,0.0857359384130175,0.0,-0.0857359384130175,-0.0857359384130175,-0.0857359384130175,1,0,0,0,UNKNOWN
Telangana,SMFB,0.09388076953083056,0.0,-0.09388076953083056,-0.0464760238394663,-0.1253406709168118,6,0,0,0,UNKNOWN
Telangana,PJDL,0.0940628860000892,0.0,-0.0940628860000892,-0.0940628860000892,-0.0940628860000892,1,0,0,0,UNKNOWN
Telangana,YSRPP,0.1158066415108906,0.0,-0.1158066415108906,-0.1158066415108906,-0.1158066415108906,1,0,0,0,UNKNOWN
Telangana,RPI,0.1167708890833237,0.0,-0.1167708890833237,-0.1167708890833237,-0.1167708890833237,1,0,0,0,UNKNOWN
Telangana,SUCI(C),0.1245329900221966,0.0,-0.1245329900221966,-0.0364985039984439,-0.2125674760459493,2,0,0,0,UNKNOWN
Telangana,ACDP,0.1777313275864844,0.034283001383189,-0.1434483262032954,-0.1271241451358677,-0.1597725072707231,2,0,0,0,UNKNOWN
Telangana,TECPI,0.1456356249303624,0.0,-0.1456356249303624,-0.1456356249303624,-0.1456356249303624,1,0,0,0,UNKNOWN
Telangana,NATWOMP,0.1657444965905088,0.0,-0.1657444965905088,-0.1657444965905088,-0.1657444965905088,1,0,0,0,UNKNOWN
Telangana,HBP,0.1784965784231075,0.0,-0.1784965784231075,-0.1784965784231075,-0.1784965784231075,1,0,0,0,UNKNOWN
Telangana,ANC,0.17905624583525012,0.0,-0.17905624583525012,-0.0466853408029878,-0.4531633073812198,5,0,0,0,UNKNOWN
Telangana,IRNP,0.2043398866990171,0.0,-0.2043398866990171,-0.2043398866990171,-0.2043398866990171,1,0,0,0,UNKNOWN
Telangana,SHS,0.2281296757237509,0.0,-0.2281296757237509,-0.2281296757237509,-0.2281296757237509,1,0,0,0,NDA
Telangana,RAJPA,0.2542938527633892,0.0,-0.2542938527633892,-0.2542938527633892,-0.2542938527633892,1,0,0,0,UNKNOWN
Telangana,RPI(KH),0.2678209702376473,0.0,-0.2678209702376473,-0.2678209702376473,-0.2678209702376473,1,0,0,0,UNKNOWN
Telangana,TELYS,0.2989039603239428,0.0,-0.2989039603239428,-0.2989039603239428,-0.2989039603239428,1,0,0,0,UNKNOWN
Telangana,PJSP,0.321413573666699,0.0,-0.321413573666699,-0.321413573666699,-0.321413573666699,1,0,0,0,UNKNOWN
Telangana,SDC,0.360908859431102,0.0,-0.360908859431102,-0.360908859431102,-0.360908859431102,1,0,0,0,UNKNOWN
Telangana,MCPI,0.42225678917664744,0.0488969410537063,-0.37335984812294115,0.0802268568660304,-0.7028496439877904,4,0,0,0,UNKNOWN
Telangana,BARP,0.44979809400885085,0.0,-0.44979809400885085,-0.1417322146286878,-0.6069717005070067,3,0,0,0,UNKNOWN
Telangana,NOTA,1.0251497685598514,0.469915884566377,-0.5552338839934744,0.1723087713083393,-1.1100195340871046,17,0,0,0,NONE
Telangana,APOI,0.6427382888514943,0.0,-0.6427382888514943,-0.6427382888514943,-0.6427382888514943,1,0,0,0,UNKNOWN
Telangana,NPRP,0.7527286059432375,0.0,-0.7527286059432375,-0.7527286059432375,-0.7527286059432375,1,0,0,0,UNKNOWN
Telangana,JNP,1.0302265653170053,0.0,-1.0302265653170053,-0.1903519865106966,-1.8182248572194464,7,0,0,0,UNKNOWN
Telangana,CPIM,2.381215777812264,0.6833662053171742,-1.69784957249509,2.0500986159515224,-5.00969003299612,3,0,0,0,INDIA
Telangana,AHNP,2.748847307715856,0.3363707918160552,-2.412476515899801,-2.412476515899801,-2.412476515899801,1,0,0,0,UNKNOWN
Telangana,CPI,3.4850412903958885,0.0,-3.4850412903958885,-2.3216460737025524,-4.648436507089224,2,0,0,0,INDIA
Telangana,TJS,5.802843823554831,0.0,-5.802843823554831,-5.802843823554831,-5.802843823554831,1,0,0,0,UNKNOWN
Telangana,TRS,40.990189360022285,0.0,-40.990189360022285,-7.203669783294147,-57.69329672348101,17,9,0,-9,UNKNOWN
Tripura,BJP,48.94616020233449,70.69334192564313,21.747181723308636,22.419029038529487,21.075334408087784,2,2,2,0,NDA
Tripura,SUCI,0.0,0.7260650234871786,0.7260650234871786,0.7260650234871786,0.7260650234871786,1,0,0,0,UNKNOWN
Tripura,NOTA,1.0761715589691607,1.4106621163697106,0.3344905574005499,0.5408482736446021,0.1281328411564977,2,0,0,0,NONE
Tripura,RPI(A),0.0,0.2850863235436337,0.2850863235436337,0.2850863235436337,0.2850863235436337,1,0,0,0,UNKNOWN
Tripura,IND,0.3648297714745389,0.5759442306690112,0.21111445919447236,0.6158078501785116,-0.1510828659618088,2,0,0,0,OTHER
Tripura,TRIPP,0.1874060600042428,0.0,-0.1874060600042428,-0.1874060600042428,-0.1874060600042428,1,0,0,0,UNKNOWN
Tripura,SUCI(C),0.4084838253946044,0.0,-0.4084838253946044,-0.4084838253946044,-0.4084838253946044,1,0,0,0,UNKNOWN
Tripura,AMB,0.4568731031312865,0.0,-0.4568731031312865,-0.2495136559979417,-0.6642325502646312,2,0,0,0,UNKNOWN
Tripura,APOI,0.6439149450916494,0.0,-0.6439149450916494,-0.6439149450916494,-0.6439149450916494,1,0,0,0,UNKNOWN
Tripura,AITC,0.7775184946129785,0.0,-0.7775184946129785,-0.7775184946129785,-0.7775184946129785,1,0,0,0,INDIA
Tripura,IPFT,4.162945243850439,0.0,-4.162945243850439,-3.992308768635664,-4.333581719065215,2,0,0,0,UNKNOWN
Tripura,CPIM,17.36721487258252,12.810388373907408,-4.55682649867511,6.397538556738908,-15.511191554089129,2,0,0,0,INDIA
Tripura,INC,25.377737105753386,11.148991287054402,-14.228745818698984,-1.880919800513741,-26.576571836884227,2,0,0,0,INDIA
Uttar Pradesh,SP,20.6206164660592,39.044442306647404,18.423825840588204,48.8333804733366,-36.8529291352077,69,5,37,32,INDIA
Uttar Pradesh,BJP,50.637197611186124,42.129309172576356,-8.50788843860977,0.9035579531187778,-50.31984105564775,78,62,33,-29,NDA
Uttar Pradesh,INC,7.616308024373517,11.072825004069847,3.456516979696328,45.206913548510535,-16.123588712386187,68,1,6,5,INDIA
Uttar Pradesh,RLD,32.80780551312987,22.96231647420354,-9.84548903892633,39.48461196057913,-48.89821398862656,4,0,2,2,UNKNOWN
Uttar Pradesh,ASPKR,0.0,14.997994364790554,14.997994364790554,51.18850138269835,0.2132386664840041,4,0,1,1,UNKNOWN
Uttar Pradesh,ADAL,49.33302658211416,38.00452023224025,-11.328506349873901,-10.6778928040017,-11.979119895746102,2,2,1,-1,UNKNOWN
Uttar Pradesh,AITC,0.0,38.332966203468594,38.332966203468594,38.332966203468594,38.332966203468594,1,0,0,0,INDIA
Uttar Pradesh,MOSP,0.0,1.5597547808535241,1.5597547808535241,4.130663398778018,0.1806509122633994,3,0,0,0,UNKNOWN
Uttar Pradesh,AKBHAD,0.0,0.8350501674815415,0.8350501674815415,0.8350501674815415,0.8350501674815415,1,0,0,0,UNKNOWN
Uttar Pradesh,JNSNKP,0.0,0.8116527742695967,0.8116527742695967,0.8116527742695967,0.8116527742695967,1,0,0,0,UNKNOWN
Uttar Pradesh,ABHASP,0.0,0.7090745515514465,0.7090745515514465,0.7090745515514465,0.7090745515514465,1,0,0,0,UNKNOWN
Uttar Pradesh,PPI,0.0,0.6453341892739684,0.6453341892739684,0.6453341892739684,0.6453341892739684,1,0,0,0,UNKNOWN
Uttar Pradesh,BAP(R),0.0,0.583020842995137,0.583020842995137,0.583020842995137,0.583020842995137,1,0,0,0,UNKNOWN
Uttar Pradesh,NJNDL,0.0,0.5580140358581551,0.5580140358581551,0.5580140358581551,0.5580140358581551,1,0,0,0,UNKNOWN
Uttar Pradesh,SASPA,0.0,0.5376038930232508,0.5376038930232508,0.5376038930232508,0.5376038930232508,1,0,0,0,UNKNOWN
Uttar Pradesh,RSTRSNTP,0.0,0.527926071117764,0.527926071117764,0.527926071117764,0.527926071117764,1,0,0,0,UNKNOWN
Uttar Pradesh,HINDSMJP,0.0,0.5268725033991775,0.5268725033991775,0.5268725033991775,0.5268725033991775,1,0,0,0,UNKNOWN
Uttar Pradesh,SAPP,0.0,0.5002532868329524,0.5002532868329524,0.5002532868329524,0.5002532868329524,1,0,0,0,UNKNOWN
Uttar Pradesh,JNSKTSMTP,0.0,0.4667212551406128,0.4667212551406128,0.4667212551406128,0.4667212551406128,1,0,0,0,UNKNOWN
Uttar Pradesh,PLTIJSTP,0.0,0.4517707922043231,0.4517707922043231,0.4517707922043231,0.4517707922043231,1,0,0,0,UNKNOWN
Uttar Pradesh,JAISMP,0.0,0.43388471389939903,0.43388471389939903,0.7879488340856201,0.079820593713178,2,0,0,0,UNKNOWN
Uttar Pradesh,ABSHP,0.0,0.4242599976890256,0.4242599976890256,0.4242599976890256,0.4242599976890256,1,0,0,0,UNKNOWN
Uttar Pradesh,BHRTPNCLP,0.0,0.4181024403903315,0.4181024403903315,0.4181024403903315,0.4181024403903315,1,0,0,0,UNKNOWN
Uttar Pradesh,RKSYPP,0.0,0.417394174311622,0.417394174311622,0.417394174311622,0.417394174311622,1,0,0,0,UNKNOWN
Uttar Pradesh,ADPT,0.0,0.4158171140144012,0.4158171140144012,0.4158171140144012,0.4158171140144012,1,0,0,0,UNKNOWN
Uttar Pradesh,EKSP,0.0,0.3769049349323116,0.3769049349323116,0.5582569284560862,0.195552941408537,2,0,0,0,UNKNOWN
Uttar Pradesh,RSVP,0.0,0.3735452632370857,0.3735452632370857,0.3735452632370857,0.3735452632370857,1,0,0,0,UNKNOWN
Uttar Pradesh,ABHSP,0.0,0.3672029132879653,0.3672029132879653,0.3672029132879653,0.3672029132879653,1,0,0,0,UNKNOWN
Uttar Pradesh,YGATLSIP,0.0,0.3578848883745976,0.3578848883745976,0.5087851714340574,0.2772953670357071,3,0,0,0,UNKNOWN
Uttar Pradesh,RSUP,0.0,0.33996542199110885,0.33996542199110885,0.5657330682327522,0.1484224915028816,8,0,0,0,UNKNOWN
Uttar Pradesh,APNDLK,0.0,0.33282406433572903,0.33282406433572903,0.6883753850900396,0.1804410846457748,11,0,0,0,UNKNOWN
Uttar Pradesh,BGDRPP,0.0,0.33095173071451434,0.33095173071451434,0.7390827979604111,0.1950369588173178,7,0,0,0,UNKNOWN
Uttar Pradesh,BRTYLKNYKP,0.0,0.3268908441872755,0.3268908441872755,0.3268908441872755,0.3268908441872755,1,0,0,0,UNKNOWN
Uttar Pradesh,APNHQP,0.0,0.3190498642050834,0.3190498642050834,0.3190498642050834,0.3190498642050834,1,0,0,0,UNKNOWN
Uttar Pradesh,JNTSMTP,0.0,0.3128510468624797,0.3128510468624797,0.3128510468624797,0.3128510468624797,1,0,0,0,UNKNOWN
Uttar Pradesh,VKRMSP,0.0,0.29246847786369573,0.29246847786369573,0.4400335098439503,0.1449034458834412,2,0,0,0,UNKNOWN
Uttar Pradesh,BHRJWNKP,0.0,0.28556347532185444,0.28556347532185444,0.4292224706409231,0.1419044800027858,2,0,0,0,UNKNOWN
Uttar Pradesh,AAS,0.0,0.28405186391790915,0.28405186391790915,0.5914713747345447,0.0640540939865634,4,0,0,0,UNKNOWN
Uttar Pradesh,JANKRPR,0.10203407517932635,0.37605382066618775,0.2740197454868614,0.6384094286688804,-0.247844871136833,5,0,0,0,UNKNOWN
Uttar Pradesh,VKVIP,0.0,0.2696132319912276,0.2696132319912276,0.2696132319912276,0.2696132319912276,1,0,0,0,UNKNOWN
Uttar Pradesh,JUSTIP,0.0,0.2677899421515549,0.2677899421515549,0.2677899421515549,0.2677899421515549,1,0,0,0,UNKNOWN
Uttar Pradesh,AKBRPRVP,0.0,0.25496392147305247,0.25496392147305247,0.4392190035422199,0.1232915218292788,4,0,0,0,UNKNOWN
Uttar Pradesh,SDPI,0.0,0.252103133329958,0.252103133329958,0.307462636806982,0.1625398844292372,3,0,0,0,UNKNOWN
Uttar Pradesh,KTKD,0.0,0.2457986168631877,0.2457986168631877,0.3908426623224308,0.1007545714039446,2,0,0,0,UNKNOWN
Uttar Pradesh,BNRP,0.0,0.2354434248989644,0.2354434248989644,0.2354434248989644,0.2354434248989644,1,0,0,0,UNKNOWN
Uttar Pradesh,RSOSP,0.18034039832683244,0.4089384847837985,0.22859808645696608,3.385060199929106,-1.229606488753977,12,0,0,0,UNKNOWN
Uttar Pradesh,AADP,0.0,0.2236335467738611,0.2236335467738611,0.2236335467738611,0.2236335467738611,1,0,0,0,UNKNOWN
Uttar Pradesh,BHMPP,0.0,0.2063787054956378,0.2063787054956378,0.2183087535899969,0.1944486574012787,2,0,0,0,UNKNOWN
Uttar Pradesh,SJAP,0.0,0.2051865740715284,0.2051865740715284,0.2051865740715284,0.2051865740715284,1,0,0,0,UNKNOWN
Uttar Pradesh,MBCOI,0.0,0.2022475606912028,0.2022475606912028,0.2022475606912028,0.2022475606912028,1,0,0,0,UNKNOWN
Uttar Pradesh,MNDP,0.1008557658864326,0.3023513576887837,0.2014955918023511,0.2014955918023511,0.2014955918023511,1,0,0,0,UNKNOWN
Uttar Pradesh,RTSMJD,0.0,0.1975145157837204,0.1975145157837204,0.3438182547583317,0.1082365364308342,3,0,0,0,UNKNOWN
Uttar Pradesh,SRPSP,0.0,0.18541580765795992,0.18541580765795992,0.5719852570477413,0.0560042445322171,23,0,0,0,UNKNOWN
Uttar Pradesh,RSTJLKPS,0.0,0.1854136903906573,0.1854136903906573,0.1854136903906573,0.1854136903906573,1,0,0,0,UNKNOWN
Uttar Pradesh,SPSTWDJAP,0.0,0.179593095663136,0.179593095663136,0.179593095663136,0.179593095663136,1,0,0,0,UNKNOWN
Uttar Pradesh,LGP,0.0,0.1789788772574847,0.1789788772574847,0.4272904411425194,0.0533061976613893,5,0,0,0,UNKNOWN
Uttar Pradesh,BHRTSRVDHN,0.0,0.1742877115902194,0.1742877115902194,0.1742877115902194,0.1742877115902194,1,0,0,0,UNKNOWN
Uttar Pradesh,SMKP,0.0,0.17230903621639082,0.17230903621639082,0.2166210555283757,0.1400211193241816,3,0,0,0,UNKNOWN
Uttar Pradesh,BHRTYLKVNP,0.0,0.1696305765184798,0.1696305765184798,0.1696305765184798,0.1696305765184798,1,0,0,0,UNKNOWN
Uttar Pradesh,SMJDRP,0.0,0.16873668619160412,0.16873668619160412,0.2073287110150239,0.1235888488596073,4,0,0,0,UNKNOWN
Uttar Pradesh,MNGSMJP,0.0,0.1655672307251062,0.1655672307251062,0.1655672307251062,0.1655672307251062,1,0,0,0,UNKNOWN
Uttar Pradesh,SBNP,0.0,0.1650809090282849,0.1650809090282849,0.2165841584158416,0.1135776596407282,2,0,0,0,UNKNOWN
Uttar Pradesh,PBM,0.0,0.16323381269065856,0.16323381269065856,0.2230999478332891,0.103367677548028,2,0,0,0,UNKNOWN
Uttar Pradesh,NNRP,0.0,0.16309565007942495,0.16309565007942495,0.1817519864864736,0.1444393136723763,2,0,0,0,UNKNOWN
Uttar Pradesh,JNTASP,0.0,0.162512772148223,0.162512772148223,0.162512772148223,0.162512772148223,1,0,0,0,UNKNOWN
Uttar Pradesh,BHYUJEP,0.0,0.1623335842545085,0.1623335842545085,0.1623335842545085,0.1623335842545085,1,0,0,0,UNKNOWN
Uttar Pradesh,SMJVKP,0.0,0.16174800331114164,0.16174800331114164,0.2500481036279212,0.0734479029943621,2,0,0,0,UNKNOWN
Uttar Pradesh,AZSP,0.0,0.1605564952271704,0.1605564952271704,0.1605564952271704,0.1605564952271704,1,0,0,0,UNKNOWN
Uttar Pradesh,RDD,0.0,0.159289623175457,0.159289623175457,0.159289623175457,0.159289623175457,1,0,0,0,UNKNOWN
Uttar Pradesh,JARAP,0.0,0.15656913953801754,0.15656913953801754,0.2362212191328756,0.0769170599431595,2,0,0,0,UNKNOWN
Uttar Pradesh,NBEP,0.0,0.1565246398008801,0.1565246398008801,0.1565246398008801,0.1565246398008801,1,0,0,0,UNKNOWN
