candidate_id,candidate,party,state,constituency
DR_BYREDDY_SHABARI__TDP,DR BYREDDY SHABARI,TDP,Andhra Pradesh,Nandyal
POCHA_BRAHMANANDA_REDDY__YSRCP,POCHA BRAHMANANDA REDDY,YSRCP,Andhra Pradesh,Nandyal
J_LAKSHMI_NARASIMHA_YADAV__INC,J LAKSHMI NARASIMHA YADAV,INC,Andhra Pradesh,Nandyal
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Nandyal
P_GURUVAIAH__IND,P GURUVAIAH,IND,Andhra Pradesh,Nandyal
A_CHINNA_MOULALI__BSP,A CHINNA MOULALI,BSP,Andhra Pradesh,Nandyal
HAFIZ_ATAULLAH_KHAN__SDPI,HAFIZ ATAULLAH KHAN,SDPI,Andhra Pradesh,Nandyal
KOMMUSANI_PEDDA_KAMBAGIRI_SWAMY__IND,KOMMUSANI PEDDA KAMBAGIRI SWAMY,IND,Andhra Pradesh,Nandyal
GAGGERA_VENKATA_RAMANAIAH__IND,GAGGERA VENKATA RAMANAIAH,IND,Andhra Pradesh,Nandyal
DUMAVATH_SWAMY_NAIK__IND,DUMAVATH SWAMY NAIK,IND,Andhra Pradesh,Nandyal
KUNUKUNTLA_RAMUDU__IND,KUNUKUNTLA RAMUDU,IND,Andhra Pradesh,Nandyal
E_ANIL_KUMAR__IND,E ANIL KUMAR,IND,Andhra Pradesh,Nandyal
BRAHMANANDA_REDDY_K__IND,BRAHMANANDA REDDY K,IND,Andhra Pradesh,Nandyal
C_SURENDRA_NATHA_REDDY__IND,C SURENDRA NATHA REDDY,IND,Andhra Pradesh,Nandyal
UPPU_SUBBARAYUDU__JCVIVP,UPPU SUBBARAYUDU,JCVIVP,Andhra Pradesh,Nandyal
NAGESWARA_RAO__IND,NAGESWARA RAO,IND,Andhra Pradesh,Nandyal
BHUMA_VEERA_BHADRA_REDDY__NRCP,BHUMA VEERA BHADRA REDDY,NRCP,Andhra Pradesh,Nandyal
YELAMPALLE_GOVARDHAN_REDDY__AIFB,YELAMPALLE GOVARDHAN REDDY,AIFB,Andhra Pradesh,Nandyal
VIJAYA_BHASKAR_REDDYPOGU__IND,VIJAYA BHASKAR REDDYPOGU,IND,Andhra Pradesh,Nandyal
PANDU_RANGA_YADAV_SIDDAPU__SP,PANDU RANGA YADAV SIDDAPU,SP,Andhra Pradesh,Nandyal
CHANDINI_REDDY_VAKATI__LBCP,CHANDINI REDDY VAKATI,LBCP,Andhra Pradesh,Nandyal
GAJULA_SHALIMIYA__AYSRCP,GAJULA SHALIMIYA,AYSRCP,Andhra Pradesh,Nandyal
B_C_RAMANADHA_AREDDY__IND,B C RAMANADHA AREDDY,IND,Andhra Pradesh,Nandyal
KULURU_RAMA_KRISHNA_REDDY__NETHNP,KULURU RAMA KRISHNA REDDY,NETHNP,Andhra Pradesh,Nandyal
CH_P_MALLESWARUDU__IND,CH P MALLESWARUDU,IND,Andhra Pradesh,Nandyal
I_V_PAKKIR_REDDY__IND,I V PAKKIR REDDY,IND,Andhra Pradesh,Nandyal
V_MADHUSUDHANA_REDDY__IND,V MADHUSUDHANA REDDY,IND,Andhra Pradesh,Nandyal
BUSHAKU_MAHESWARA_REDDY__IND,BUSHAKU MAHESWARA REDDY,IND,Andhra Pradesh,Nandyal
GOGULA_SUGUNAMMA__JMBP,GOGULA SUGUNAMMA,JMBP,Andhra Pradesh,Nandyal
U_P_MUNI_REDDY__IND,U P MUNI REDDY,IND,Andhra Pradesh,Nandyal
BELLAMKONDA_SREENIVASULU__IND,BELLAMKONDA SREENIVASULU,IND,Andhra Pradesh,Nandyal
BALIJA_SHIVA_KUMAR__IND,BALIJA SHIVA KUMAR,IND,Andhra Pradesh,Nandyal
BHUPATHI_RAJU_SRINIVASA_VARMA_(B.J.P.VARMA)__BJP,BHUPATHI RAJU SRINIVASA VARMA (B.J.P.VARMA),BJP,Andhra Pradesh,Narsapuram
UMABALA_GUDURI__YSRCP,UMABALA GUDURI,YSRCP,Andhra Pradesh,Narsapuram
K.B.R.NAIDU__INC,K.B.R.NAIDU,INC,Andhra Pradesh,Narsapuram
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Narsapuram
PRASANNA_KUMAR_UNDURTHI__IND,PRASANNA KUMAR UNDURTHI,IND,Andhra Pradesh,Narsapuram
SIRRA_RAJU__BSP,SIRRA RAJU,BSP,Andhra Pradesh,Narsapuram
MEDAPATI_VENKATA_VARAHALA_REDDY__IND,MEDAPATI VENKATA VARAHALA REDDY,IND,Andhra Pradesh,Narsapuram
BALAGAM_NAYAKAR__IND,BALAGAM NAYAKAR,IND,Andhra Pradesh,Narsapuram
NALLI_RAJESH__IND,NALLI RAJESH,IND,Andhra Pradesh,Narsapuram
KETHA_SREENU__IND,KETHA SREENU,IND,Andhra Pradesh,Narsapuram
OLETY_NAGENDRA_KRISHNA__JRBP,OLETY NAGENDRA KRISHNA,JRBP,Andhra Pradesh,Narsapuram
ADDEPALLI_VEERA_VENKAT_SUBBA_RAO__IND,ADDEPALLI VEERA VENKAT SUBBA RAO,IND,Andhra Pradesh,Narsapuram
ANAND_CHANDULAL_JASTI__IND,ANAND CHANDULAL JASTI,IND,Andhra Pradesh,Narsapuram
GANJI_PURNIMA__RPI(A),GANJI PURNIMA,RPI(A),Andhra Pradesh,Narsapuram
GEDALA_LAXMANA_RAO__IND,GEDALA LAXMANA RAO,IND,Andhra Pradesh,Narsapuram
ADDANKI_DORABABU__IND,ADDANKI DORABABU,IND,Andhra Pradesh,Narsapuram
GOTTUMUKKALA_SHIVAJI__IND,GOTTUMUKKALA SHIVAJI,IND,Andhra Pradesh,Narsapuram
ADINARAYANA_DUPPANAPUDI__IND,ADINARAYANA DUPPANAPUDI,IND,Andhra Pradesh,Narsapuram
MANNE_LEELA_RAMA_NARENDRA__PPOI,MANNE LEELA RAMA NARENDRA,PPOI,Andhra Pradesh,Narsapuram
RAMA_DURGA_PRASAD_THOLETI__IND,RAMA DURGA PRASAD THOLETI,IND,Andhra Pradesh,Narsapuram
RUKHMINI__IND,RUKHMINI,IND,Andhra Pradesh,Narsapuram
ADABALA_SIVA__IND,ADABALA SIVA,IND,Andhra Pradesh,Narsapuram
LAVU_SRIKRISHNA_DEVARAYALU__TDP,LAVU SRIKRISHNA DEVARAYALU,TDP,Andhra Pradesh,Narsaraopet
ANIL_KUMAR_POLUBOINA__YSRCP,ANIL KUMAR POLUBOINA,YSRCP,Andhra Pradesh,Narsaraopet
GARNEPUDI_ALEXANDER_SUDHAKAR__INC,GARNEPUDI ALEXANDER SUDHAKAR,INC,Andhra Pradesh,Narsaraopet
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Narsaraopet
ORSU_PREMARAJU__BSP,ORSU PREMARAJU,BSP,Andhra Pradesh,Narsaraopet
KUCHIPUDI_JOHN_BABU__JRBP,KUCHIPUDI JOHN BABU,JRBP,Andhra Pradesh,Narsaraopet
GARLAPATI_SUBHASH_PREM__RSP,GARLAPATI SUBHASH PREM,RSP,Andhra Pradesh,Narsaraopet
YAMPATI_VEERANJANEYA_REDDY__IND,YAMPATI VEERANJANEYA REDDY,IND,Andhra Pradesh,Narsaraopet
SUBBARAO_CHALLA__IND,SUBBARAO CHALLA,IND,Andhra Pradesh,Narsaraopet
ABDUL_RAJAK_SHAIK__IND,ABDUL RAJAK SHAIK,IND,Andhra Pradesh,Narsaraopet
KOTA_POTHURAJU__PPOI,KOTA POTHURAJU,PPOI,Andhra Pradesh,Narsaraopet
P_VENKATESH__JCVIVP,P VENKATESH,JCVIVP,Andhra Pradesh,Narsaraopet
PASUPULETI_PICHAIAH__NNKP,PASUPULETI PICHAIAH,NNKP,Andhra Pradesh,Narsaraopet
PAPPULA_SAMBASIVA_RAO__NRCP,PAPPULA SAMBASIVA RAO,NRCP,Andhra Pradesh,Narsaraopet
DOCTOR_GODA_RAMESH_KUMAR__JJSP,DOCTOR GODA RAMESH KUMAR,JJSP,Andhra Pradesh,Narsaraopet
THOKALA_NAGA_RAJU__AIFB,THOKALA NAGA RAJU,AIFB,Andhra Pradesh,Narsaraopet
PRABHAKAR_REDDY_VEMIREDDY__TDP,PRABHAKAR REDDY VEMIREDDY,TDP,Andhra Pradesh,Nellore
VENUMBAKA_VIJAYASAI_REDDY__YSRCP,VENUMBAKA VIJAYASAI REDDY,YSRCP,Andhra Pradesh,Nellore
KOPPULA_RAJU__INC,KOPPULA RAJU,INC,Andhra Pradesh,Nellore
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Nellore
BHASKAR_NASINA__BSP,BHASKAR NASINA,BSP,Andhra Pradesh,Nellore
VIVEKA_MANNEPALLI__RSP,VIVEKA MANNEPALLI,RSP,Andhra Pradesh,Nellore
KOPPALA_RAGHU__IND,KOPPALA RAGHU,IND,Andhra Pradesh,Nellore
GAJULA_SOMA_SEKHAR__JBNP,GAJULA SOMA SEKHAR,JBNP,Andhra Pradesh,Nellore
SHAIK_MUZIBUR_RAHAMAN__PPOI,SHAIK MUZIBUR RAHAMAN,PPOI,Andhra Pradesh,Nellore
SHAIK_MAHABOOB_BASHA_(MABU)__RPI(A),SHAIK MAHABOOB BASHA (MABU),RPI(A),Andhra Pradesh,Nellore
MALLEPALLY_RAGHU__NRCP,MALLEPALLY RAGHU,NRCP,Andhra Pradesh,Nellore
SHAIK_SHAFI_AHMED__AIFB,SHAIK SHAFI AHMED,AIFB,Andhra Pradesh,Nellore
NAKKA_DINESH__BCYP,NAKKA DINESH,BCYP,Andhra Pradesh,Nellore
TALARI_VENKATAIAH__JRBP,TALARI VENKATAIAH,JRBP,Andhra Pradesh,Nellore
PUNGANURU_PRASANNA_GANAPATHI__RPIA,PUNGANURU PRASANNA GANAPATHI,RPIA,Andhra Pradesh,Nellore
MAGUNTA_SREENIVASULU_REDDY__TDP,MAGUNTA SREENIVASULU REDDY,TDP,Andhra Pradesh,Ongole
DR_CHEVIREDDY_BHASKAR_REDDY__YSRCP,DR CHEVIREDDY BHASKAR REDDY,YSRCP,Andhra Pradesh,Ongole
EDA_SUDHAKARA_REDDY__INC,EDA SUDHAKARA REDDY,INC,Andhra Pradesh,Ongole
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Ongole
DHARANIKOTA_LAKSHMI_NARAYANA__BSP,DHARANIKOTA LAKSHMI NARAYANA,BSP,Andhra Pradesh,Ongole
PODILI_RAMBABU__IND,PODILI RAMBABU,IND,Andhra Pradesh,Ongole
BUCHI_EDUKONDALU__IND,BUCHI EDUKONDALU,IND,Andhra Pradesh,Ongole
ORSU_VEENA__JBNP,ORSU VEENA,JBNP,Andhra Pradesh,Ongole
BONTHA_RANGA_REDDY__IND,BONTHA RANGA REDDY,IND,Andhra Pradesh,Ongole
BODDU_KRANTHI_KUMAR__IND,BODDU KRANTHI KUMAR,IND,Andhra Pradesh,Ongole
MOHAN_GOUD_J_V__IND,MOHAN GOUD J V,IND,Andhra Pradesh,Ongole
U_MADHU_BABU__IND,U MADHU BABU,IND,Andhra Pradesh,Ongole
PASAM_VENKATESWARLU_YADAV__SP,PASAM VENKATESWARLU YADAV,SP,Andhra Pradesh,Ongole
KARATAPU_RAJU__IND,KARATAPU RAJU,IND,Andhra Pradesh,Ongole
JAGADEESH_RAYAPATI__IND,JAGADEESH RAYAPATI,IND,Andhra Pradesh,Ongole
DEVIREDDY_BALANJANEYULU__IND,DEVIREDDY BALANJANEYULU,IND,Andhra Pradesh,Ongole
HARI_PRASAD_TUPAKULA__IND,HARI PRASAD TUPAKULA,IND,Andhra Pradesh,Ongole
SURYA_TEJA_KOTA__PPOI,SURYA TEJA KOTA,PPOI,Andhra Pradesh,Ongole
AKUMALLA_MALLIKARJUNA_REDDY__IND,AKUMALLA MALLIKARJUNA REDDY,IND,Andhra Pradesh,Ongole
VESHAPOGU_GURAVABABU__IND,VESHAPOGU GURAVABABU,IND,Andhra Pradesh,Ongole
KOMMU_YOHANU__LBCP,KOMMU YOHANU,LBCP,Andhra Pradesh,Ongole
SESHUBABU_GUDDANTI__IND,SESHUBABU GUDDANTI,IND,Andhra Pradesh,Ongole
SINGAMNENI_SREEKANTH__IND,SINGAMNENI SREEKANTH,IND,Andhra Pradesh,Ongole
YARRA_DASARADHARAMAIAH__IND,YARRA DASARADHARAMAIAH,IND,Andhra Pradesh,Ongole
K_PAVAN_KALYAN__JJSP,K PAVAN KALYAN,JJSP,Andhra Pradesh,Ongole
KOTA_VAMSI_KRISHNA__IND,KOTA VAMSI KRISHNA,IND,Andhra Pradesh,Ongole
DAGGUBATI_PURANDHESHWARI__BJP,DAGGUBATI PURANDHESHWARI,BJP,Andhra Pradesh,Rajahmundry
DR._GUDURI_SRINIVAS__YSRCP,DR. GUDURI SRINIVAS,YSRCP,Andhra Pradesh,Rajahmundry
GIDUGU_RUDRARAJU__INC,GIDUGU RUDRARAJU,INC,Andhra Pradesh,Rajahmundry
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Rajahmundry
GANESWARA_RAO_PARAMATA__BSP,GANESWARA RAO PARAMATA,BSP,Andhra Pradesh,Rajahmundry
BATTULA_BALARAMAKRISHNA__NRCP,BATTULA BALARAMAKRISHNA,NRCP,Andhra Pradesh,Rajahmundry
SALOPANTULA_RAGHAVENDRA_RAO__IND,SALOPANTULA RAGHAVENDRA RAO,IND,Andhra Pradesh,Rajahmundry
DR._MEDISI_RATNARAO_ALIAS_VINAY__IND,DR. MEDISI RATNARAO ALIAS VINAY,IND,Andhra Pradesh,Rajahmundry
MOHANARAO_SINGULURI__JBNP,MOHANARAO SINGULURI,JBNP,Andhra Pradesh,Rajahmundry
MEDA_SRINIVASA_RAO__RPC(S),MEDA SRINIVASA RAO,RPC(S),Andhra Pradesh,Rajahmundry
BOMMANABOINA_VSR_MURTHY__IND,BOMMANABOINA VSR MURTHY,IND,Andhra Pradesh,Rajahmundry
BHANU_CHANDAR_KURUVELLA__IND,BHANU CHANDAR KURUVELLA,IND,Andhra Pradesh,Rajahmundry
JALLI_BALA_NAVEENA__IND,JALLI BALA NAVEENA,IND,Andhra Pradesh,Rajahmundry
P_V_MIDHUN_REDDY__YSRCP,P V MIDHUN REDDY,YSRCP,Andhra Pradesh,Rajampet
NALLARI_KIRAN_KUMAR_REDDY__BJP,NALLARI KIRAN KUMAR REDDY,BJP,Andhra Pradesh,Rajampet
SHAIK_BASHEED__INC,SHAIK BASHEED,INC,Andhra Pradesh,Rajampet
ABBAVARAM_UGENDRA__BSP,ABBAVARAM UGENDRA,BSP,Andhra Pradesh,Rajampet
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Rajampet
POOLA_REDDY_SEKHAR__IND,POOLA REDDY SEKHAR,IND,Andhra Pradesh,Rajampet
NAGARAJU_JETTI__IND,NAGARAJU JETTI,IND,Andhra Pradesh,Rajampet
PRADEEP_PENUNADU__IND,PRADEEP PENUNADU,IND,Andhra Pradesh,Rajampet
SUBBANARASAIAH_CHOUDVARAM__IND,SUBBANARASAIAH CHOUDVARAM,IND,Andhra Pradesh,Rajampet
PULI_SREENIVASULU__IND,PULI SREENIVASULU,IND,Andhra Pradesh,Rajampet
MARRIPATI_SREENIVASULU__IND,MARRIPATI SREENIVASULU,IND,Andhra Pradesh,Rajampet
AKBAR_M_BASHA__AYSRCP,AKBAR M BASHA,AYSRCP,Andhra Pradesh,Rajampet
NAGESWARA_RAJU_SANGARAJU__IND,NAGESWARA RAJU SANGARAJU,IND,Andhra Pradesh,Rajampet
MADA_RAJA__JCVIVP,MADA RAJA,JCVIVP,Andhra Pradesh,Rajampet
BATTHALA_RAMANAIAH__JBNP,BATTHALA RAMANAIAH,JBNP,Andhra Pradesh,Rajampet
DODDAPANENI_RAJA_NAIDU__IND,DODDAPANENI RAJA NAIDU,IND,Andhra Pradesh,Rajampet
MAYANA_MOHAMMED_SALMAN_KHAN__LBCP,MAYANA MOHAMMED SALMAN KHAN,LBCP,Andhra Pradesh,Rajampet
KASTURI_OBAIAH_NAIDU__IND,KASTURI OBAIAH NAIDU,IND,Andhra Pradesh,Rajampet
ASADI_VENKATADRI__IND,ASADI VENKATADRI,IND,Andhra Pradesh,Rajampet
KINJARAPU_RAMMOHAN_NAIDU__TDP,KINJARAPU RAMMOHAN NAIDU,TDP,Andhra Pradesh,Srikakulam
TILAK_PERADA__YSRCP,TILAK PERADA,YSRCP,Andhra Pradesh,Srikakulam
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Srikakulam
PEDADA_PARAMESWARA_RAO__INC,PEDADA PARAMESWARA RAO,INC,Andhra Pradesh,Srikakulam
SANAPALA_SRAVAN_KUMAR__IND,SANAPALA SRAVAN KUMAR,IND,Andhra Pradesh,Srikakulam
NAIDUGARI_RAJASEKHAR__BSP,NAIDUGARI RAJASEKHAR,BSP,Andhra Pradesh,Srikakulam
VABA_YOGESWARA_RAO__IND,VABA YOGESWARA RAO,IND,Andhra Pradesh,Srikakulam
BETHA_VIVEKANANDA_MAHARAJ__IND,BETHA VIVEKANANDA MAHARAJ,IND,Andhra Pradesh,Srikakulam
YEDDU_LAKSHMINARAYANA__IND,YEDDU LAKSHMINARAYANA,IND,Andhra Pradesh,Srikakulam
BORUBADRA_CHANDRAKALA__BCYP,BORUBADRA CHANDRAKALA,BCYP,Andhra Pradesh,Srikakulam
IPPILI_SEETHARAJU__JBNP,IPPILI SEETHARAJU,JBNP,Andhra Pradesh,Srikakulam
KAYA_DURGARAO__NRCP,KAYA DURGARAO,NRCP,Andhra Pradesh,Srikakulam
CHELLURI_DANIYAL__IND,CHELLURI DANIYAL,IND,Andhra Pradesh,Srikakulam
BOMMALI_TIRUPATI_RAO__PPOI,BOMMALI TIRUPATI RAO,PPOI,Andhra Pradesh,Srikakulam
GURUMOORTHY_MADDILA__YSRCP,GURUMOORTHY MADDILA,YSRCP,Andhra Pradesh,Thirupathi
VARA_PRASAD_RAO_VELAGAPALLI__BJP,VARA PRASAD RAO VELAGAPALLI,BJP,Andhra Pradesh,Thirupathi
CHINTA_MOHAN__INC,CHINTA MOHAN,INC,Andhra Pradesh,Thirupathi
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Thirupathi
PENUMURU._GURAPPA__BSP,PENUMURU. GURAPPA,BSP,Andhra Pradesh,Thirupathi
KATTAMANCHI._PRABHAKAR__IND,KATTAMANCHI. PRABHAKAR,IND,Andhra Pradesh,Thirupathi
M_UMADEVI__JAC,M UMADEVI,JAC,Andhra Pradesh,Thirupathi
ALLAM.RAJA__IND,ALLAM.RAJA,IND,Andhra Pradesh,Thirupathi
VIJAY_KUMAR_G.SRKR__LBCP,VIJAY KUMAR G.SRKR,LBCP,Andhra Pradesh,Thirupathi
ANJAIAH.P__RPI(A),ANJAIAH.P,RPI(A),Andhra Pradesh,Thirupathi
V.C._NAVEEN_GUPTA__IND,V.C. NAVEEN GUPTA,IND,Andhra Pradesh,Thirupathi
A._VARAPRASAD__JJSP,A. VARAPRASAD,JJSP,Andhra Pradesh,Thirupathi
SYAMDHAN_KURAPATI__AHNP,SYAMDHAN KURAPATI,AHNP,Andhra Pradesh,Thirupathi
C._PUNYAMURTHY__URPI,C. PUNYAMURTHY,URPI,Andhra Pradesh,Thirupathi
KARRA_SIVA__PPOI,KARRA SIVA,PPOI,Andhra Pradesh,Thirupathi
VELURU._THEJOVATHI__SP,VELURU. THEJOVATHI,SP,Andhra Pradesh,Thirupathi
C._DAVID__IBP,C. DAVID,IBP,Andhra Pradesh,Thirupathi
K._JEEVARATHNAM__IND,K. JEEVARATHNAM,IND,Andhra Pradesh,Thirupathi
DASARI._GOWTHAM__IND,DASARI. GOWTHAM,IND,Andhra Pradesh,Thirupathi
VIJAYA_KUMAR.G__IND,VIJAYA KUMAR.G,IND,Andhra Pradesh,Thirupathi
A._MADHU__JHUP,A. MADHU,JHUP,Andhra Pradesh,Thirupathi
B._BHARANI_BAS__ANC,B. BHARANI BAS,ANC,Andhra Pradesh,Thirupathi
Y._MAHESH__IND,Y. MAHESH,IND,Andhra Pradesh,Thirupathi
PRASAD_PATIBANDLA__IND,PRASAD PATIBANDLA,IND,Andhra Pradesh,Thirupathi
KESINENI_SIVANATH_(CHINNI)__TDP,KESINENI SIVANATH (CHINNI),TDP,Andhra Pradesh,Vijayawada
KESINENI_SRINIVAS_(NANI)__YSRCP,KESINENI SRINIVAS (NANI),YSRCP,Andhra Pradesh,Vijayawada
BHARGAV_VALLURU__INC,BHARGAV VALLURU,INC,Andhra Pradesh,Vijayawada
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Vijayawada
KRISHNA_KISHORE_YANAMANDRA__NAVAP,KRISHNA KISHORE YANAMANDRA,NavaP,Andhra Pradesh,Vijayawada
VENKATA_ASHOK_PAPPURI__IND,VENKATA ASHOK PAPPURI,IND,Andhra Pradesh,Vijayawada
DEVARAPALLI_MALLIKARJUNA_RAO_(MAHESH)__IND,DEVARAPALLI MALLIKARJUNA RAO (MAHESH),IND,Andhra Pradesh,Vijayawada
MEKA_VENKATESWARA_RAO__BSP,MEKA VENKATESWARA RAO,BSP,Andhra Pradesh,Vijayawada
ANIL_KUMAR_MADDINENI__IND,ANIL KUMAR MADDINENI,IND,Andhra Pradesh,Vijayawada
BARRE_SREENIVASARAO_(JAI_BHEEM_SRINIVAS)__TLRDSMTP,BARRE SREENIVASARAO (JAI BHEEM SRINIVAS),TLRDSMTP,Andhra Pradesh,Vijayawada
SYED_KHAMURUNNISA__NRCP,SYED KHAMURUNNISA,NRCP,Andhra Pradesh,Vijayawada
CHAGANTIPATI_GANGADHAR_GANDHI__PPOI,CHAGANTIPATI GANGADHAR GANDHI,PPOI,Andhra Pradesh,Vijayawada
DATLA_LURTHU_MERI__JRBP,DATLA LURTHU MERI,JRBP,Andhra Pradesh,Vijayawada
PERAM_SIVA_NAGESWARA_RAO__RPPRINAT,PERAM SIVA NAGESWARA RAO,RPPRINAT,Andhra Pradesh,Vijayawada
DEVARASETTY_RAVEENDRA_BABU__ARPS,DEVARASETTY RAVEENDRA BABU,ARPS,Andhra Pradesh,Vijayawada
GUJJULA_LALITHA__SUCI,GUJJULA LALITHA,SUCI,Andhra Pradesh,Vijayawada
N_DASARADHA_RAMI_REDDY__ALLJP,N DASARADHA RAMI REDDY,AllJP,Andhra Pradesh,Vijayawada
CHINTHALACHERUVU_HEMALATHA__JMBP,CHINTHALACHERUVU HEMALATHA,JMBP,Andhra Pradesh,Vijayawada
SRIBHARAT_MATHUKUMILI__TDP,SRIBHARAT MATHUKUMILI,TDP,Andhra Pradesh,Visakhapatnam
JHANSI_LAKSHMI._BOTCHA.__YSRCP,JHANSI LAKSHMI. BOTCHA.,YSRCP,Andhra Pradesh,Visakhapatnam
P._SATYA_REDDY__INC,P. SATYA REDDY,INC,Andhra Pradesh,Visakhapatnam
K.A._PAUL__PRSHP,K.A. PAUL,PRSHP,Andhra Pradesh,Visakhapatnam
PEDAPENKI_SIVA_PRASADA_RAO__BSP,PEDAPENKI SIVA PRASADA RAO,BSP,Andhra Pradesh,Visakhapatnam
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Visakhapatnam
BIKKAVOLU._CHALAMAJI__NRCP,BIKKAVOLU. CHALAMAJI,NRCP,Andhra Pradesh,Visakhapatnam
V.N._SATYA_NARAYANA__RPC(S),V.N. SATYA NARAYANA,RPC(S),Andhra Pradesh,Visakhapatnam
ARUNA_SRI_MURALA__IND,ARUNA SRI MURALA,IND,Andhra Pradesh,Visakhapatnam
VASUPILLI_SURESH__IND,VASUPILLI SURESH,IND,Andhra Pradesh,Visakhapatnam
SONDI_KRISHNA.__IND,SONDI KRISHNA.,IND,Andhra Pradesh,Visakhapatnam
ANDUKURI_VIJAYA_BHASKAR__IPBP,ANDUKURI VIJAYA BHASKAR,IPBP,Andhra Pradesh,Visakhapatnam
DR._GANAPATHI_KONGARAPU.__RPI(A),DR. GANAPATHI KONGARAPU.,RPI(A),Andhra Pradesh,Visakhapatnam
BANNA._RAMESH__DABAP,BANNA. RAMESH,DABAP,Andhra Pradesh,Visakhapatnam
P._SATYA_VANI__PPOI,P. SATYA VANI,PPOI,Andhra Pradesh,Visakhapatnam
DURGA_PRASAD._GUNTU__BRRTD,DURGA PRASAD. GUNTU,BRRTD,Andhra Pradesh,Visakhapatnam
CHAPPIDI_RAMU__IND,CHAPPIDI RAMU,IND,Andhra Pradesh,Visakhapatnam
M.G.M._KHAN__IND,M.G.M. KHAN,IND,Andhra Pradesh,Visakhapatnam
SHANKAR_DEVARA_YADAV__IND,SHANKAR DEVARA YADAV,IND,Andhra Pradesh,Visakhapatnam
VENU_MADHAV_KARRI__IND,VENU MADHAV KARRI,IND,Andhra Pradesh,Visakhapatnam
DR._ACHUTHA_BALAJI_YADAV_(MURAPALA)__BCYP,DR. ACHUTHA BALAJI YADAV (MURAPALA),BCYP,Andhra Pradesh,Visakhapatnam
THOTA_VENKATA_SAI_MUKUND__PRJPP,THOTA VENKATA SAI MUKUND,PRJPP,Andhra Pradesh,Visakhapatnam
PIDIDHI_APPARAO__IND,PIDIDHI APPARAO,IND,Andhra Pradesh,Visakhapatnam
G.A.N._ANAND__IND,G.A.N. ANAND,IND,Andhra Pradesh,Visakhapatnam
VADDI._HARI_GANESH__IND,VADDI. HARI GANESH,IND,Andhra Pradesh,Visakhapatnam
JANARDHAN_PONNADA.__IND,JANARDHAN PONNADA.,IND,Andhra Pradesh,Visakhapatnam
GANAPATHI._JAGADEESWARA_RAO_(JAGADEESH)__JMBP,GANAPATHI. JAGADEESWARA RAO (JAGADEESH),JMBP,Andhra Pradesh,Visakhapatnam
JALADI_VIJAYA_KUMARI__SP,JALADI VIJAYA KUMARI,SP,Andhra Pradesh,Visakhapatnam
CHINTADA_SURYAM__NBBHNRSVP,CHINTADA SURYAM,NBBHNRSVP,Andhra Pradesh,Visakhapatnam
GANDIKOTA_RAJESH__NAVAP,GANDIKOTA RAJESH,NavaP,Andhra Pradesh,Visakhapatnam
KOLLI_NAGA_RAJU__IND,KOLLI NAGA RAJU,IND,Andhra Pradesh,Visakhapatnam
METTA_RAMA_RAO__IND,METTA RAMA RAO,IND,Andhra Pradesh,Visakhapatnam
LAGUDU._GOVINDA_RAO__IND,LAGUDU. GOVINDA RAO,IND,Andhra Pradesh,Visakhapatnam
MALLA_SRAVANI__IND,MALLA SRAVANI,IND,Andhra Pradesh,Visakhapatnam
APPALANAIDU_KALISETTI__TDP,APPALANAIDU KALISETTI,TDP,Andhra Pradesh,Vizianagaram
BELLANA_CHANDRASEKHAR__YSRCP,BELLANA CHANDRASEKHAR,YSRCP,Andhra Pradesh,Vizianagaram
NOTA__NOTA,NOTA,NOTA,Andhra Pradesh,Vizianagaram
BOBBILI_SRINU__INC,BOBBILI SRINU,INC,Andhra Pradesh,Vizianagaram
PEERUBANDI_PRAKASH_RAO__BSP,PEERUBANDI PRAKASH RAO,BSP,Andhra Pradesh,Vizianagaram
VELURI_VENKATA_TRINADHARAO__IND,VELURI VENKATA TRINADHARAO,IND,Andhra Pradesh,Vizianagaram
ALLU_SRIRAMULU__IND,ALLU SRIRAMULU,IND,Andhra Pradesh,Vizianagaram
SIYYADULA_YELLA_RAO__IND,SIYYADULA YELLA RAO,IND,Andhra Pradesh,Vizianagaram
SRINIVASA_RAO_SAMBHANA_(VASU)__YGATLSIP,SRINIVASA RAO SAMBHANA (VASU),YGATLSIP,Andhra Pradesh,Vizianagaram
MARISERLA_KRISHNAMURTHY_NAIDU__IND,MARISERLA KRISHNAMURTHY NAIDU,IND,Andhra Pradesh,Vizianagaram
VANGAPANDU_MAHESWARA_RAO__NBBHNRSVP,VANGAPANDU MAHESWARA RAO,NBBHNRSVP,Andhra Pradesh,Vizianagaram
