candidate_election_id,candidate_clean,candidate_raw,party_id,state,constituency,election_year
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_IND_DAYALAN_R,DAYALAN. R,DAYALAN. R,IND,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_IND_VIJIRATHINAM_M,VIJIRATHINAM. M,VIJIRATHINAM. M,IND,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_IND_V_SIVAKUMAR,V.SIVAKUMAR,V.SIVAKUMAR,IND,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_IND_MURUGAN_P,MURUGAN. P,MURUGAN. P,IND,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_IND_G_RAMESHBABU,G.RAMESHBABU,G.RAMESHBABU,IND,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_IND_S_RAJASEKARAN,S.RAJASEKARAN,S.RAJASEKARAN,IND,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_IND_N_NARAYANASWAMY,N.NARAYANASWAMY,N.NARAYANASWAMY,IND,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_IND_R_DEVENDRAN,R.DEVENDRAN,R.DEVENDRAN,IND,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_IND_PARTHIBAN_S,PARTHIBAN. S,PARTHIBAN. S,IND,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_IND_I_DAVIDSINGH,I. DAVIDSINGH,I. DAVIDSINGH,IND,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_IND_E_RAVENDRAN,E RAVENDRAN,E RAVENDRAN,IND,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_JJ_M_G_RAMU,M.G.RAMU,M.G.RAMU,JJ,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_MAHMMK_A_K_D_ELLAPPAN,A.K.D. ELLAPPAN,A.K.D. ELLAPPAN,MAHMMK,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_MMKA_R_KANCHANA,R.KANCHANA,R.KANCHANA,MMKA,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_NADLMMKLK_SASI_REKHA,SASI REKHA,SASI REKHA,NADLMMKLK,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_NMSP_N_V_DAMODARAN,N.V.DAMODARAN,N.V.DAMODARAN,NMSP,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_NOTA_NOTA,NOTA,NOTA,NOTA,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_NTK_S_TAMILCHELVI,S.TAMILCHELVI,S.TAMILCHELVI,NTK,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_TK_P_SEKAR,P.SEKAR,P.SEKAR,TK,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_VKVIP_M_MUNUSWAMY,M.MUNUSWAMY,M.MUNUSWAMY,VKVIP,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHENNAI_SOUTH_VTVTK_KUTTIMANI_S,KUTTIMANI. S,KUTTIMANI. S,VTVTK,Tamil Nadu,CHENNAI SOUTH,2024
CAND_2024_TAMIL_NADU_CHIDAMBARAM_ADMK_CHANDRAHASAN_M,CHANDRAHASAN M,CHANDRAHASAN M,ADMK,Tamil Nadu,CHIDAMBARAM,2024
CAND_2024_TAMIL_NADU_CHIDAMBARAM_BJP_KARTHIYAYINI_P,KARTHIYAYINI P,KARTHIYAYINI P,BJP,Tamil Nadu,CHIDAMBARAM,2024
CAND_2024_TAMIL_NADU_CHIDAMBARAM_BSP_NEELAMEGAM_K,NEELAMEGAM K,NEELAMEGAM K,BSP,Tamil Nadu,CHIDAMBARAM,2024
CAND_2024_TAMIL_NADU_CHIDAMBARAM_IND_TAMILVENDHAN_P,TAMILVENDHAN P,TAMILVENDHAN P,IND,Tamil Nadu,CHIDAMBARAM,2024
CAND_2024_TAMIL_NADU_CHIDAMBARAM_IND_PERUMAL_S,PERUMAL S,PERUMAL S,IND,Tamil Nadu,CHIDAMBARAM,2024
CAND_2024_TAMIL_NADU_CHIDAMBARAM_IND_VETTRIVEL_G,VETTRIVEL G,VETTRIVEL G,IND,Tamil Nadu,CHIDAMBARAM,2024
CAND_2024_TAMIL_NADU_CHIDAMBARAM_IND_ARCHUNAN_M_A_T,ARCHUNAN M A T,ARCHUNAN M A T,IND,Tamil Nadu,CHIDAMBARAM,2024
CAND_2024_TAMIL_NADU_CHIDAMBARAM_IND_RATHA_G,RATHA G,RATHA G,IND,Tamil Nadu,CHIDAMBARAM,2024
CAND_2024_TAMIL_NADU_CHIDAMBARAM_IND_RAJAMANICKAM_C,RAJAMANICKAM C,RAJAMANICKAM C,IND,Tamil Nadu,CHIDAMBARAM,2024
CAND_2024_TAMIL_NADU_CHIDAMBARAM_IND_CHINNADURAI_A,CHINNADURAI A,CHINNADURAI A,IND,Tamil Nadu,CHIDAMBARAM,2024
CAND_2024_TAMIL_NADU_CHIDAMBARAM_IND_ELAVARASAN_C,ELAVARASAN C,ELAVARASAN C,IND,Tamil Nadu,CHIDAMBARAM,2024
CAND_2024_TAMIL_NADU_CHIDAMBARAM_NADLMMKLK_DHAMODHARAN_S,DHAMODHARAN S,DHAMODHARAN S,NADLMMKLK,Tamil Nadu,CHIDAMBARAM,2024
CAND_2024_TAMIL_NADU_CHIDAMBARAM_NOTA_NOTA,NOTA,NOTA,NOTA,Tamil Nadu,CHIDAMBARAM,2024
CAND_2024_TAMIL_NADU_CHIDAMBARAM_NTK_JANCIRANI_R,JANCIRANI R,JANCIRANI R,NTK,Tamil Nadu,CHIDAMBARAM,2024
CAND_2024_TAMIL_NADU_CHIDAMBARAM_VCK_THIRUMAAVALAVAN_THOL,THIRUMAAVALAVAN THOL,THIRUMAAVALAVAN THOL,VCK,Tamil Nadu,CHIDAMBARAM,2024
CAND_2024_TAMIL_NADU_COIMBATORE_ADMK_SINGAI_G_RAMACHANDRAN,SINGAI G RAMACHANDRAN,SINGAI G RAMACHANDRAN,ADMK,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_BJP_ANNAMALAI_K,ANNAMALAI K,ANNAMALAI K,BJP,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_BSP_VELMURUGAN_K,VELMURUGAN K,VELMURUGAN K,BSP,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_DMK_GANAPATHY_RAJKUMAR_P,GANAPATHY RAJKUMAR P,GANAPATHY RAJKUMAR P,DMK,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_GPI_KUMAR_A,KUMAR A,KUMAR A,GPI,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_HJP_RAGHUL_GANDHI_K,RAGHUL GANDHI K,RAGHUL GANDHI K,HJP,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_SANJAYKUMAR_S,SANJAYKUMAR S,SANJAYKUMAR S,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_ANNADURAI_R,ANNADURAI R,ANNADURAI R,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_SURESH_M,SURESH M,SURESH M,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_GOPALAKRISHNAN_S,GOPALAKRISHNAN S,GOPALAKRISHNAN S,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_KARTHICK_T,KARTHICK T,KARTHICK T,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_RAJKUMAR_M,RAJKUMAR M,RAJKUMAR M,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_RAJKUMAR,RAJKUMAR,RAJKUMAR,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_RAJKUMAR_G,RAJKUMAR G,RAJKUMAR G,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_SHANMUGAM_K,SHANMUGAM K,SHANMUGAM K,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_KRISHNAN_V,KRISHNAN V,KRISHNAN V,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_RAMACHANDRAN_M,RAMACHANDRAN M,RAMACHANDRAN M,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_RAJAMANICKAM_N,RAJAMANICKAM N,RAJAMANICKAM N,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_RAJKUMAR_G_B,RAJKUMAR G B,RAJKUMAR G B,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_SURIYAKUMAR_K,SURIYAKUMAR K,SURIYAKUMAR K,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_ARUNKANTH_V,ARUNKANTH V,ARUNKANTH V,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_MUTHUSAMY_P_P,MUTHUSAMY P P,MUTHUSAMY P P,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_RAMACHANDRAN_R,RAMACHANDRAN R,RAMACHANDRAN R,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_PALANISAMYRAAJ_M,PALANISAMYRAAJ M,PALANISAMYRAAJ M,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_DINESH_K,DINESH K,DINESH K,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_PREMKUMAR_P,PREMKUMAR P,PREMKUMAR P,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_RAVICHANDRAN,RAVICHANDRAN,RAVICHANDRAN,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_DURAISAMY_A,DURAISAMY A,DURAISAMY A,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_ZAHIR_HUSSAIN,ZAHIR HUSSAIN,ZAHIR HUSSAIN,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_BOOBALAN,BOOBALAN,BOOBALAN,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_NOORMUHAMAD_A,NOORMUHAMAD A,NOORMUHAMAD A,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_IND_PASUPATHI_S,PASUPATHI S,PASUPATHI S,IND,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_MMKA_PUSHPANANTHAM_V,PUSHPANANTHAM V,PUSHPANANTHAM V,MMKA,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_NADLMMKLK_SANGEETHA_R,SANGEETHA R,SANGEETHA R,NADLMMKLK,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_NOTA_NOTA,NOTA,NOTA,NOTA,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_NTK_KALAMANI_JAGANATHAN,KALAMANI JAGANATHAN,KALAMANI JAGANATHAN,NTK,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_RSPS_ANANDHAKUMAR_S,ANANDHAKUMAR S,ANANDHAKUMAR S,RSPS,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_COIMBATORE_VKVIP_RICHARD_VINCENT,RICHARD VINCENT,RICHARD VINCENT,VKVIP,Tamil Nadu,COIMBATORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_ACDP_S_ARIVUDAINAMBI,S. ARIVUDAINAMBI,S. ARIVUDAINAMBI,ACDP,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_BSP_V_THANIGAISELVAN,V.THANIGAISELVAN,V.THANIGAISELVAN,BSP,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_DMDK_P_SIVAKOZHUNDU,P. SIVAKOZHUNDU,P. SIVAKOZHUNDU,DMDK,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_DMSK_THANGA_MURUGAN,THANGA MURUGAN,THANGA MURUGAN,DMSK,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_INC_M_K_VISHNUPRASAD,M.K. VISHNUPRASAD,M.K. VISHNUPRASAD,INC,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_IND_A_BALAJI,A. BALAJI,A. BALAJI,IND,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_IND_SU_VA_DHATSHANAMOORTHY,SU.VA. DHATSHANAMOORTHY,SU.VA. DHATSHANAMOORTHY,IND,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_IND_S_RAMALINGAM,S. RAMALINGAM,S. RAMALINGAM,IND,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_IND_G_PICHAMUTHU,G. PICHAMUTHU,G. PICHAMUTHU,IND,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_IND_R_ANANDHI,R. ANANDHI,R. ANANDHI,IND,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_IND_S_CHAKKARAVARTHY,S. CHAKKARAVARTHY,S. CHAKKARAVARTHY,IND,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_IND_R_SRINIVASAN,R. SRINIVASAN,R. SRINIVASAN,IND,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_IND_V_DAKSHANAAMURTHY,V. DAKSHANAAMURTHY,V. DAKSHANAAMURTHY,IND,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_IND_R_RAJASEKAR,R. RAJASEKAR,R. RAJASEKAR,IND,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_IND_R_PRAKASH,R. PRAKASH,R. PRAKASH,IND,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_IND_S_RAJAMOHAN,S. RAJAMOHAN,S. RAJAMOHAN,IND,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_NOTA_NOTA,NOTA,NOTA,NOTA,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_NTK_V_MANIVASAGAN,V. MANIVASAGAN,V. MANIVASAGAN,NTK,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_PMK_THANKAR_BACHAN,THANKAR BACHAN,THANKAR BACHAN,PMK,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_CUDDALORE_VTVTK_K_MAYAKRISHNAN,K. MAYAKRISHNAN,K. MAYAKRISHNAN,VTVTK,Tamil Nadu,CUDDALORE,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_ADMK_ASOKAN_R_DR,ASOKAN. R. DR.,ASOKAN. R. DR.,ADMK,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_BSP_HARI_R,HARI. R.,HARI. R.,BSP,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_DAMK_THANGAVEL_K,THANGAVEL. K.,THANGAVEL. K.,DAMK,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_DMK_MANI_A,MANI. A.,MANI. A.,DMK,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_GPI_ELAYARANI_P,ELAYARANI. P.,ELAYARANI. P.,GPI,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_IND_THIRUMURUGAN_P,THIRUMURUGAN. P.,THIRUMURUGAN. P.,IND,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_IND_SOWMIYA,SOWMIYA,SOWMIYA,IND,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_IND_ARUMUGAM_M,ARUMUGAM. M.,ARUMUGAM. M.,IND,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_IND_AGNI_AALVAR,AGNI AALVAR,AGNI AALVAR,IND,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_IND_PALANI_K,PALANI. K.,PALANI. K.,IND,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_IND_MANI_R,MANI. R.,MANI. R.,IND,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_IND_ASHOKAN_M,ASHOKAN. M.,ASHOKAN. M.,IND,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_IND_ALAGARASAN_R,ALAGARASAN. R.,ALAGARASAN. R.,IND,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_IND_SUNDHARAMOORTHY_M,SUNDHARAMOORTHY. M.,SUNDHARAMOORTHY. M.,IND,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_IND_MANI_C,MANI. C.,MANI. C.,IND,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_IND_PADMARAJAN_K_DR,PADMARAJAN. K. DR.,PADMARAJAN. K. DR.,IND,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_IND_MANIVASAGAM_C,MANIVASAGAM. C.,MANIVASAGAM. C.,IND,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_IND_ASOKAN_G,ASOKAN. G.,ASOKAN. G.,IND,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_IND_AYYAKANNU,AYYAKANNU,AYYAKANNU,IND,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_IND_JAGANATHAN_A,JAGANATHAN. A.,JAGANATHAN. A.,IND,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_IND_MANI_S,MANI. S.,MANI. S.,IND,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_NOTA_NOTA,NOTA,NOTA,NOTA,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_NTK_ABINAYA,ABINAYA,ABINAYA,NTK,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_PMK_SOWMIYA_ANBUMANI,SOWMIYA ANBUMANI,SOWMIYA ANBUMANI,PMK,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DHARMAPURI_TMK_PARTHASARATHI,PARTHASARATHI,PARTHASARATHI,TMK,Tamil Nadu,DHARMAPURI,2024
CAND_2024_TAMIL_NADU_DINDIGUL_ADMK_MOHAMED_MUBARAK_M_A,MOHAMED MUBARAK M A,MOHAMED MUBARAK M A,ADMK,Tamil Nadu,DINDIGUL,2024
CAND_2024_TAMIL_NADU_DINDIGUL_AIYDPMP_DINESHKUMAR_S,DINESHKUMAR S,DINESHKUMAR S,AIYDPMP,Tamil Nadu,DINDIGUL,2024
CAND_2024_TAMIL_NADU_DINDIGUL_BSP_NATCHIMUTHU_S,NATCHIMUTHU S,NATCHIMUTHU S,BSP,Tamil Nadu,DINDIGUL,2024
CAND_2024_TAMIL_NADU_DINDIGUL_CPIM_SACHITHANANTHAM_R,SACHITHANANTHAM R,SACHITHANANTHAM R,CPIM,Tamil Nadu,DINDIGUL,2024
CAND_2024_TAMIL_NADU_DINDIGUL_IND_RAJKUMAR_R,RAJKUMAR R,RAJKUMAR R,IND,Tamil Nadu,DINDIGUL,2024
CAND_2024_TAMIL_NADU_DINDIGUL_IND_MURUGESAN_A_VISHNU_MURUGESAN_C,MURUGESAN A VISHNU MURUGESAN C,MURUGESAN (A) VISHNU MURUGESAN C,IND,Tamil Nadu,DINDIGUL,2024
CAND_2024_TAMIL_NADU_DINDIGUL_IND_ANGUCHAMY_M,ANGUCHAMY M,ANGUCHAMY M,IND,Tamil Nadu,DINDIGUL,2024
CAND_2024_TAMIL_NADU_DINDIGUL_IND_SURESH_K,SURESH K,SURESH K,IND,Tamil Nadu,DINDIGUL,2024
CAND_2024_TAMIL_NADU_DINDIGUL_IND_ARUMUGAM_R,ARUMUGAM R,ARUMUGAM R,IND,Tamil Nadu,DINDIGUL,2024
CAND_2024_TAMIL_NADU_DINDIGUL_IND_ANBUROSE_D,ANBUROSE D,ANBUROSE D,IND,Tamil Nadu,DINDIGUL,2024
CAND_2024_TAMIL_NADU_DINDIGUL_IND_SABARINATH_S,SABARINATH S,SABARINATH S,IND,Tamil Nadu,DINDIGUL,2024
CAND_2024_TAMIL_NADU_DINDIGUL_IND_PALANISAMY_K,PALANISAMY K,PALANISAMY K,IND,Tamil Nadu,DINDIGUL,2024
CAND_2024_TAMIL_NADU_DINDIGUL_IND_SATHISH_KANNA_G_T,SATHISH KANNA G T,SATHISH KANNA G T,IND,Tamil Nadu,DINDIGUL,2024
CAND_2024_TAMIL_NADU_DINDIGUL_NOTA_NOTA,NOTA,NOTA,NOTA,Tamil Nadu,DINDIGUL,2024
CAND_2024_TAMIL_NADU_DINDIGUL_NTK_KAILAI_RAJAN_D,KAILAI RAJAN D,KAILAI RAJAN D,NTK,Tamil Nadu,DINDIGUL,2024
CAND_2024_TAMIL_NADU_DINDIGUL_PMK_THILGABAMA_M,THILGABAMA M,THILGABAMA M,PMK,Tamil Nadu,DINDIGUL,2024
CAND_2024_TAMIL_NADU_ERODE_ACDP_B_DHARMARAJ,B.DHARMARAJ,B.DHARMARAJ,ACDP,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_ADMK_ASHOK_KUMAR,ASHOK KUMAR,ASHOK KUMAR,ADMK,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_APTADMK_R_KUMAR,R.KUMAR,R.KUMAR,APTADMK,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_BSP_P_ESWARAN,P.ESWARAN,P.ESWARAN,BSP,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_DMK_K_E_PRAKASH,K.E.PRAKASH,K.E.PRAKASH,DMK,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_GPI_K_MAATHAN,K.MAATHAN,K.MAATHAN,GPI,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_T_V_R_AMIRTHALINGAM,T.V.R.AMIRTHALINGAM,T.V.R.AMIRTHALINGAM,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_KEERTHANA_M,KEERTHANA.M,KEERTHANA.M,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_J_GOPALAKRISHNAN,J.GOPALAKRISHNAN,J.GOPALAKRISHNAN,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_S_ANANTHI,S.ANANTHI,S.ANANTHI,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_PRASATH_CHITRARASU,PRASATH CHITRARASU,PRASATH CHITRARASU,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_RAVICHANDRAN_L,RAVICHANDRAN.L,RAVICHANDRAN.L,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_P_RAJENDRAN,P.RAJENDRAN,P.RAJENDRAN,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_M_SHANMUGAM,M.SHANMUGAM,M.SHANMUGAM,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_R_KUMARESAN,R.KUMARESAN,R.KUMARESAN,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_N_ASHOK_KUMAR,N.ASHOK KUMAR,N.ASHOK KUMAR,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_ARUMUGA_AC_KANNAN,ARUMUGA AC KANNAN,ARUMUGA AC KANNAN,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_M_SABARINATHAN,M.SABARINATHAN,M.SABARINATHAN,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_R_MINNALMURUGESH,R.MINNALMURUGESH,R.MINNALMURUGESH,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_K_K_VADUGANATHAN,K.K.VADUGANATHAN,K.K.VADUGANATHAN,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_G_MYLSAMY,G.MYLSAMY,G.MYLSAMY,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_MYLVAKANAN_D,MYLVAKANAN.D,MYLVAKANAN.D,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_M_PRABAKARAN,M. PRABAKARAN,M. PRABAKARAN,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_NARENDRANATH_M,NARENDRANATH.M,NARENDRANATH.M,IND,Tamil Nadu,ERODE,2024
CAND_2024_TAMIL_NADU_ERODE_IND_K_SENTHIL_KUMAR,K.SENTHIL KUMAR,K.SENTHIL KUMAR,IND,Tamil Nadu,ERODE,2024
