state,constituency,candidate,sex,age,category,party,party_symbol,evm_votes,postal_votes,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes,swing,sim_vote_share,sim_rank
Uttar Pradesh,Chandauli,Dr. Mahendra Nath Pandey,MALE,62.0,GENERAL,BJP,Lotus,508113.0,2620.0,510733.0,29.071165964742317,47.020465055473565,1756837.0,2019,1.0,True,47.073857954341214,496774.0,13959.0,2.0,49.073857954341214,1.0
Uttar Pradesh,Deoria,RAMAPATI RAM TRIPATHI,MALE,69.0,GENERAL,BJP,Lotus,577617.0,3027.0,580644.0,33.10031096884896,57.17273403991351,1754195.0,2019,1.0,True,57.18585372915893,330713.0,249931.0,2.0,59.18585372915893,1.0
Uttar Pradesh,Dhaurahra,REKHA VERMA,FEMALE,45.0,GENERAL,BJP,Lotus,512582.0,323.0,512905.0,31.185815547640445,48.20748660890096,1644674.0,2019,1.0,True,48.212607158971274,352294.0,160611.0,2.0,50.212607158971274,1.0
Uttar Pradesh,Domariyaganj,JAGDAMBIKA PAL,MALE,68.0,GENERAL,BJP,Lotus,492145.0,108.0,492253.0,26.108220233760623,49.958186597383616,1885433.0,2019,1.0,True,49.96127960993394,386932.0,105321.0,2.0,51.96127960993394,1.0
Uttar Pradesh,Etah,Rajveer Singh (Raju Bhaiya),MALE,58.0,GENERAL,BJP,Lotus,544267.0,1081.0,545348.0,33.63656829879818,54.51561050510221,1621295.0,2019,1.0,True,54.556240602556805,422678.0,122670.0,2.0,56.556240602556805,1.0
Uttar Pradesh,Etawah,Dr RAM SHANKAR KATHERIA,MALE,54.0,SC,BJP,Lotus,519674.0,2445.0,522119.0,29.699872126253705,50.74974898207737,1757984.0,2019,1.0,True,50.79892782261399,457682.0,64437.0,2.0,52.79892782261399,1.0
Uttar Pradesh,Faizabad,LALLU SINGH,MALE,64.0,GENERAL,BJP,Lotus,528113.0,908.0,529021.0,29.038607739113015,48.649187986242666,1821785.0,2019,1.0,True,48.66256838015271,463544.0,65477.0,2.0,50.66256838015271,1.0
Uttar Pradesh,Farrukhabad,Mukesh Rajput,MALE,50.0,GENERAL,BJP,Lotus,567930.0,1950.0,569880.0,33.35391566705783,56.80389856475164,1708585.0,2019,1.0,True,56.82020992010592,348178.0,221702.0,2.0,58.82020992010592,1.0
Uttar Pradesh,Fatehpur,NIRANJAN JYOTI,FEMALE,52.0,GENERAL,BJP,Lotus,563715.0,2325.0,566040.0,30.774550484094053,54.19300729830567,1839312.0,2019,1.0,True,54.23631372436294,367835.0,198205.0,2.0,56.23631372436294,1.0
Uttar Pradesh,Fatehpur Sikri,RAJKUMAR CHAHAR,MALE,52.0,GENERAL,BJP,Lotus,662794.0,4353.0,667147.0,38.81386076748406,64.24388036130424,1718837.0,2019,1.0,True,64.32496328885571,172082.0,495065.0,2.0,66.32496328885571,1.0
Uttar Pradesh,Firozabad,Dr. Chandra Sen Jadon,MALE,68.0,GENERAL,BJP,Lotus,494050.0,1769.0,495819.0,27.691495719096793,46.05526419920972,1790510.0,2019,1.0,True,46.08557199502541,467038.0,28781.0,2.0,48.08557199502541,1.0
Uttar Pradesh,Gautam Buddha Nagar,Dr. MAHESH SHARMA,MALE,59.0,GENERAL,BJP,Lotus,828164.0,2648.0,830812.0,36.07583284121304,59.63588753758593,2302960.0,2019,1.0,True,59.64397911772983,493890.0,336922.0,2.0,61.64397911772983,1.0
Uttar Pradesh,Ghaziabad,Vijay Kumar Singh,MALE,67.0,GENERAL,BJP,Lotus,942576.0,1927.0,944503.0,34.61013610223314,61.93068375323012,2728978.0,2019,1.0,True,61.95672423474341,443003.0,501500.0,2.0,63.95672423474341,1.0
Uttar Pradesh,Ghazipur,AFZAL ANSARI,MALE,65.0,GENERAL,BSP,Elephant,564144.0,1938.0,566082.0,30.09350494424205,51.11363732813723,1881077.0,2019,1.0,True,51.200088275702385,446690.0,119392.0,0.0,51.200088275702385,1.0
Uttar Pradesh,Ghosi,ATUL KUMAR SINGH,MALE,36.0,GENERAL,BSP,Elephant,572459.0,1370.0,573829.0,28.811724544109385,50.2706135893752,1991651.0,2019,1.0,True,50.30141631040489,451261.0,122568.0,0.0,50.30141631040489,1.0
Uttar Pradesh,Gonda,KIRTI VARDHAN SINGH ALIAS RAJA BHAIYA,MALE,53.0,GENERAL,BJP,Lotus,507276.0,914.0,508190.0,28.707277172463968,54.991597438869064,1770248.0,2019,1.0,True,55.009872095742,341830.0,166360.0,2.0,57.009872095742,1.0
Uttar Pradesh,Gorakhpur,Ravindra Shyamnarayan Shukla alias Ravi Kishan,MALE,51.0,GENERAL,BJP,Lotus,715010.0,2112.0,717122.0,36.19640045891448,60.520454881110616,1981197.0,2019,1.0,True,60.53527035753629,415458.0,301664.0,2.0,62.53527035753629,1.0
Uttar Pradesh,Hamirpur,KUNWAR PUSHPENDRA SINGH CHANDEL,MALE,45.0,GENERAL,BJP,Lotus,574101.0,1021.0,575122.0,32.88102452689955,52.762082476704755,1749100.0,2019,1.0,True,52.77423475239911,326470.0,248652.0,2.0,54.77423475239911,1.0
Uttar Pradesh,Hardoi,Jai Prakash,MALE,61.0,SC,BJP,Lotus,567244.0,899.0,568143.0,31.439158129597445,53.707483218272586,1807119.0,2019,1.0,True,53.7221599193614,435669.0,132474.0,2.0,55.7221599193614,1.0
Uttar Pradesh,Hathras,RAJVIR DILER,MALE,61.0,SC,BJP,Lotus,679799.0,4500.0,684299.0,36.705018451767934,59.428760505132175,1864320.0,2019,1.0,True,59.48905236400434,424091.0,260208.0,2.0,61.48905236400434,1.0
Uttar Pradesh,Jalaun,BHANU PRATAP SINGH VERMA,MALE,60.0,SC,BJP,Lotus,579723.0,2040.0,581763.0,30.09080573799576,51.44948556085982,1933358.0,2019,1.0,True,51.48550163502086,423386.0,158377.0,2.0,53.48550163502086,1.0
Uttar Pradesh,Jaunpur,SHYAM SINGH YADAV,MALE,65.0,GENERAL,BSP,Elephant,520046.0,1082.0,521128.0,27.89800297220093,50.0203007583749,1867976.0,2019,1.0,True,50.07706706949106,440192.0,80936.0,0.0,50.07706706949106,1.0
Uttar Pradesh,Jhansi,Anurag Sharma,MALE,54.0,GENERAL,BJP,Lotus,808371.0,901.0,809272.0,39.6558305594199,58.59491865356629,2040739.0,2019,1.0,True,58.6051025063546,443589.0,365683.0,2.0,60.6051025063546,1.0
Uttar Pradesh,Kairana,Pradeep Kumar,MALE,48.0,GENERAL,BJP,Lotus,564380.0,2581.0,566961.0,34.0169184311782,50.431813188426034,1666703.0,2019,1.0,True,50.43926099175569,474801.0,92160.0,2.0,52.43926099175569,1.0
Uttar Pradesh,Kaiserganj,Brijbhusan Sharan Singh,MALE,62.0,GENERAL,BJP,Lotus,580226.0,1132.0,581358.0,32.191327979906376,59.18195949804698,1805946.0,2019,1.0,True,59.23761972692072,319757.0,261601.0,2.0,61.23761972692072,1.0
Uttar Pradesh,Kannauj,SUBRAT PATHAK,MALE,39.0,GENERAL,BJP,Lotus,561286.0,1801.0,563087.0,30.034125869948326,49.35095553403419,1874824.0,2019,1.0,True,49.372115290189534,550734.0,12353.0,2.0,51.372115290189534,1.0
Uttar Pradesh,Kanpur,Satyadev Pachauri,MALE,71.0,GENERAL,BJP,Lotus,466442.0,2495.0,468937.0,28.716587986525273,55.59953000821656,1632983.0,2019,1.0,True,55.62756081300697,313003.0,155934.0,2.0,57.62756081300697,1.0
Uttar Pradesh,Kaushambi,VINOD KUMAR SONKAR,MALE,49.0,SC,BJP,Lotus,381517.0,1492.0,383009.0,21.431633018487847,39.28148367702969,1787120.0,2019,1.0,True,39.30563052754511,344287.0,38722.0,2.0,41.30563052754511,1.0
Uttar Pradesh,Kheri,Ajay Kumar,MALE,60.0,GENERAL,BJP,Lotus,609285.0,304.0,609589.0,34.42646096259161,53.62456147758742,1770699.0,2019,1.0,True,53.62984533633628,390782.0,218807.0,2.0,55.62984533633628,1.0
Uttar Pradesh,Kushi Nagar,VIJAY KUMAR DUBEY,MALE,50.0,GENERAL,BJP,Lotus,595508.0,1531.0,597039.0,33.89255230011513,56.68222715271587,1761564.0,2019,1.0,True,56.69256122539091,259479.0,337560.0,2.0,58.69256122539091,1.0
Uttar Pradesh,Lalganj,Sangeeta Azad,FEMALE,44.0,SC,BSP,Elephant,517545.0,1275.0,518820.0,29.61335175059076,53.98391782441128,1751980.0,2019,1.0,True,54.01179302246171,357223.0,161597.0,0.0,54.01179302246171,1.0
Uttar Pradesh,Lucknow,Rajnath Singh,MALE,67.0,GENERAL,BJP,Lotus,627881.0,5145.0,633026.0,31.025104797323227,56.64003292681837,2040367.0,2019,1.0,True,56.70015092548222,285724.0,347302.0,2.0,58.70015092548222,1.0
Uttar Pradesh,Machhlishahr,Bholanath (B.P. Saroj),MALE,58.0,SC,BJP,Lotus,487093.0,1304.0,488397.0,26.42403368273435,47.16943046715794,1848306.0,2019,1.0,True,47.19153561852308,488216.0,181.0,2.0,49.19153561852308,1.0
Uttar Pradesh,Maharajganj,PANKAJ CHOUDHARY,MALE,54.0,GENERAL,BJP,Lotus,725557.0,792.0,726349.0,37.92137236557433,59.1863425095989,1915408.0,2019,1.0,True,59.201200408177904,385925.0,340424.0,2.0,61.201200408177904,1.0
Uttar Pradesh,Mainpuri,MULAYAM SINGH YADAV,MALE,79.0,GENERAL,SP,Bicycle,523145.0,1781.0,524926.0,30.46164309473572,53.65909506767621,1723236.0,2019,1.0,True,53.75487190200283,430537.0,94389.0,1.0,54.75487190200283,1.0
Uttar Pradesh,Mathura,HEMA MALINI,FEMALE,70.0,GENERAL,BJP,Lotus,667342.0,3951.0,671293.0,37.13123508968727,60.78763045299165,1807893.0,2019,1.0,True,60.875499101775496,377822.0,293471.0,2.0,62.875499101775496,1.0
Uttar Pradesh,Meerut,RAJENDRA AGARWAL,MALE,68.0,GENERAL,BJP,Lotus,582976.0,3208.0,586184.0,30.96700302335373,48.16868539122718,1892931.0,2019,1.0,True,48.18955404126723,581455.0,4729.0,2.0,50.18955404126723,1.0
Uttar Pradesh,Mirzapur,Anupriya Singh Patel,FEMALE,37.0,GENERAL,ADAL,Cup & Saucer,590867.0,697.0,591564.0,32.06048288757012,53.33927230201459,1845150.0,2019,1.0,True,53.34379353721713,359556.0,232008.0,0.0,53.34379353721713,1.0
Uttar Pradesh,Misrikh,Ashok Kumar Rawat,MALE,52.0,SC,BJP,Lotus,533562.0,867.0,534429.0,29.741192209833205,52.01852864854553,1796932.0,2019,1.0,True,52.05470512375958,433757.0,100672.0,2.0,54.05470512375958,1.0
Uttar Pradesh,Mohanlalganj,Kaushal Kishore,MALE,59.0,SC,BJP,Lotus,627223.0,2776.0,629999.0,31.135185731561887,49.58357600465929,2023431.0,2019,1.0,True,49.62208391028943,539795.0,90204.0,2.0,51.62208391028943,1.0
Uttar Pradesh,Moradabad,Dr. S.T. HASAN,MALE,60.0,GENERAL,SP,Bicycle,648817.0,599.0,649416.0,33.15141512829138,50.64600531091467,1958939.0,2019,1.0,True,50.648335758840624,551538.0,97878.0,1.0,51.648335758840624,1.0
Uttar Pradesh,Muzaffarnagar,Sanjeev Kumar Balyan,MALE,46.0,GENERAL,BJP,Lotus,569535.0,4245.0,573780.0,33.791459732403304,49.38826312174312,1698003.0,2019,1.0,True,49.460765763474825,567254.0,6526.0,2.0,51.460765763474825,1.0
Uttar Pradesh,Nagina,GIRISH CHANDRA,MALE,55.0,SC,BSP,Elephant,567195.0,1183.0,568378.0,35.83455697152228,56.28703139777279,1586117.0,2019,1.0,True,56.30537636112917,401546.0,166832.0,0.0,56.30537636112917,1.0
Uttar Pradesh,Phulpur,Keshari Devi Patel,FEMALE,62.0,GENERAL,BJP,Lotus,542398.0,2303.0,544701.0,27.093122676857284,55.6341329640059,2010477.0,2019,1.0,True,55.68196222588414,372733.0,171968.0,2.0,57.68196222588414,1.0
Uttar Pradesh,Pilibhit,Feroze Varun Gandhi,MALE,39.0,GENERAL,BJP,Lotus,702755.0,1794.0,704549.0,40.0037587858781,59.344184969150746,1761207.0,2019,1.0,True,59.37599286694888,448922.0,255627.0,2.0,61.37599286694888,1.0
Uttar Pradesh,Pratapgarh,SANGAM LAL GUPTA,MALE,48.0,GENERAL,BJP,Lotus,434222.0,2069.0,436291.0,25.532623383402807,47.668583428297346,1708759.0,2019,1.0,True,47.6995402688416,318539.0,117752.0,2.0,49.6995402688416,1.0
Uttar Pradesh,Rae Bareli,SONIA GANDHI,FEMALE,72.0,GENERAL,INC,Hand,533687.0,1231.0,534918.0,31.424210808295857,55.777448275430594,1702248.0,2019,1.0,True,55.80456436556654,367740.0,167178.0,-1.0,54.80456436556654,1.0
Uttar Pradesh,Rampur,Mohammad Azam Khan,MALE,64.0,GENERAL,SP,Bicycle,559018.0,159.0,559177.0,33.294135299308245,52.69100804908984,1679506.0,2019,1.0,True,52.70675196362406,449180.0,109997.0,1.0,53.70675196362406,1.0
Uttar Pradesh,Robertsganj,PAKAURI LAL KOL,MALE,66.0,SC,ADAL,Cup & Saucer,447691.0,223.0,447914.0,25.98805480354944,45.29856270807966,1723538.0,2019,1.0,True,45.32225962701118,393578.0,54336.0,0.0,45.32225962701118,1.0
Uttar Pradesh,Saharanpur,RAGHAV LAKHANPAL,MALE,44.0,GENERAL,BJP,Lotus,489942.0,1780.0,491722.0,28.27480245324832,39.898315371645474,1739082.0,2019,2.0,False,39.920730410328105,207068.0,,2.0,41.920730410328105,1.0
Uttar Pradesh,Salempur,RAVINDER,MALE,55.0,GENERAL,BJP,Lotus,464629.0,3311.0,467940.0,28.06603801876347,50.6373221108948,1667282.0,2019,1.0,True,50.72421351128108,355325.0,112615.0,2.0,52.72421351128108,1.0
Uttar Pradesh,Sambhal,DR. SHAFIQUR REHMAN BARQ,MALE,86.0,GENERAL,SP,Bicycle,657505.0,501.0,658006.0,35.98091388500649,55.58478376195738,1828764.0,2019,1.0,True,55.5997664493113,483180.0,174826.0,1.0,56.5997664493113,1.0
Uttar Pradesh,Sant Kabir Nagar,PRAVEEN KUMAR NISHAD,MALE,30.0,ST,BJP,Lotus,466167.0,1376.0,467543.0,23.818955903577507,43.9451089127523,1962903.0,2019,1.0,True,43.96721804794102,431794.0,35749.0,2.0,45.96721804794102,1.0
Uttar Pradesh,Shahjahanpur,Arun Kumar Sagar,MALE,42.0,SC,BJP,Lotus,686352.0,2638.0,688990.0,32.58867061362661,58.03814736849199,2114201.0,2019,1.0,True,58.08590262503193,420572.0,268418.0,2.0,60.08590262503193,1.0
Uttar Pradesh,Shrawasti,DADDAN MISHRA,MALE,52.0,GENERAL,BJP,Lotus,436228.0,223.0,436451.0,22.794281622717246,43.770326905275994,1914739.0,2019,2.0,False,43.77612193294531,58042.0,,2.0,45.77612193294531,1.0
Uttar Pradesh,Sitapur,Rajesh Verma,MALE,58.0,GENERAL,BJP,Lotus,513984.0,544.0,514528.0,30.88169802283861,48.30241958953157,1666126.0,2019,1.0,True,48.33422731914166,413695.0,100833.0,2.0,50.33422731914166,1.0
Uttar Pradesh,Sultanpur,MANEKA SANJAI GANDHI,FEMALE,62.0,GENERAL,BJP,Lotus,458281.0,915.0,459196.0,25.867340845743232,45.88454420822491,1775196.0,2019,1.0,True,45.905093990299065,444670.0,14526.0,2.0,47.905093990299065,1.0
Uttar Pradesh,Unnao,Swami Sakshi Ji Maharaj,MALE,63.0,GENERAL,BJP,Lotus,702441.0,1066.0,703507.0,32.10213259166813,56.846707731640954,2191465.0,2019,1.0,True,56.868535158712966,302551.0,400956.0,2.0,58.868535158712966,1.0
Uttar Pradesh,Varanasi,NARENDRA MODI,MALE,68.0,GENERAL,BJP,Lotus,673453.0,1211.0,674664.0,36.33494561315732,63.59780888342984,1856791.0,2019,1.0,True,63.61897864732441,195159.0,479505.0,2.0,65.61897864732441,1.0
Uttarakhand,Almora,Ajay Tamta,MALE,46.0,SC,BJP,Lotus,430455.0,14196.0,444651.0,33.237280686017726,63.539090063403194,1337808.0,2019,1.0,True,64.02720340056906,211665.0,232986.0,2.0,66.02720340056906,1.0
Uttarakhand,Garhwal,Tirath Singh Rawat,MALE,55.0,GENERAL,BJP,Lotus,487613.0,19367.0,506980.0,37.39353118020705,67.77608145214981,1355796.0,2019,1.0,True,68.25402808891953,204311.0,302669.0,2.0,70.25402808891953,1.0
Uttarakhand,Hardwar,Ramesh Pokhriyal 'Nishank',MALE,59.0,GENERAL,BJP,Lotus,661050.0,4624.0,665674.0,36.1634301024915,52.27561326314814,1840738.0,2019,1.0,True,52.372800012588215,406945.0,258729.0,2.0,54.372800012588215,1.0
Uttarakhand,Nainital-udhamsingh Nagar,Ajay Bhatt,MALE,57.0,GENERAL,BJP,Lotus,765173.0,7022.0,772195.0,42.232611203144984,61.23623127493041,1828433.0,2019,1.0,True,61.35495045964865,433099.0,339096.0,2.0,63.35495045964865,1.0
Uttarakhand,Tehri Garhwal,MALA RAJYA LAXMI SHAH,FEMALE,68.0,GENERAL,BJP,Lotus,556120.0,9213.0,565333.0,37.85180607454891,64.3020850039184,1493543.0,2019,1.0,True,64.53064770012408,264747.0,300586.0,2.0,66.53064770012408,1.0
West Bengal,Alipurduars,JOHN BARLA,MALE,43.0,ST,BJP,Lotus,747788.0,3016.0,750804.0,45.54790967875791,54.35976298458704,1648383.0,2019,1.0,True,54.397533141527745,506815.0,243989.0,2.0,56.397533141527745,1.0
West Bengal,Arambagh,TAPAN KUMAR RAY,MALE,55.0,SC,BJP,Lotus,647755.0,1032.0,648787.0,36.76417755504254,44.06137475873741,1764726.0,2019,2.0,False,44.07577271717501,100520.0,,2.0,46.07577271717501,1.0
West Bengal,Asansol,BABUL SUPRIYO,MALE,48.0,GENERAL,BJP,Lotus,632727.0,651.0,633378.0,39.19745770841004,51.15514989690272,1615865.0,2019,1.0,True,51.155810957609624,435741.0,197637.0,2.0,53.155810957609624,1.0
West Bengal,Baharampur,ADHIR RANJAN CHOWDHURY,MALE,63.0,GENERAL,INC,Hand,589580.0,1526.0,591106.0,36.07873152593602,45.43359007803799,1638378.0,2019,1.0,True,45.469797237993625,510410.0,80696.0,-1.0,44.469797237993625,1.0
West Bengal,Balurghat,Sukanta Majumdar,MALE,39.0,GENERAL,BJP,Lotus,537577.0,1740.0,539317.0,37.669588127154775,45.009209363423096,1431704.0,2019,1.0,True,45.02378847417329,506024.0,33293.0,2.0,47.02378847417329,1.0
West Bengal,Bangaon,SHANTANU THAKUR,MALE,37.0,SC,BJP,Lotus,685237.0,2385.0,687622.0,40.33844254947695,48.81415082351722,1704632.0,2019,1.0,True,48.84518503890584,576028.0,111594.0,2.0,50.84518503890584,1.0
West Bengal,Bankura,DR. SUBHAS SARKAR,MALE,65.0,GENERAL,BJP,Lotus,672202.0,3117.0,675319.0,40.95557903240088,49.19837248523836,1648906.0,2019,1.0,True,49.22670398839528,500986.0,174333.0,2.0,51.22670398839528,1.0
West Bengal,Barasat,Dr. Kakoli Ghoshdastidar,FEMALE,60.0,GENERAL,AITC,Flowers and Grass,647819.0,625.0,648444.0,37.7385854926984,46.44368905753785,1718252.0,2019,1.0,True,46.46915034731255,538275.0,110169.0,0.0,46.46915034731255,1.0
West Bengal,Bardhaman Durgapur,S.S AHLUWALIA,MALE,67.0,GENERAL,BJP,Lotus,597450.0,926.0,598376.0,34.51682012577456,41.75136705626404,1733578.0,2019,1.0,True,41.756669716198175,595937.0,2439.0,2.0,43.756669716198175,1.0
West Bengal,Bardhaman Purba,SUNIL KUMAR MONDAL,MALE,61.0,SC,AITC,Flowers and Grass,640490.0,344.0,640834.0,37.73854020607871,44.51463354827685,1698089.0,2019,1.0,True,44.52443781152599,551523.0,89311.0,0.0,44.52443781152599,1.0
West Bengal,Barrackpore,ARJUN SINGH,MALE,57.0,GENERAL,BJP,Lotus,471490.0,1504.0,472994.0,32.92841772420673,42.81655002855981,1436431.0,2019,1.0,True,42.823605250077634,458137.0,14857.0,2.0,44.823605250077634,1.0
West Bengal,Basirhat,Nusrat Jahan Ruhi,FEMALE,28.0,GENERAL,AITC,Flowers and Grass,781920.0,158.0,782078.0,46.59783347642963,54.547001643918925,1678357.0,2019,1.0,True,54.56336567971708,431709.0,350369.0,0.0,54.56336567971708,1.0
West Bengal,Birbhum,SATABDI ROY,FEMALE,49.0,GENERAL,AITC,Flowers and Grass,653426.0,651.0,654077.0,38.492801693013085,45.10539904614001,1699219.0,2019,1.0,True,45.126715941447046,565153.0,88924.0,0.0,45.126715941447046,1.0
West Bengal,Bishnupur,KHAN SAUMITRA,MALE,38.0,SC,BJP,Lotus,654904.0,2115.0,657019.0,40.3772986586152,46.230168921700184,1627199.0,2019,1.0,True,46.24783901430896,578972.0,78047.0,2.0,48.24783901430896,1.0
West Bengal,Bolpur,ASIT KUMAR MAL,MALE,63.0,SC,AITC,Flowers and Grass,698441.0,730.0,699171.0,41.00534112029221,47.82523638288863,1705073.0,2019,1.0,True,47.84683723530712,592769.0,106402.0,0.0,47.84683723530712,1.0
West Bengal,Cooch behar,NISITH PRAMANIK,MALE,33.0,SC,BJP,Lotus,728634.0,2960.0,731594.0,40.3259839047514,47.95935090458791,1814200.0,2019,1.0,True,47.983351293350815,677363.0,54231.0,2.0,49.983351293350815,1.0
West Bengal,Darjeeling,RAJU BISTA,MALE,33.0,GENERAL,BJP,Lotus,744657.0,5410.0,750067.0,46.54993399808976,59.07593020526658,1611317.0,2019,1.0,True,59.18762378972121,336624.0,413443.0,2.0,61.18762378972121,1.0
West Bengal,Diamond harbour,ABHISHEK BANERJEE,MALE,31.0,GENERAL,AITC,Flowers and Grass,790725.0,402.0,791127.0,46.01742681146354,56.13325925784019,1719190.0,2019,1.0,True,56.14803953436546,470533.0,320594.0,0.0,56.14803953436546,1.0
West Bengal,Dum dum,SOUGATA RAY,MALE,71.0,GENERAL,AITC,Flowers and Grass,511707.0,355.0,512062.0,32.6946308124909,42.50553044546545,1566196.0,2019,1.0,True,42.50676539438514,459060.0,53002.0,0.0,42.50676539438514,1.0
West Bengal,Ghatal,ADHIKARI DEEPAK (DEV),MALE,36.0,GENERAL,AITC,Flowers and Grass,717407.0,552.0,717959.0,39.88656679270356,48.20658574480742,1800002.0,2019,1.0,True,48.22342287640262,609986.0,107973.0,0.0,48.22342287640262,1.0
West Bengal,Hooghly,LOCKET CHATTERJEE,FEMALE,45.0,GENERAL,BJP,Lotus,670031.0,1417.0,671448.0,38.00790331263256,46.03265795257755,1766601.0,2019,1.0,True,46.05766605708986,598086.0,73362.0,2.0,48.05766605708986,1.0
West Bengal,Howrah,Prasun Banerjee,MALE,64.0,GENERAL,AITC,Flowers and Grass,576499.0,212.0,576711.0,35.29605092032988,47.16669883569912,1633925.0,2019,1.0,True,47.18271314652051,473016.0,103695.0,0.0,47.18271314652051,1.0
West Bengal,Jadavpur,MIMI CHAKRABORTY,FEMALE,30.0,GENERAL,AITC,Flowers and Grass,687773.0,699.0,688472.0,37.8935711506189,47.900935306407995,1816857.0,2019,1.0,True,47.91390318283742,393233.0,295239.0,0.0,47.91390318283742,1.0
West Bengal,Jalpaiguri,Dr. JAYANTA KUMAR ROY,MALE,51.0,SC,BJP,Lotus,757806.0,2339.0,760145.0,43.800678089548384,50.629787681857806,1735464.0,2019,1.0,True,50.6452034149676,576141.0,184004.0,2.0,52.6452034149676,1.0
West Bengal,Jangipur,KHALILUR RAHAMAN,MALE,58.0,GENERAL,AITC,Flowers and Grass,562518.0,320.0,562838.0,34.82449404874234,43.14161343952955,1616213.0,2019,1.0,True,43.14574734918406,317056.0,245782.0,0.0,43.14574734918406,1.0
West Bengal,Jaynagar,PRATIMA MONDAL,FEMALE,53.0,SC,AITC,Flowers and Grass,760934.0,268.0,761202.0,46.179494101695326,56.119865583985685,1648355.0,2019,1.0,True,56.1316184180836,444427.0,316775.0,0.0,56.1316184180836,1.0
West Bengal,Jhargram,Kunar Hembram,MALE,56.0,ST,BJP,Lotus,623373.0,3210.0,626583.0,38.16281211400673,44.52595202919776,1641868.0,2019,1.0,True,44.558154022076295,614816.0,11767.0,2.0,46.558154022076295,1.0
West Bengal,Kanthi,Adhikari Sisir,MALE,77.0,GENERAL,AITC,Flowers and Grass,711233.0,639.0,711872.0,42.88005821171258,49.95712178395835,1660147.0,2019,1.0,True,49.98234154609418,600204.0,111668.0,0.0,49.98234154609418,1.0
West Bengal,Kolkata Dakshin,Mala Roy,FEMALE,61.0,GENERAL,AITC,Flowers and Grass,572188.0,931.0,573119.0,33.1502830492622,47.47994326786383,1728851.0,2019,1.0,True,47.49690256869253,417927.0,155192.0,0.0,47.49690256869253,1.0
West Bengal,Kolkata Uttar,BANDYOPADHYAY SUDIP,MALE,70.0,GENERAL,AITC,Flowers and Grass,474490.0,401.0,474891.0,32.88532091667925,49.95492505567308,1444082.0,2019,1.0,True,49.956291361468864,347796.0,127095.0,0.0,49.956291361468864,1.0
West Bengal,Krishnanagar,MAHUA MOITRA,FEMALE,44.0,GENERAL,AITC,Flowers and Grass,613652.0,1220.0,614872.0,37.68295358577384,44.992795995319774,1631698.0,2019,1.0,True,44.997998452917535,551654.0,63218.0,0.0,44.997998452917535,1.0
West Bengal,Maldaha Dakshin,SREERUPA MITRA CHAUDHURY,FEMALE,54.0,GENERAL,BJP,Lotus,434003.0,2045.0,436048.0,27.67522007628888,34.06686213892906,1575590.0,2019,2.0,False,34.08750142667069,351353.0,,2.0,36.08750142667069,1.0
West Bengal,Maldaha Uttar,KHAGEN MURMU,MALE,59.0,ST,BJP,Lotus,507798.0,1726.0,509524.0,30.221684445907513,37.59306519931502,1685955.0,2019,1.0,True,37.61140793648216,425236.0,84288.0,2.0,39.61140793648216,1.0
West Bengal,Mathurapur,CHOUDHURY MOHAN JATUA,MALE,80.0,SC,AITC,Flowers and Grass,726463.0,365.0,726828.0,43.99429573099869,51.84152283242952,1652096.0,2019,1.0,True,51.84396338536313,522854.0,203974.0,0.0,51.84396338536313,1.0
West Bengal,Medinipur,Dilip Ghosh,MALE,54.0,GENERAL,BJP,Lotus,683285.0,2148.0,685433.0,40.94004668398003,48.60120497390311,1674236.0,2019,1.0,True,48.61864854608584,596481.0,88952.0,2.0,50.61864854608584,1.0
West Bengal,Murshidabad,ABU TAHER KHAN,MALE,57.0,GENERAL,AITC,Flowers and Grass,604024.0,322.0,604346.0,35.03075318791528,41.55888630937318,1725187.0,2019,1.0,True,41.5713789462461,377929.0,226417.0,0.0,41.5713789462461,1.0
West Bengal,Purulia,JYOTIRMAY SINGH MAHATO,MALE,34.0,GENERAL,BJP,Lotus,666016.0,2091.0,668107.0,40.59259340269424,49.27547882858199,1645884.0,2019,1.0,True,49.29820341254217,463375.0,204732.0,2.0,51.29820341254217,1.0
West Bengal,Raiganj,DEBASREE CHAUDHURI,FEMALE,48.0,GENERAL,BJP,Lotus,509862.0,1790.0,511652.0,31.953885162563544,40.0329870837102,1601220.0,2019,1.0,True,40.06329921721638,451078.0,60574.0,2.0,42.06329921721638,1.0
West Bengal,Ranaghat,JAGANNATH SARKAR,MALE,56.0,SC,BJP,Lotus,779767.0,3486.0,783253.0,44.44614050657908,52.7515209149803,1762252.0,2019,1.0,True,52.778606973555206,549825.0,233428.0,2.0,54.778606973555206,1.0
West Bengal,Srerampur,KALYAN BANERJEE,MALE,62.0,GENERAL,AITC,Flowers and Grass,637231.0,476.0,637707.0,35.7164380063087,45.47711941945104,1785472.0,2019,1.0,True,45.49509347544598,539171.0,98536.0,0.0,45.49509347544598,1.0
West Bengal,Tamluk,Adhikari Dibyendu,MALE,42.0,GENERAL,AITC,Flowers and Grass,723641.0,792.0,724433.0,42.74833800097483,50.06655424551122,1694646.0,2019,1.0,True,50.08181823838108,534268.0,190165.0,0.0,50.08181823838108,1.0
