state,constituency,winning_party,alliance_2019,winner_vote_share,margin_votes,party_type,ideology,effective_num_parties,top2_margin_pct
Assam,Gauhati,BJP,NDA,57.203798482444014,345606.0,national,centre-right,2.1323588390555956,19.594876164913877
Assam,Jorhat,BJP,NDA,51.35217138563185,82653.0,national,centre-right,2.2035861310976017,7.812451262565396
Assam,Kaliabor,INC,INDIA,55.17647034050286,209994.0,national,centre-left,2.135141056204925,14.739658605714794
Assam,Karimganj,BJP,NDA,44.62395007131591,38389.0,national,centre-right,2.629762407620983,3.6213577945648936
Assam,Kokrajhar,IND,OTHER,32.75193732954373,37786.0,independent,independent,3.9423783233981795,2.5539968299780007
Assam,Lakhimpur,BJP,NDA,60.48711854028041,350551.0,national,centre-right,2.0988940839772465,27.31022157403966
Assam,Mangaldoi,BJP,NDA,48.83245347110133,138545.0,national,centre-right,2.4960736281787255,9.198881619964595
Assam,Nowgong,INC,INDIA,49.530390532148175,16752.0,national,centre-left,2.084390148438919,1.1216793049766451
Assam,Silchar,BJP,NDA,52.58672248803827,81596.0,national,centre-right,2.1264971650792437,8.59180200822157
Assam,Tezpur,BJP,NDA,57.48347331027831,242841.0,national,centre-right,2.133960868552793,20.403446155087067
Bihar,Araria,BJP,NDA,52.874327778870246,137241.0,national,centre-right,2.225285147763396,11.73371066063627
Bihar,Arrah,BJP,NDA,52.41865337138331,147285.0,national,centre-right,2.346036811946262,13.6288683833572
Bihar,Aurangabad,BJP,NDA,45.75040565792528,70552.0,national,centre-right,2.7858413002606075,7.546467486931768
Bihar,Banka,JD(U),NDA,47.980028238431984,200532.0,regional,regional_centre,3.111123804004523,20.137657334862414
Bihar,Begusarai,BJP,NDA,56.47816487352255,422217.0,national,centre-right,2.5362860935461224,34.44998914811919
Bihar,Bhagalpur,JD(U),NDA,59.30391609545352,277630.0,regional,regional_centre,2.1751372380315925,26.63071524904128
Bihar,Buxar,BJP,NDA,47.93511953557796,117609.0,national,centre-right,2.725348305122333,11.917483819909798
Bihar,Darbhanga,BJP,NDA,60.7948633983975,267979.0,national,centre-right,2.08545102928036,27.769959668226605
Bihar,Gaya (SC),JD(U),NDA,48.78641689509928,152426.0,regional,regional_centre,2.8624108059909092,15.923355285150762
