state,constituency,candidate,gender,age,category,party,party_symbol,total_votes_polled_in_the_constituency,valid_votes,evm_votes,postal_votes,votes,over_total_electors_in_constituency,over_total_votes_polled_in_constituency,over_total_valid_votes_polled_in_constituency,total_electors,year,rank,winner,vote_share,next_votes,margin_votes
Madhya Pradesh,RAJGARH,DR. RAJENDRA SURYAVANSHI,MALE,53.0,SC,BSP,Elephant,1431588.0,1421737.0,13902.0,40.0,13942.0,0.74,0.97,0.98,1876672.0,2024,3,False,0.9756493540574263,7260.0,
Madhya Pradesh,RAJGARH,NOTA,,,,NOTA,NOTA,1431588.0,1421737.0,7248.0,12.0,7260.0,0.39,0.51,0.51,1876672.0,2024,4,False,0.5080486523064779,6614.0,
Madhya Pradesh,RAJGARH,ASHOK PAWAR,MALE,63.0,SC,SamSP,Electric pole,1431588.0,1421737.0,6597.0,17.0,6614.0,0.35,0.46,0.47,1876672.0,2024,5,False,0.46284211933265085,5063.0,
Madhya Pradesh,RAJGARH,JITENDRA SINGH,MALE,32.0,GENERAL,NWLP,Diamond,1431588.0,1421737.0,5051.0,12.0,5063.0,0.27,0.35,0.36,1876672.0,2024,6,False,0.3543044527035396,4179.0,
Madhya Pradesh,RAJGARH,DINESH RAZAWAT,MALE,32.0,SC,ASPKR,Kettle,1431588.0,1421737.0,4170.0,9.0,4179.0,0.22,0.29,0.29,1876672.0,2024,7,False,0.292442881265671,3744.0,
Madhya Pradesh,RAJGARH,RODMAL,MALE,50.0,SC,IND,Cauliflower,1431588.0,1421737.0,3733.0,11.0,3744.0,0.2,0.26,0.26,1876672.0,2024,8,False,0.2620019496192084,3089.0,
Madhya Pradesh,RAJGARH,ANIL JAIN,MALE,51.0,GENERAL,IND,Basket containing Fruits,1431588.0,1421737.0,3069.0,20.0,3089.0,0.16,0.22,0.22,1876672.0,2024,9,False,0.21616560426648898,2799.0,
Madhya Pradesh,RAJGARH,RADHESHYAM MALVIYA,MALE,34.0,SC,IND,Auto- rickshaw,1431588.0,1421737.0,2796.0,3.0,2799.0,0.15,0.2,0.2,1876672.0,2024,10,False,0.19587164983551397,2713.0,
Madhya Pradesh,RAJGARH,SUNEEL BHEEL,MALE,25.0,ST,IND,Cot,1431588.0,1421737.0,2703.0,10.0,2713.0,0.14,0.19,0.19,1876672.0,2024,11,False,0.18985344265943174,2560.0,
Madhya Pradesh,RAJGARH,VISHAL SONI (ADVOCATE),MALE,27.0,GENERAL,BHYUJEP,Pen nib with seven rays,1431588.0,1421737.0,2544.0,16.0,2560.0,0.14,0.18,0.18,1876672.0,2024,12,False,0.1791466322182622,1734.0,
Madhya Pradesh,RAJGARH,JAGDISH KARPENTER,MALE,40.0,GENERAL,IND,Baby walker,1431588.0,1421737.0,1730.0,4.0,1734.0,0.09,0.12,0.12,1876672.0,2024,13,False,0.12134385166658852,1418.0,
Madhya Pradesh,RAJGARH,ANIL,MALE,33.0,SC,IND,Apple,1431588.0,1421737.0,1414.0,4.0,1418.0,0.08,0.1,0.1,1876672.0,2024,14,False,0.09923043925214678,1294.0,
Madhya Pradesh,RAJGARH,RAMCHARAN PIRJAPATI,MALE,57.0,GENERAL,LSMP,Ganna kisan,1431588.0,1421737.0,1292.0,2.0,1294.0,0.07,0.09,0.09,1876672.0,2024,15,False,0.09055302425407472,1191.0,
Madhya Pradesh,RAJGARH,BABU SINGH,MALE,42.0,GENERAL,SJSMP,Laptop,1431588.0,1421737.0,1186.0,5.0,1191.0,0.06,0.08,0.08,1876672.0,2024,16,False,0.08334517147341808,,
Madhya Pradesh,RATLAM,ANITA NAGARSINGH CHOUHAN,FEMALE,39.0,ST,BJP,Lotus,1534198.0,1500908.0,793432.0,2431.0,795863.0,37.99,51.87,53.03,2095109.0,2024,1,True,51.92748735354547,588631.0,207232.0
Madhya Pradesh,RATLAM,KANTILAL BHURIA,MALE,73.0,ST,INC,Hand,1534198.0,1500908.0,586904.0,1727.0,588631.0,28.1,38.37,39.22,2095109.0,2024,2,False,38.40626943130266,52759.0,
Madhya Pradesh,RATLAM,ENGINEER BALUSINGH GAMAD,MALE,37.0,ST,BHRTADVSIP,Hockey and ball,1534198.0,1500908.0,52525.0,234.0,52759.0,2.52,3.44,3.52,2095109.0,2024,3,False,3.442354155533937,31735.0,
Madhya Pradesh,RATLAM,NOTA,,,,NOTA,NOTA,1534198.0,1500908.0,31697.0,38.0,31735.0,1.51,2.07,2.11,2095109.0,2024,4,False,2.0706061359364183,15172.0,
Madhya Pradesh,RATLAM,RAMCHANDRA SOLANKI,MALE,37.0,ST,BSP,Elephant,1534198.0,1500908.0,15159.0,13.0,15172.0,0.72,0.99,1.01,2095109.0,2024,5,False,0.989923941844252,10062.0,
Madhya Pradesh,RATLAM,SURAJ BHABHAR,MALE,32.0,ST,IND,Football player,1534198.0,1500908.0,10060.0,2.0,10062.0,0.48,0.66,0.67,2095109.0,2024,6,False,0.656512964858744,7335.0,
Madhya Pradesh,RATLAM,RANGLA KALESH,MALE,33.0,ST,IND,Auto- rickshaw,1534198.0,1500908.0,7331.0,4.0,7335.0,0.35,0.48,0.49,2095109.0,2024,7,False,0.4785850325222508,7316.0,
Madhya Pradesh,RATLAM,KASNA RANA PARGI,MALE,59.0,ST,IND,Glass tumbler,1534198.0,1500908.0,7311.0,5.0,7316.0,0.35,0.48,0.49,2095109.0,2024,8,False,0.4773453439581168,6930.0,
Madhya Pradesh,RATLAM,SUMITRA MEDA,FEMALE,39.0,ST,IND,Coconut farm,1534198.0,1500908.0,6927.0,3.0,6930.0,0.33,0.45,0.46,2095109.0,2024,9,False,0.452160092076237,4607.0,
Madhya Pradesh,RATLAM,RAMESHWAR SINGAR,MALE,47.0,ST,IND,Apple,1534198.0,1500908.0,4603.0,4.0,4607.0,0.22,0.3,0.31,2095109.0,2024,10,False,0.3005918534192242,4507.0,
Madhya Pradesh,RATLAM,MOHANSINGH NINGWAL,MALE,55.0,ST,BSaP,Cauliflower,1534198.0,1500908.0,4503.0,4.0,4507.0,0.22,0.29,0.3,2095109.0,2024,11,False,0.2940671767658874,3930.0,
Madhya Pradesh,RATLAM,SHEETAL BARELA,FEMALE,32.0,ST,AKNDBRTSMR,Ganna kisan,1534198.0,1500908.0,3929.0,1.0,3930.0,0.19,0.26,0.26,2095109.0,2024,12,False,0.2564197924761344,3796.0,
Madhya Pradesh,RATLAM,UDESINGH MACHAR,MALE,54.0,ST,RPI(A),Almirah,1534198.0,1500908.0,3795.0,1.0,3796.0,0.18,0.25,0.25,2095109.0,2024,13,False,0.24767672576066313,,
Madhya Pradesh,REWA,JANARDAN MISHRA,MALE,67.0,GENERAL,BJP,Lotus,920062.0,911193.0,475439.0,2020.0,477459.0,25.68,51.89,52.4,1859439.0,2024,1,True,52.00347663563617,284085.0,193374.0
Madhya Pradesh,REWA,NEELAM ABHAY MISHRA,FEMALE,51.0,GENERAL,INC,Hand,920062.0,911193.0,283187.0,898.0,284085.0,15.28,30.88,31.18,1859439.0,2024,2,False,30.941730410432523,117221.0,
Madhya Pradesh,REWA,ADV. ABHISHEK MASTER BUDDHSEN PATEL,MALE,35.0,GENERAL,BSP,Elephant,920062.0,911193.0,117089.0,132.0,117221.0,6.3,12.74,12.86,1859439.0,2024,3,False,12.767378004615908,6936.0,
Madhya Pradesh,REWA,NOTA,,,,NOTA,NOTA,920062.0,911193.0,6916.0,20.0,6936.0,0.37,0.75,0.76,1859439.0,2024,4,False,0.7554493976336659,4610.0,
Madhya Pradesh,REWA,DAYASHANKAR PANDEY,MALE,29.0,GENERAL,IND,Diamond,920062.0,911193.0,4609.0,1.0,4610.0,0.25,0.5,0.51,1859439.0,2024,5,False,0.5021080915644751,4122.0,
Madhya Pradesh,REWA,ROSHAN LAL KOL,MALE,55.0,ST,IND,Bucket,920062.0,911193.0,4110.0,12.0,4122.0,0.22,0.45,0.45,1859439.0,2024,6,False,0.448956519181945,4076.0,
Madhya Pradesh,REWA,ER. DEVENDRA SINGH,MALE,62.0,GENERAL,SPAKP,Swing,920062.0,911193.0,4065.0,11.0,4076.0,0.22,0.44,0.45,1859439.0,2024,7,False,0.44394632998195244,3873.0,
Madhya Pradesh,REWA,ER. RAM KUMAR SONI,MALE,38.0,GENERAL,IND,Cot,920062.0,911193.0,3868.0,5.0,3873.0,0.21,0.42,0.43,1859439.0,2024,8,False,0.42183614720807205,3509.0,
Madhya Pradesh,REWA,RAM GOPAL SINGH,MALE,62.0,GENERAL,PPID,Basket containing Fruits,920062.0,911193.0,3502.0,7.0,3509.0,0.19,0.38,0.39,1859439.0,2024,9,False,0.3821903022342176,3313.0,
Madhya Pradesh,REWA,PRASSAN JEET SINGH,MALE,35.0,GENERAL,IND,Ganna kisan,920062.0,911193.0,3306.0,7.0,3313.0,0.18,0.36,0.36,1859439.0,2024,10,False,0.36084253955598833,2295.0,
Madhya Pradesh,REWA,JANARDAN MISHRA,MALE,51.0,GENERAL,IND,Cauliflower,920062.0,911193.0,2274.0,21.0,2295.0,0.12,0.25,0.25,1859439.0,2024,11,False,0.2499648742170218,2160.0,
Madhya Pradesh,REWA,RANJAN GUPTA,MALE,47.0,GENERAL,RSTWDIBHRT,Air conditioner,920062.0,911193.0,2151.0,9.0,2160.0,0.12,0.23,0.24,1859439.0,2024,12,False,0.23526105808660877,1806.0,
Madhya Pradesh,REWA,VIPIN SINGH PATEL,MALE,34.0,GENERAL,RSTHNDEKD,Auto- rickshaw,920062.0,911193.0,1799.0,7.0,1806.0,0.1,0.2,0.2,1859439.0,2024,13,False,0.1967043846779701,1551.0,
Madhya Pradesh,REWA,ARUNENDRA NARAYAN PANDEY,MALE,32.0,GENERAL,IND,Apple,920062.0,911193.0,1550.0,1.0,1551.0,0.08,0.17,0.17,1859439.0,2024,14,False,0.16893050976496765,1113.0,
Madhya Pradesh,REWA,ARUN TIWARI 'MINTU',MALE,34.0,GENERAL,IND,Almirah,920062.0,911193.0,1113.0,0.0,1113.0,0.06,0.12,0.12,1859439.0,2024,15,False,0.12122479520851645,,
Madhya Pradesh,SAGAR,DR. LATA WANKHEDE,FEMALE,54.0,GENERAL,BJP,Lotus,1151015.0,1142892.0,786160.0,1819.0,787979.0,45.11,68.46,68.95,1746640.0,2024,1,True,68.48721784122188,316757.0,471222.0
Madhya Pradesh,SAGAR,CHANDRA BHUSAN SINGH BUNDELA 'GUDDU RAJA',MALE,50.0,GENERAL,INC,Hand,1151015.0,1142892.0,316059.0,698.0,316757.0,18.14,27.52,27.72,1746640.0,2024,2,False,27.530943923292273,16636.0,
Madhya Pradesh,SAGAR,BHAGWATI PRASAD JATAV,MALE,60.0,SC,BSP,Elephant,1151015.0,1142892.0,16592.0,44.0,16636.0,0.95,1.45,1.46,1746640.0,2024,3,False,1.4459184267684384,7657.0,
Madhya Pradesh,SAGAR,NOTA,,,,NOTA,NOTA,1151015.0,1142892.0,7641.0,16.0,7657.0,0.44,0.67,0.67,1746640.0,2024,4,False,0.6655083790433958,5784.0,
Madhya Pradesh,SAGAR,BHEEKAM SINGH KUSHWAHA,MALE,63.0,GENERAL,MAHP,Plastering trowel,1151015.0,1142892.0,5778.0,6.0,5784.0,0.33,0.5,0.51,1746640.0,2024,5,False,0.5027165292395196,3153.0,
Madhya Pradesh,SAGAR,RAM BHJAN BANSAL,MALE,30.0,SC,SAP,Coat,1151015.0,1142892.0,3149.0,4.0,3153.0,0.18,0.27,0.28,1746640.0,2024,6,False,0.2740430872566053,2888.0,
Madhya Pradesh,SAGAR,MOHAMAD AARIF MAKRANI,MALE,38.0,GENERAL,IND,Drill machine,1151015.0,1142892.0,2888.0,0.0,2888.0,0.17,0.25,0.25,1746640.0,2024,7,False,0.25101060450272,2824.0,
Madhya Pradesh,SAGAR,SANGRAM SINGH YADAV,MALE,53.0,GENERAL,IND,Apple,1151015.0,1142892.0,2819.0,5.0,2824.0,0.16,0.25,0.25,1746640.0,2024,8,False,0.24544804263008355,1624.0,
Madhya Pradesh,SAGAR,DHARMENDRA BANPURIYA,MALE,60.0,SC,IND,Table,1151015.0,1142892.0,1621.0,3.0,1624.0,0.09,0.14,0.14,1746640.0,2024,9,False,0.14115000751815004,1299.0,
Madhya Pradesh,SAGAR,TOSHMANI PANTHI (KANNA),MALE,45.0,SC,IND,Auto- rickshaw,1151015.0,1142892.0,1293.0,6.0,1299.0,0.07,0.11,0.11,1746640.0,2024,10,False,0.11290262300866803,1151.0,
Madhya Pradesh,SAGAR,SURESH BANSAL,MALE,42.0,SC,BSCP,Flute,1151015.0,1142892.0,1147.0,4.0,1151.0,0.07,0.1,0.1,1746640.0,2024,11,False,0.10003919867819623,952.0,
Madhya Pradesh,SAGAR,LAXMI KUSHWAHA,FEMALE,34.0,GENERAL,PSPU,Whistle,1151015.0,1142892.0,947.0,5.0,952.0,0.05,0.08,0.08,1746640.0,2024,12,False,0.08274310785546726,928.0,
Madhya Pradesh,SAGAR,DR. RAMAVATAR SHARMA,MALE,64.0,GENERAL,SUCI,Battery Torch,1151015.0,1142892.0,924.0,4.0,928.0,0.05,0.08,0.08,1746640.0,2024,13,False,0.0806571471532286,917.0,
Madhya Pradesh,SAGAR,AHIRWAR RAJKUMAR THEKEDAAR,MALE,46.0,SC,IND,Black board,1151015.0,1142892.0,914.0,3.0,917.0,0.05,0.08,0.08,1746640.0,2024,14,False,0.0797010818313692,,
Madhya Pradesh,SATNA,GANESH SINGH,MALE,61.0,GENERAL,BJP,Lotus,1059670.0,1056419.0,458373.0,1355.0,459728.0,26.9,43.38,43.52,1708823.0,2024,1,True,43.412668134757105,374779.0,84949.0
Madhya Pradesh,SATNA,DABBU SIDDHARTH SUKHLAL KUSHWAHA,MALE,39.0,GENERAL,INC,Hand,1059670.0,1056419.0,373982.0,797.0,374779.0,21.93,35.37,35.48,1708823.0,2024,2,False,35.39083186335427,185618.0,
Madhya Pradesh,SATNA,NARAYAN TRIPATHI,MALE,63.0,GENERAL,BSP,Elephant,1059670.0,1056419.0,185303.0,315.0,185618.0,10.86,17.52,17.57,1708823.0,2024,3,False,17.528131055400898,5921.0,
Madhya Pradesh,SATNA,DURGESH KUMAR VISHWAKARMA,MALE,34.0,GENERAL,IND,Batsman,1059670.0,1056419.0,5919.0,2.0,5921.0,0.35,0.56,0.56,1708823.0,2024,4,False,0.5591271535035864,4277.0,
Madhya Pradesh,SATNA,RAHUL DAHIYA,MALE,27.0,SC,IND,Matchbox,1059670.0,1056419.0,4276.0,1.0,4277.0,0.25,0.4,0.4,1708823.0,2024,5,False,0.40388225562148955,4061.0,
Madhya Pradesh,SATNA,CHHEDI LAL PRAJAPATI (PANDA BABA),MALE,58.0,SC,IND,Auto- rickshaw,1059670.0,1056419.0,4060.0,1.0,4061.0,0.24,0.38,0.38,1708823.0,2024,6,False,0.38348511575376876,3398.0,
Madhya Pradesh,SATNA,CHANDRABHAN KOL,MALE,39.0,ST,IND,Black board,1059670.0,1056419.0,3393.0,5.0,3398.0,0.2,0.32,0.32,1708823.0,2024,7,False,0.32087722810423697,2614.0,
Madhya Pradesh,SATNA,"SAFI ULLA ""DBBU BHAI""",MALE,54.0,GENERAL,IND,Air conditioner,1059670.0,1056419.0,2612.0,2.0,2614.0,0.15,0.25,0.25,1708823.0,2024,8,False,0.24684316488065786,2553.0,
Madhya Pradesh,SATNA,NOTA,,,,NOTA,NOTA,1059670.0,1056419.0,2538.0,15.0,2553.0,0.15,0.24,0.24,1708823.0,2024,9,False,0.24108286149208857,2399.0,
Madhya Pradesh,SATNA,ADV. ASHOK SAKET,MALE,37.0,SC,BHUDRP,Diamond,1059670.0,1056419.0,2396.0,3.0,2399.0,0.14,0.23,0.23,1708823.0,2024,10,False,0.22654045621602836,2082.0,
Madhya Pradesh,SATNA,AZEEZ AHMED QURAISHY,MALE,70.0,GENERAL,MANBP,Room cooler,1059670.0,1056419.0,2078.0,4.0,2082.0,0.12,0.2,0.2,1708823.0,2024,11,False,0.1966057648360863,1891.0,
Madhya Pradesh,SATNA,MASTER JI AJIT KUMAR JAYSWAL,MALE,71.0,GENERAL,PPID,Basket containing Fruits,1059670.0,1056419.0,1887.0,4.0,1891.0,0.11,0.18,0.18,1708823.0,2024,12,False,0.17856940504564803,1630.0,
Madhya Pradesh,SATNA,KALIM AHMAD BACHCHA,MALE,69.0,GENERAL,IND,Coconut farm,1059670.0,1056419.0,1622.0,8.0,1630.0,0.1,0.15,0.15,1708823.0,2024,13,False,0.15392286103881878,1617.0,
Madhya Pradesh,SATNA,SUKHLAL VERMA RATNESH,MALE,65.0,SC,IND,Ship,1059670.0,1056419.0,1616.0,1.0,1617.0,0.09,0.15,0.15,1708823.0,2024,14,False,0.15269525539863188,1265.0,
Madhya Pradesh,SATNA,ASHOK KUMAR GUPTA,MALE,45.0,GENERAL,BSCP,Flute,1059670.0,1056419.0,1259.0,6.0,1265.0,0.07,0.12,0.12,1708823.0,2024,15,False,0.11945547191049434,1259.0,
Madhya Pradesh,SATNA,NANKU YADAV,MALE,53.0,GENERAL,ABHKP,Football player,1059670.0,1056419.0,1254.0,5.0,1259.0,0.07,0.12,0.12,1708823.0,2024,16,False,0.11888888469194653,1073.0,
Madhya Pradesh,SATNA,RISHABH SINGH,MALE,28.0,GENERAL,IND,Battery Torch,1059670.0,1056419.0,1068.0,5.0,1073.0,0.06,0.1,0.1,1708823.0,2024,17,False,0.10132468091696475,947.0,
Madhya Pradesh,SATNA,ASHOK BAUDH,MALE,46.0,GENERAL,IND,Bat,1059670.0,1056419.0,945.0,2.0,947.0,0.06,0.09,0.09,1708823.0,2024,18,False,0.08942634932746096,945.0,
Madhya Pradesh,SATNA,HARI SHANKAR TIWARI (LOHA WALA),MALE,45.0,GENERAL,BHJMP,Almirah,1059670.0,1056419.0,935.0,10.0,945.0,0.06,0.09,0.09,1708823.0,2024,19,False,0.08923748692127836,915.0,
Madhya Pradesh,SATNA,RANJANA MISHRA,FEMALE,50.0,GENERAL,NDS,Apple,1059670.0,1056419.0,905.0,10.0,915.0,0.05,0.09,0.09,1708823.0,2024,20,False,0.08640455082853937,,
Madhya Pradesh,SHAHDOL,SMT. HIMADRI SINGH,FEMALE,37.0,ST,BJP,Lotus,1152862.0,1132652.0,709477.0,1666.0,711143.0,39.99,61.69,62.79,1778158.0,2024,1,True,61.7304665832764,313803.0,397340.0
Madhya Pradesh,SHAHDOL,PHUNDE LAL SINGH MARKO,MALE,57.0,ST,INC,Hand,1152862.0,1132652.0,312833.0,970.0,313803.0,17.65,27.22,27.71,1778158.0,2024,2,False,27.23953635939872,35278.0,
Madhya Pradesh,SHAHDOL,ANIL SINGH DHURVEY,MALE,39.0,ST,GGP,Saw,1152862.0,1132652.0,35186.0,92.0,35278.0,1.98,3.06,3.11,1778158.0,2024,3,False,3.0622918317762036,21854.0,
Madhya Pradesh,SHAHDOL,DHANI RAM KOL,MALE,45.0,ST,BSP,Elephant,1152862.0,1132652.0,21792.0,62.0,21854.0,1.23,1.9,1.93,1778158.0,2024,4,False,1.8970272036860696,19883.0,
Madhya Pradesh,SHAHDOL,SAMAR SHAH SINGH GOND,MALE,39.0,ST,CPI,Ears of corn and sickle,1152862.0,1132652.0,19861.0,22.0,19883.0,1.12,1.72,1.76,1778158.0,2024,5,False,1.7259353844097245,19361.0,
Madhya Pradesh,SHAHDOL,NOTA,,,,NOTA,NOTA,1152862.0,1132652.0,19341.0,20.0,19361.0,1.09,1.68,1.71,1778158.0,2024,6,False,1.68062339574293,10071.0,
Madhya Pradesh,SHAHDOL,KESHKALI BAIGA,FEMALE,34.0,ST,IND,Almirah,1152862.0,1132652.0,10042.0,29.0,10071.0,0.57,0.87,0.89,1778158.0,2024,7,False,0.8742088847955709,7479.0,
Madhya Pradesh,SHAHDOL,GUNJAN SINGH,MALE,39.0,ST,IND,Auto- rickshaw,1152862.0,1132652.0,7460.0,19.0,7479.0,0.42,0.65,0.66,1778158.0,2024,8,False,0.6492114238294185,4975.0,
Madhya Pradesh,SHAHDOL,RAVIKARAN SINGH DHURVE,MALE,33.0,ST,BSCP,Flute,1152862.0,1132652.0,4964.0,11.0,4975.0,0.28,0.43,0.44,1778158.0,2024,9,False,0.4318527655503887,4722.0,
Madhya Pradesh,SHAHDOL,AMRIT LAL SINGH UIKEY,MALE,27.0,ST,PPID,Basket containing Fruits,1152862.0,1132652.0,4701.0,21.0,4722.0,0.27,0.41,0.42,1778158.0,2024,10,False,0.4098912078249117,3444.0,
Madhya Pradesh,SHAHDOL,DR. DURGA WATI BHARIA,FEMALE,30.0,ST,cvgrp,Diesel pump,1152862.0,1132652.0,3425.0,19.0,3444.0,0.19,0.3,0.3,1778158.0,2024,11,False,0.298954959709656,,
Madhya Pradesh,SIDHI,DR. RAJESH MISHRA,MALE,66.0,GENERAL,BJP,Lotus,1148762.0,1143048.0,582664.0,895.0,583559.0,28.75,50.8,51.05,2030095.0,2024,1,True,50.86527599576035,377143.0,206416.0
Madhya Pradesh,SIDHI,KAMLESHWAR INDRAJIT KUMAR,MALE,49.0,GENERAL,INC,Hand,1148762.0,1143048.0,376336.0,807.0,377143.0,18.58,32.83,32.99,2030095.0,2024,2,False,32.87325323552382,50962.0,
Madhya Pradesh,SIDHI,AJAY PRATAP SINGH,MALE,56.0,GENERAL,GGP,Saw,1148762.0,1143048.0,50897.0,65.0,50962.0,2.51,4.44,4.46,2030095.0,2024,3,False,4.442046468816244,33656.0,
Madhya Pradesh,SIDHI,PUJAN RAM SAKET (BABBU),MALE,30.0,SC,BSP,Elephant,1148762.0,1143048.0,33617.0,39.0,33656.0,1.66,2.93,2.94,2030095.0,2024,4,False,2.9335880843467588,30662.0,
Madhya Pradesh,SIDHI,LAXMAN SINGH BAIS,MALE,34.0,GENERAL,IND,Glass tumbler,1148762.0,1143048.0,30634.0,28.0,30662.0,1.51,2.67,2.68,2030095.0,2024,5,False,2.672619379671985,20290.0,
Madhya Pradesh,SIDHI,SANJAY NAMDEO,MALE,44.0,GENERAL,CPI,Ears of corn and sickle,1148762.0,1143048.0,20284.0,6.0,20290.0,1.0,1.77,1.78,2030095.0,2024,6,False,1.76855545018409,7331.0,
Madhya Pradesh,SIDHI,BHAGWAN PRASAD TIWARI,MALE,84.0,GENERAL,IND,Diesel pump,1148762.0,1143048.0,7330.0,1.0,7331.0,0.36,0.64,0.64,2030095.0,2024,7,False,0.6389985217003236,5699.0,
Madhya Pradesh,SIDHI,SUNIL TIWARI,MALE,38.0,GENERAL,IND,Auto- rickshaw,1148762.0,1143048.0,5694.0,5.0,5699.0,0.28,0.5,0.5,2030095.0,2024,8,False,0.4967470434006471,5343.0,
Madhya Pradesh,SIDHI,SHYAMLAL VAISH,MALE,52.0,GENERAL,BSCP,Flute,1148762.0,1143048.0,5340.0,3.0,5343.0,0.26,0.47,0.47,2030095.0,2024,9,False,0.4657166964186098,5291.0,
Madhya Pradesh,SIDHI,KAILASH PRASAD VERMA,MALE,44.0,GENERAL,IND,Room cooler,1148762.0,1143048.0,5289.0,2.0,5291.0,0.26,0.46,0.46,2030095.0,2024,10,False,0.461184173825728,4658.0,
Madhya Pradesh,SIDHI,MAHENDRA BHAIYA,MALE,57.0,GENERAL,IND,Pan,1148762.0,1143048.0,4658.0,0.0,4658.0,0.23,0.41,0.41,2030095.0,2024,11,False,0.4060094276469932,4216.0,
Madhya Pradesh,SIDHI,NOTA,,,,NOTA,NOTA,1148762.0,1143048.0,4212.0,4.0,4216.0,0.21,0.37,0.37,2030095.0,2024,12,False,0.3674829856074975,4131.0,
Madhya Pradesh,SIDHI,DASHRATH PRASAD BAIS,MALE,58.0,GENERAL,IND,Apple,1148762.0,1143048.0,4131.0,0.0,4131.0,0.2,0.36,0.36,2030095.0,2024,13,False,0.360074054446056,3792.0,
Madhya Pradesh,SIDHI,"NARAYAN DAS SHAH ""MULNIWASI""",MALE,31.0,GENERAL,PPID,Basket containing Fruits,1148762.0,1143048.0,3791.0,1.0,3792.0,0.19,0.33,0.33,2030095.0,2024,14,False,0.33052549369630707,3305.0,
Madhya Pradesh,SIDHI,DADDI YADAV,MALE,69.0,GENERAL,IND,Almirah,1148762.0,1143048.0,3301.0,4.0,3305.0,0.16,0.29,0.29,2030095.0,2024,15,False,0.28807667633604817,2707.0,
Madhya Pradesh,SIDHI,SMT. TARA DEVI SINGH,FEMALE,64.0,GENERAL,RTJSD,Battery Torch,1148762.0,1143048.0,2701.0,6.0,2707.0,0.13,0.24,0.24,2030095.0,2024,16,False,0.23595266651790697,2432.0,
Madhya Pradesh,SIDHI,RAMSAHAY SAHU,MALE,54.0,GENERAL,APKGNTRP,Sewing machine,1148762.0,1143048.0,2430.0,2.0,2432.0,0.12,0.21,0.21,2030095.0,2024,17,False,0.21198259511324333,2087.0,
Madhya Pradesh,SIDHI,RAMVISHAL KOL,MALE,66.0,ST,RSPS,Whistle,1148762.0,1143048.0,2079.0,8.0,2087.0,0.1,0.18,0.18,2030095.0,2024,18,False,0.1819110509873926,,
Madhya Pradesh,TIKAMGARH,DR. VIRENDRA KUMAR,MALE,70.0,SC,BJP,Lotus,1098801.0,1085559.0,713781.0,1269.0,715050.0,39.12,65.08,65.87,1827976.0,2024,1,True,65.09982792997023,311738.0,403312.0
Madhya Pradesh,TIKAMGARH,KHUMAN URF PANKAJ AHIRWAR,MALE,42.0,SC,INC,Hand,1098801.0,1085559.0,311134.0,604.0,311738.0,17.05,28.37,28.72,1827976.0,2024,2,False,28.381358169684724,32673.0,
Madhya Pradesh,TIKAMGARH,AHIRWAR DALLURAM,MALE,59.0,SC,BSP,Elephant,1098801.0,1085559.0,32604.0,69.0,32673.0,1.79,2.97,3.01,1827976.0,2024,3,False,2.974626498784585,12831.0,
Madhya Pradesh,TIKAMGARH,NOTA,,,,NOTA,NOTA,1098801.0,1085559.0,12816.0,15.0,12831.0,0.7,1.17,1.18,1827976.0,2024,4,False,1.1681643132220796,10158.0,
Madhya Pradesh,TIKAMGARH,AHIRWAR PANKAJ,MALE,38.0,SC,RSPS,Whistle,1098801.0,1085559.0,10147.0,11.0,10158.0,0.56,0.92,0.94,1827976.0,2024,5,False,0.9248081282604539,5997.0,
Madhya Pradesh,TIKAMGARH,SARJU PRASAD,MALE,26.0,SC,IND,Cauliflower,1098801.0,1085559.0,5993.0,4.0,5997.0,0.33,0.55,0.55,1827976.0,2024,6,False,0.5459809357332095,5484.0,
Madhya Pradesh,TIKAMGARH,N.R. PRAJAPATI,MALE,53.0,SC,ANRP,Stool,1098801.0,1085559.0,5475.0,9.0,5484.0,0.3,0.5,0.51,1827976.0,2024,7,False,0.4992762133668369,4459.0,
Madhya Pradesh,TIKAMGARH,BABULAL KHANGAR,MALE,49.0,SC,IND,Battery Torch,1098801.0,1085559.0,4452.0,7.0,4459.0,0.24,0.41,0.41,1827976.0,2024,8,False,0.4059578109778858,,
Madhya Pradesh,UJJAIN,ANIL FIROJIYA,MALE,52.0,SC,BJP,Lotus,1329211.0,1319248.0,834374.0,1730.0,836104.0,46.44,62.9,63.38,1800347.0,2024,1,True,62.932153125893805,460244.0,375860.0
Madhya Pradesh,UJJAIN,MAHESH PARMAR,MALE,44.0,SC,INC,Hand,1329211.0,1319248.0,459531.0,713.0,460244.0,25.56,34.63,34.89,1800347.0,2024,2,False,34.64179800990531,9518.0,
Madhya Pradesh,UJJAIN,ADVOCATE PRAKASH CHOUHAN,MALE,53.0,SC,BSP,Elephant,1329211.0,1319248.0,9502.0,16.0,9518.0,0.53,0.72,0.72,1800347.0,2024,3,False,0.7164039801893751,9332.0,
Madhya Pradesh,UJJAIN,NOTA,,,,NOTA,NOTA,1329211.0,1319248.0,9310.0,22.0,9332.0,0.52,0.7,0.71,1800347.0,2024,4,False,0.702404070511373,4976.0,
