state,district,survey,survey_year,fertility_rate,electricity_pct,improved_sanitation_pct,lpg_pct,mobile_phone_pct,bank_account_pct,women_secondary_edu_pct,female_literacy_pct,male_literacy_pct,wealth_index_mean,urban_pct,household_count,person_count,state_key,district_key,district_panel_id,nfhs4_sdist_code,district_name_source
Tamil Nadu,CUDDALORE,NFHS-4,2016,,78.9314382183291,40.6189711504842,16.94858262059692,8.151275921406572,,,,,,41.27884828992539,335,,TAMIL NADU,CUDDALORE,TAMIL NADU__CUDDALORE__NFHS-4,,state_file_census_name
Tamil Nadu,Chennai,NFHS-5,2020,,80.71632376354277,80.71632376354277,42.14897129062833,57.851028709371654,38.56735247291444,,,,43063.4131168376,22.86529505417111,5,,TAMIL NADU,CHENNAI,TAMIL NADU__CHENNAI__NFHS-5,,
Tamil Nadu,DINDIGUL,NFHS-4,2016,,62.73825908008377,12.808277662600135,1.9653925362809588,2.620523381707945,,,,,,25.97021446675056,155,,TAMIL NADU,DINDIGUL,TAMIL NADU__DINDIGUL__NFHS-4,,state_file_census_name
Tamil Nadu,ERODE,NFHS-4,2016,,86.66666666666664,63.33333333333331,56.66666666666666,5.0,,,,,,100.0,60,,TAMIL NADU,ERODE,TAMIL NADU__ERODE__NFHS-4,,state_file_census_name
Tamil Nadu,KANCHEEPURAM,NFHS-4,2016,,78.9665905022527,23.20863268208977,14.431749946043348,7.059611066015519,,,,,,29.03086165039039,222,,TAMIL NADU,KANCHEEPURAM,TAMIL NADU__KANCHEEPURAM__NFHS-4,,state_file_census_name
Tamil Nadu,KARUR,NFHS-4,2016,,76.59268375569651,29.20154318800338,7.191300689964248,3.7083715929337417,,,,,,28.12181791308087,311,,TAMIL NADU,KARUR,TAMIL NADU__KARUR__NFHS-4,,state_file_census_name
Tamil Nadu,Kancheepuram,NFHS-5,2020,,100.0,82.00532508913102,64.01065017826204,60.66844169637701,100.0,,,,100098.44302355024,64.01065017826204,5,,TAMIL NADU,KANCHEEPURAM,TAMIL NADU__KANCHEEPURAM__NFHS-5,,
Tamil Nadu,NAGAPATTINAM,NFHS-4,2016,,82.47645232863383,14.923767162665188,10.889705929363142,6.913919685266092,,,,,,28.40195659796741,98,,TAMIL NADU,NAGAPATTINAM,TAMIL NADU__NAGAPATTINAM__NFHS-4,,state_file_census_name
Tamil Nadu,NAMAKKAL,NFHS-4,2016,,75.07488002875178,32.4183696715221,18.593364637219835,11.172494854688066,,,,,,32.94502998379421,222,,TAMIL NADU,NAMAKKAL,TAMIL NADU__NAMAKKAL__NFHS-4,,state_file_census_name
Tamil Nadu,Namakkal,NFHS-5,2020,,50.0,0.0,0.0,0.0,0.0,,,,-69912.5,0.0,2,,TAMIL NADU,NAMAKKAL,TAMIL NADU__NAMAKKAL__NFHS-5,,
Tamil Nadu,PERAMBALUR,NFHS-4,2016,,69.84126984126985,0.0,0.0,0.0,,,,,,0.0,63,,TAMIL NADU,PERAMBALUR,TAMIL NADU__PERAMBALUR__NFHS-4,,state_file_census_name
Tamil Nadu,PUDUKKOTTAI,NFHS-4,2016,,80.47678969108088,42.694010500345264,18.31832466029013,13.957514826224864,,,,,,43.025825755736626,155,,TAMIL NADU,PUDUKKOTTAI,TAMIL NADU__PUDUKKOTTAI__NFHS-4,,state_file_census_name
Tamil Nadu,SALEM,NFHS-4,2016,,82.0268244993337,47.39521495449906,18.255473743040223,8.037420291682338,,,,,,33.16569109076405,454,,TAMIL NADU,SALEM,TAMIL NADU__SALEM__NFHS-4,,state_file_census_name
Tamil Nadu,SIVAGANGA,NFHS-4,2016,,60.52631578947369,52.63157894736843,6.578947368421054,6.578947368421054,,,,,,0.0,76,,TAMIL NADU,SIVAGANGA,TAMIL NADU__SIVAGANGA__NFHS-4,,state_file_census_name
Tamil Nadu,Salem,NFHS-5,2020,,100.0,64.01065017826204,64.01065017826204,42.67376678550803,42.67376678550803,,,,68663.39927966463,64.01065017826204,5,,TAMIL NADU,SALEM,TAMIL NADU__SALEM__NFHS-5,,
Tamil Nadu,THANJAVUR,NFHS-4,2016,,88.09780425180259,39.59653887677192,12.153696024100434,10.003470663293156,,,,,,46.986068872145935,138,,TAMIL NADU,THANJAVUR,TAMIL NADU__THANJAVUR__NFHS-4,,state_file_census_name
Tamil Nadu,THE NILGIRIS,NFHS-4,2016,,83.03237096160454,38.94701423772889,25.586352806867303,6.940261685431872,,,,,,37.72741135869248,243,,TAMIL NADU,THE NILGIRIS,TAMIL NADU__THE NILGIRIS__NFHS-4,,state_file_census_name
Tamil Nadu,THIRUVALLUR,NFHS-4,2016,,89.55534401584082,89.92883989347949,37.663728106616205,19.08755081045973,,,,,,100.0,1110,,TAMIL NADU,THIRUVALLUR,TAMIL NADU__THIRUVALLUR__NFHS-4,,state_file_census_name
Tamil Nadu,THIRUVARUR,NFHS-4,2016,,67.44896788922372,15.376005240041913,2.7028994129227044,3.603865883896938,,,,,,23.425128245330104,106,,TAMIL NADU,THIRUVARUR,TAMIL NADU__THIRUVARUR__NFHS-4,,state_file_census_name
Tamil Nadu,TIRUCHIRAPPALLI,NFHS-4,2016,,74.23969884267743,29.947479142329236,16.37646835752988,9.804540820413717,,,,,,21.11854681321865,326,,TAMIL NADU,TIRUCHIRAPPALLI,TAMIL NADU__TIRUCHIRAPPALLI__NFHS-4,,state_file_census_name
Tamil Nadu,TIRUVANNAMALAI,NFHS-4,2016,,78.23945007582772,0.7698035753951443,3.0792143015805773,0.7698035753951443,,,,,,0.0,129,,TAMIL NADU,TIRUVANNAMALAI,TAMIL NADU__TIRUVANNAMALAI__NFHS-4,,state_file_census_name
Tamil Nadu,Thiruvallur,NFHS-5,2020,,100.0,59.999999999999986,20.0,40.0,100.0,,,,52777.399999999994,0.0,5,,TAMIL NADU,THIRUVALLUR,TAMIL NADU__THIRUVALLUR__NFHS-5,,
Tamil Nadu,Tiruvannamalai,NFHS-5,2020,,100.0,42.67376678550803,42.67376678550803,0.0,21.336883392754014,,,,-16331.815533392475,64.01065017826204,5,,TAMIL NADU,TIRUVANNAMALAI,TAMIL NADU__TIRUVANNAMALAI__NFHS-5,,
Tamil Nadu,VELLORE,NFHS-4,2016,,75.18828709524074,13.891650443600527,2.8995978806040026,2.3107377090234293,,,,,,0.0,173,,TAMIL NADU,VELLORE,TAMIL NADU__VELLORE__NFHS-4,,state_file_census_name
Tamil Nadu,VILUPPURAM,NFHS-4,2016,,75.77556356159346,17.125874885446386,6.721178876921121,2.344062190408888,,,,,,16.076686540772858,339,,TAMIL NADU,VILUPPURAM,TAMIL NADU__VILUPPURAM__NFHS-4,,state_file_census_name
Tamil Nadu,Vellore,NFHS-5,2020,,100.0,44.14932941801221,40.69155490300203,22.074664709006104,44.14932941801221,,,,47838.5116269865,44.14932941801221,5,,TAMIL NADU,VELLORE,TAMIL NADU__VELLORE__NFHS-5,,
Tamil Nadu,Viluppuram,NFHS-5,2020,,100.0,44.14932941801221,22.074664709006104,22.074664709006104,22.074664709006104,,,,24204.485455841674,44.14932941801221,5,,TAMIL NADU,VILUPPURAM,TAMIL NADU__VILUPPURAM__NFHS-5,,
Telangana,Nalgonda,NFHS-5,2020,,49.81662279341491,49.81662279341491,49.81662279341491,46.879779532482985,46.879779532482985,,,,18080.021889657968,49.81662279341491,4,,TELANGANA,NALGONDA,TELANGANA__NALGONDA__NFHS-5,,
Telangana,Nirmal,NFHS-5,2020,,58.91822623495836,19.188669676218773,19.188669676218773,0.0,60.2704434412604,,,,-79364.26498157842,38.377339352437545,5,,TELANGANA,NIRMAL,TELANGANA__NIRMAL__NFHS-5,,
Telangana,Nizamabad,NFHS-5,2020,,49.504578636981314,0.6712271251102963,24.256867955471957,0.0,25.91893780661964,,,,-85287.81076142279,24.256867955471957,5,,TELANGANA,NIZAMABAD,TELANGANA__NIZAMABAD__NFHS-5,,
Telangana,Peddapalli,NFHS-5,2020,,48.72157154077412,24.77020004334861,0.8188285459230918,23.951371497425512,0.0,,,,-80639.45351598682,48.72157154077412,5,,TELANGANA,PEDDAPALLI,TELANGANA__PEDDAPALLI__NFHS-5,,
Telangana,Rajanna Sircilla,NFHS-5,2020,,0.7920900763509572,0.7920900763509572,0.0,0.0,24.801977480912264,,,,-118282.16525520728,0.7920900763509572,5,,TELANGANA,RAJANNA SIRCILLA,TELANGANA__RAJANNA SIRCILLA__NFHS-5,,
Telangana,Ranga Reddy,NFHS-5,2020,,38.37733935243755,79.45911311747919,19.188669676218776,19.188669676218776,39.7295565587396,,,,-14768.738001328267,38.37733935243755,5,,TELANGANA,RANGA REDDY,TELANGANA__RANGA REDDY__NFHS-5,,
Telangana,Sangareddy,NFHS-5,2020,,1.0441830081733217,1.9134153000375944,1.0441830081733217,32.6955282333208,65.3910564666416,,,,-79681.9144645099,1.9134153000375944,5,,TELANGANA,SANGAREDDY,TELANGANA__SANGAREDDY__NFHS-5,,
Telangana,Siddipet,NFHS-5,2020,,58.91822623495837,38.37733935243755,19.188669676218776,19.188669676218776,19.188669676218776,,,,-21131.913948195088,38.37733935243755,5,,TELANGANA,SIDDIPET,TELANGANA__SIDDIPET__NFHS-5,,
Telangana,Suryapet,NFHS-5,2020,,20.0,20.0,0.0,20.0,40.0,,,,-67365.4,0.0,5,,TELANGANA,SURYAPET,TELANGANA__SURYAPET__NFHS-5,,
Telangana,Vikarabad,NFHS-5,2020,,39.199494252671585,39.199494252671585,0.0,0.0,60.800505747328415,,,,-66036.53963405445,18.932659003562115,5,,TELANGANA,VIKARABAD,TELANGANA__VIKARABAD__NFHS-5,,
Telangana,Wanaparthy,NFHS-5,2020,,39.199494252671585,59.466329501781054,18.932659003562115,18.932659003562115,79.73316475089052,,,,-37047.41594673307,18.932659003562115,5,,TELANGANA,WANAPARTHY,TELANGANA__WANAPARTHY__NFHS-5,,
Telangana,Warangal Rural,NFHS-5,2020,,59.16611788123844,59.16611788123844,19.722039293746143,39.44407858749229,19.722039293746143,,,,-18839.414484508492,78.88815717498458,5,,TELANGANA,WARANGAL RURAL,TELANGANA__WARANGAL RURAL__NFHS-5,,
Telangana,Warangal Urban,NFHS-5,2020,,100.0,4.0817022198358135,4.0817022198358135,1.5316506893576447,52.04085110991791,,,,-63938.557068040296,4.0817022198358135,5,,TELANGANA,WARANGAL URBAN,TELANGANA__WARANGAL URBAN__NFHS-5,,
Telangana,Yadadri Bhuvanagiri,NFHS-5,2020,,39.7295565587396,38.37733935243755,19.188669676218776,19.188669676218776,41.08177376504163,,,,-62818.14481728247,38.37733935243755,5,,TELANGANA,YADADRI BHUVANAGIRI,TELANGANA__YADADRI BHUVANAGIRI__NFHS-5,,
Tripura,DHALAI,NFHS-4,2016,,73.9185610867449,87.50259875988486,14.311266548653286,7.758796899004571,,,,,,13.504659677273144,309,,TRIPURA,DHALAI,TRIPURA__DHALAI__NFHS-4,,state_file_census_name
Tripura,Gomati,NFHS-5,2020,,1.9134153000375944,34.60894353335839,1.9134153000375944,0.0,1.0441830081733217,,,,-95416.38407458982,1.9134153000375944,5,,TRIPURA,GOMATI,TRIPURA__GOMATI__NFHS-5,,
Tripura,Khowai,NFHS-5,2020,,18.932659003562115,39.199494252671585,0.0,0.0,59.466329501781054,,,,-51151.02532404291,18.932659003562115,5,,TRIPURA,KHOWAI,TRIPURA__KHOWAI__NFHS-5,,
Tripura,North Tripura,NFHS-5,2020,,74.36078577038707,50.40941427296154,24.77020004334861,23.951371497425512,100.0,,,,28238.344625554768,48.72157154077412,5,,TRIPURA,NORTH TRIPURA,TRIPURA__NORTH TRIPURA__NFHS-5,,
Tripura,SOUTH TRIPURA,NFHS-4,2016,,42.64347810538523,90.93649855290435,7.05406451191407,3.40864423007535,,,,,,10.432556723963344,339,,TRIPURA,SOUTH TRIPURA,TRIPURA__SOUTH TRIPURA__NFHS-4,,state_file_census_name
Tripura,Sepahijala,NFHS-5,2020,,39.199494252671585,59.466329501781054,0.0,0.0,20.266835249109473,,,,-71375.16952956119,18.932659003562115,5,,TRIPURA,SEPAHIJALA,TRIPURA__SEPAHIJALA__NFHS-5,,
Tripura,South Tripura,NFHS-5,2020,,100.0,50.0,0.0,0.0,50.0,,,,-21943.0,0.0,2,,TRIPURA,SOUTH TRIPURA,TRIPURA__SOUTH TRIPURA__NFHS-5,,
Tripura,Unakoti,NFHS-5,2020,,58.91822623495837,39.7295565587396,0.0,0.0,79.45911311747919,,,,-39151.811324525304,38.37733935243755,5,,TRIPURA,UNAKOTI,TRIPURA__UNAKOTI__NFHS-5,,
Tripura,WEST TRIPURA,NFHS-4,2016,,69.45127508732216,91.50442045461448,20.51009781047388,9.502244885665652,,,,,,32.76291343571596,642,,TRIPURA,WEST TRIPURA,TRIPURA__WEST TRIPURA__NFHS-4,,state_file_census_name
Tripura,West Tripura,NFHS-5,2020,,89.6425737550883,96.54752458502944,30.991087378637477,31.01138521766189,55.15841528343146,,,,71564.97646646269,20.593065455676953,29,,TRIPURA,WEST TRIPURA,TRIPURA__WEST TRIPURA__NFHS-5,,
Uttar Pradesh,AGRA,NFHS-4,2016,,83.04105434518866,76.7378923933464,38.2046016473802,15.326031196051195,,,,,,73.35671084735029,154,,UTTAR PRADESH,AGRA,UTTAR PRADESH__AGRA__NFHS-4,,state_file_census_name
Uttar Pradesh,ALIGARH,NFHS-4,2016,,46.02959794904408,58.72802092536445,14.28386426233461,3.1741201129429264,,,,,,25.39296090354341,63,,UTTAR PRADESH,ALIGARH,UTTAR PRADESH__ALIGARH__NFHS-4,,state_file_census_name
Uttar Pradesh,ALLAHABAD,NFHS-4,2016,,34.462716148163416,0.6544375972417116,0.0,0.6571813509793532,,,,,,0.0,153,,UTTAR PRADESH,ALLAHABAD,UTTAR PRADESH__ALLAHABAD__NFHS-4,,state_file_census_name
Uttar Pradesh,AMBEDKAR NAGAR,NFHS-4,2016,,7.69442136682853,2.970706602954507,0.8535780469780676,0.4259654012232053,,,,,,9.797204228133728,236,,UTTAR PRADESH,AMBEDKAR NAGAR,UTTAR PRADESH__AMBEDKAR NAGAR__NFHS-4,,state_file_census_name
Uttar Pradesh,AURAIYA,NFHS-4,2016,,11.992054336082893,24.008371252094022,14.762394550725569,0.0,,,,,,24.009615193569836,109,,UTTAR PRADESH,AURAIYA,UTTAR PRADESH__AURAIYA__NFHS-4,,state_file_census_name
Uttar Pradesh,AZAMGARH,NFHS-4,2016,,54.87835939936363,17.82330526222377,0.0,0.0,,,,,,0.0,44,,UTTAR PRADESH,AZAMGARH,UTTAR PRADESH__AZAMGARH__NFHS-4,,state_file_census_name
Uttar Pradesh,Agra,NFHS-5,2020,,89.58079197551544,30.42948832008933,19.15644380322851,0.8538364923762811,0.0,,,,-41843.621625088635,58.32316790206181,8,,UTTAR PRADESH,AGRA,UTTAR PRADESH__AGRA__NFHS-5,,
Uttar Pradesh,Aligarh,NFHS-5,2020,,86.87829963411869,36.509733623851744,24.125165278504333,4.128189448449139,0.0,,,,-56595.99203212089,60.63489890235607,8,,UTTAR PRADESH,ALIGARH,UTTAR PRADESH__ALIGARH__NFHS-5,,
Uttar Pradesh,Amethi,NFHS-5,2020,,49.57270497489408,49.57270497489408,49.57270497489408,23.55382005743362,26.018884917460465,,,,-13864.079369297846,24.359057462341124,5,,UTTAR PRADESH,AMETHI,UTTAR PRADESH__AMETHI__NFHS-5,,
Uttar Pradesh,Auraiya,NFHS-5,2020,,100.0,100.0,0.0,0.0,100.0,,,,-10816.0,100.0,1,,UTTAR PRADESH,AURAIYA,UTTAR PRADESH__AURAIYA__NFHS-5,,
Uttar Pradesh,BAGHPAT,NFHS-4,2016,,73.33197869734958,54.00001775260852,36.73888539767584,14.150333167282476,,,,,,60.733125156010026,185,,UTTAR PRADESH,BAGHPAT,UTTAR PRADESH__BAGHPAT__NFHS-4,,state_file_census_name
Uttar Pradesh,BAHRAICH,NFHS-4,2016,,50.29407452215321,20.860092255151113,5.606801940043691,1.845717174246032,,,,,,0.0,54,,UTTAR PRADESH,BAHRAICH,UTTAR PRADESH__BAHRAICH__NFHS-4,,state_file_census_name
Uttar Pradesh,BALLIA,NFHS-4,2016,,50.07222720672083,6.31921773977413,0.0,0.0,,,,,,0.0,48,,UTTAR PRADESH,BALLIA,UTTAR PRADESH__BALLIA__NFHS-4,,state_file_census_name
Uttar Pradesh,BALRAMPUR,NFHS-4,2016,,6.779661016949152,5.084745762711865,0.0,0.0,,,,,,0.0,59,,UTTAR PRADESH,BALRAMPUR,UTTAR PRADESH__BALRAMPUR__NFHS-4,,state_file_census_name
Uttar Pradesh,BANDA,NFHS-4,2016,,24.018679861296192,23.078829850928408,11.102725510613505,4.749667488034489,,,,,,23.824914103896855,324,,UTTAR PRADESH,BANDA,UTTAR PRADESH__BANDA__NFHS-4,,state_file_census_name
Uttar Pradesh,BARA BANKI,NFHS-4,2016,,46.17301695200497,23.530062341707666,15.986760400184332,10.941946851217182,,,,,,31.10770836956347,239,,UTTAR PRADESH,BARA BANKI,UTTAR PRADESH__BARA BANKI__NFHS-4,,state_file_census_name
Uttar Pradesh,BAREILLY,NFHS-4,2016,,80.95238095238095,80.95238095238095,52.38095238095239,9.523809523809524,,,,,,100.0,21,,UTTAR PRADESH,BAREILLY,UTTAR PRADESH__BAREILLY__NFHS-4,,state_file_census_name
Uttar Pradesh,BASTI,NFHS-4,2016,,44.8235809631023,17.164835654489455,11.309462398432212,2.3935956755848835,,,,,,39.49432864715058,171,,UTTAR PRADESH,BASTI,UTTAR PRADESH__BASTI__NFHS-4,,state_file_census_name
Uttar Pradesh,BIJNOR,NFHS-4,2016,,41.31230249734492,11.914631247697976,3.63398868707874,0.0,,,,,,0.0,109,,UTTAR PRADESH,BIJNOR,UTTAR PRADESH__BIJNOR__NFHS-4,,state_file_census_name
Uttar Pradesh,BUDAUN,NFHS-4,2016,,38.67294627855159,15.898170509910493,13.078997815782731,5.122717708483044,,,,,,17.325056944606608,214,,UTTAR PRADESH,BUDAUN,UTTAR PRADESH__BUDAUN__NFHS-4,,state_file_census_name
Uttar Pradesh,BULANDSHAHR,NFHS-4,2016,,74.31823880070583,80.50368969397243,12.294003999355116,1.5451088375543975,,,,,,21.631523725761568,66,,UTTAR PRADESH,BULANDSHAHR,UTTAR PRADESH__BULANDSHAHR__NFHS-4,,state_file_census_name
Uttar Pradesh,Baghpat,NFHS-5,2020,,83.10958704305446,18.27455375920761,16.89041295694555,16.89041295694555,16.89041295694555,,,,-34907.697733890214,32.438348172217815,6,,UTTAR PRADESH,BAGHPAT,UTTAR PRADESH__BAGHPAT__NFHS-5,,
Uttar Pradesh,Bareilly,NFHS-5,2020,,100.0,61.18899727636769,55.08387494237401,19.405501361816164,35.678373580557846,,,,31819.846935339985,41.78349591455151,5,,UTTAR PRADESH,BAREILLY,UTTAR PRADESH__BAREILLY__NFHS-5,,
Uttar Pradesh,Bijnor,NFHS-5,2020,,83.22567716637613,32.90270866550451,0.6873137064060744,16.10769747954922,56.68956550312817,,,,-51819.47145521282,32.90270866550451,13,,UTTAR PRADESH,BIJNOR,UTTAR PRADESH__BIJNOR__NFHS-5,,
Uttar Pradesh,Budaun,NFHS-5,2020,,100.0,64.77099444779941,100.0,64.77099444779941,64.77099444779941,,,,112925.17228989392,64.77099444779941,2,,UTTAR PRADESH,BUDAUN,UTTAR PRADESH__BUDAUN__NFHS-5,,
Uttar Pradesh,Bulandshahr,NFHS-5,2020,,72.44583669515278,44.89167339030555,44.89167339030555,44.89167339030555,44.89167339030555,,,,20899.28774765403,17.337510085458337,5,,UTTAR PRADESH,BULANDSHAHR,UTTAR PRADESH__BULANDSHAHR__NFHS-5,,
Uttar Pradesh,DEORIA,NFHS-4,2016,,28.16610082919207,10.259301173146271,5.129650586573136,0.0,,,,,,0.0,39,,UTTAR PRADESH,DEORIA,UTTAR PRADESH__DEORIA__NFHS-4,,state_file_census_name
Uttar Pradesh,ETAWAH,NFHS-4,2016,,48.107753826483915,39.248019961680605,23.423387053530657,3.7984710459111506,,,,,,35.45239642850407,158,,UTTAR PRADESH,ETAWAH,UTTAR PRADESH__ETAWAH__NFHS-4,,state_file_census_name
Uttar Pradesh,Etawah,NFHS-5,2020,,92.42585717550196,7.574142824498013,0.0,7.574142824498013,0.0,,,,-142965.4161443413,7.574142824498013,2,,UTTAR PRADESH,ETAWAH,UTTAR PRADESH__ETAWAH__NFHS-5,,
Uttar Pradesh,FAIZABAD,NFHS-4,2016,,1.751534409774464,1.091811637359482,0.0,0.0,,,,,,0.0,180,,UTTAR PRADESH,FAIZABAD,UTTAR PRADESH__FAIZABAD__NFHS-4,,state_file_census_name
Uttar Pradesh,FARRUKHABAD,NFHS-4,2016,,20.18400731144395,14.052880605799212,6.1468096538970824,4.217658633333748,,,,,,8.731985896927275,260,,UTTAR PRADESH,FARRUKHABAD,UTTAR PRADESH__FARRUKHABAD__NFHS-4,,state_file_census_name
Uttar Pradesh,FATEHPUR,NFHS-4,2016,,23.3641216778581,22.455984727230643,3.925273499709219,1.9116428605364144,,,,,,13.88482009758198,206,,UTTAR PRADESH,FATEHPUR,UTTAR PRADESH__FATEHPUR__NFHS-4,,state_file_census_name
Uttar Pradesh,FIROZABAD,NFHS-4,2016,,73.31803374958635,63.57321210923706,33.51108145247241,17.531105828462497,,,,,,50.42070818086788,127,,UTTAR PRADESH,FIROZABAD,UTTAR PRADESH__FIROZABAD__NFHS-4,,state_file_census_name
Uttar Pradesh,Firozabad,NFHS-5,2020,,100.0,9.491554666516183,69.83051822217206,0.0,9.491554666516183,,,,5547.020274075789,9.491554666516183,4,,UTTAR PRADESH,FIROZABAD,UTTAR PRADESH__FIROZABAD__NFHS-5,,
Uttar Pradesh,GAUTAM BUDDHA NAGAR,NFHS-4,2016,,39.369490983517046,61.358599322075506,9.570629800182214,3.831089934003326,,,,,,36.3504191524663,262,,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,UTTAR PRADESH__GAUTAM BUDDHA NAGAR__NFHS-4,,state_file_census_name
Uttar Pradesh,GHAZIABAD,NFHS-4,2016,,20.93315312154174,23.108374825178227,0.0,3.3272140860570634,,,,,,10.895783588730604,153,,UTTAR PRADESH,GHAZIABAD,UTTAR PRADESH__GHAZIABAD__NFHS-4,,state_file_census_name
Uttar Pradesh,GONDA,NFHS-4,2016,,45.7757332335481,15.768788147289309,5.207473983515663,3.145518047911188,,,,,,17.977110279636097,96,,UTTAR PRADESH,GONDA,UTTAR PRADESH__GONDA__NFHS-4,,state_file_census_name
Uttar Pradesh,GORAKHPUR,NFHS-4,2016,,29.417434266952743,4.560573822936593,1.148049238105195,0.0,,,,,,0.0,172,,UTTAR PRADESH,GORAKHPUR,UTTAR PRADESH__GORAKHPUR__NFHS-4,,state_file_census_name
Uttar Pradesh,Gautam Buddha Nagar,NFHS-5,2020,,67.53506560926552,19.865770394215794,17.829983586853484,18.508579189307586,15.903382361511037,,,,-55135.729536708706,50.31534391232966,13,,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,UTTAR PRADESH__GAUTAM BUDDHA NAGAR__NFHS-5,,
Uttar Pradesh,Ghaziabad,NFHS-5,2020,,79.41037618746155,9.008583829991048,8.164941389311648,4.082470694655824,18.45975329558088,,,,-84313.65778362352,27.93631665611539,13,,UTTAR PRADESH,GHAZIABAD,UTTAR PRADESH__GHAZIABAD__NFHS-5,,
Uttar Pradesh,HAMIRPUR,NFHS-4,2016,,58.79798904695308,45.062511436103385,19.36897421376374,2.766996316251962,,,,,,58.502207829327205,263,,UTTAR PRADESH,HAMIRPUR,UTTAR PRADESH__HAMIRPUR__NFHS-4,,state_file_census_name
Uttar Pradesh,HARDOI,NFHS-4,2016,,20.41300548983367,47.72266075575328,4.591542039612301,1.449378757602201,,,,,,21.740681364033023,66,,UTTAR PRADESH,HARDOI,UTTAR PRADESH__HARDOI__NFHS-4,,state_file_census_name
Uttar Pradesh,Hamirpur,NFHS-5,2020,,100.0,100.0,100.0,0.0,100.0,,,,88924.0,100.0,1,,UTTAR PRADESH,HAMIRPUR,UTTAR PRADESH__HAMIRPUR__NFHS-5,,
Uttar Pradesh,Hapur,NFHS-5,2020,,67.3044717666792,34.60894353335839,1.9134153000375944,65.3910564666416,67.3044717666792,,,,-18185.107235477077,1.9134153000375944,5,,UTTAR PRADESH,HAPUR,UTTAR PRADESH__HAPUR__NFHS-5,,
Uttar Pradesh,JALAUN,NFHS-4,2016,,28.90094594342299,28.8650417659967,19.344752503102303,7.243099321850368,,,,,,20.976198847503355,125,,UTTAR PRADESH,JALAUN,UTTAR PRADESH__JALAUN__NFHS-4,,state_file_census_name
Uttar Pradesh,JAUNPUR,NFHS-4,2016,,0.0,0.0,0.0,0.0,,,,,,0.0,38,,UTTAR PRADESH,JAUNPUR,UTTAR PRADESH__JAUNPUR__NFHS-4,,state_file_census_name
Uttar Pradesh,JHANSI,NFHS-4,2016,,55.3319792280486,39.17242340320728,13.706623507049288,2.284437251174881,,,,,,50.25761952584739,43,,UTTAR PRADESH,JHANSI,UTTAR PRADESH__JHANSI__NFHS-4,,state_file_census_name
Uttar Pradesh,JYOTIBA PHULE NAGAR,NFHS-4,2016,,67.47367129688875,42.567657749095474,46.46092996259569,5.177886487009567,,,,,,0.0,174,,UTTAR PRADESH,JYOTIBA PHULE NAGAR,UTTAR PRADESH__JYOTIBA PHULE NAGAR__NFHS-4,,state_file_census_name
Uttar Pradesh,Jyotiba Phule Nagar,NFHS-5,2020,,94.5568751669278,72.78437583463901,36.872497253188016,25.1524813677659,25.1524813677659,,,,-3553.3302348490593,67.34125100156682,17,,UTTAR PRADESH,JYOTIBA PHULE NAGAR,UTTAR PRADESH__JYOTIBA PHULE NAGAR__NFHS-5,,
Uttar Pradesh,KANNAUJ,NFHS-4,2016,,11.343509814510972,0.6567168483821593,0.6205801437079703,0.0,,,,,,0.0,160,,UTTAR PRADESH,KANNAUJ,UTTAR PRADESH__KANNAUJ__NFHS-4,,state_file_census_name
Uttar Pradesh,KANPUR DEHAT,NFHS-4,2016,,97.7777777777778,97.7777777777778,77.77777777777774,37.777777777777786,,,,,,100.0,90,,UTTAR PRADESH,KANPUR DEHAT,UTTAR PRADESH__KANPUR DEHAT__NFHS-4,,state_file_census_name
Uttar Pradesh,KANPUR NAGAR,NFHS-4,2016,,44.6702965833329,31.3070672583149,18.754608680986024,6.276229288664437,,,,,,41.42311330518528,84,,UTTAR PRADESH,KANPUR NAGAR,UTTAR PRADESH__KANPUR NAGAR__NFHS-4,,state_file_census_name
Uttar Pradesh,KAUSHAMBI,NFHS-4,2016,,0.0,0.0,0.0,0.0,,,,,,0.0,68,,UTTAR PRADESH,KAUSHAMBI,UTTAR PRADESH__KAUSHAMBI__NFHS-4,,state_file_census_name
Uttar Pradesh,KHERI,NFHS-4,2016,,9.820561209295423,5.767391178754185,0.5340258314097699,0.5340258314097699,,,,,,0.0,192,,UTTAR PRADESH,KHERI,UTTAR PRADESH__KHERI__NFHS-4,,state_file_census_name
Uttar Pradesh,KUSHINAGAR,NFHS-4,2016,,35.47281286239328,11.865529333669096,5.666882030014158,0.5948781650099492,,,,,,14.87195412524873,180,,UTTAR PRADESH,KUSHINAGAR,UTTAR PRADESH__KUSHINAGAR__NFHS-4,,state_file_census_name
Uttar Pradesh,Kanpur Dehat,NFHS-5,2020,,100.0,23.93168589992744,23.93168589992744,23.93168589992744,23.93168589992744,,,,-29155.412221047765,23.93168589992744,2,,UTTAR PRADESH,KANPUR DEHAT,UTTAR PRADESH__KANPUR DEHAT__NFHS-5,,
Uttar Pradesh,Kanpur Nagar,NFHS-5,2020,,100.0,100.0,100.0,85.38867512072513,85.38867512072513,,,,115519.97003913728,100.0,2,,UTTAR PRADESH,KANPUR NAGAR,UTTAR PRADESH__KANPUR NAGAR__NFHS-5,,
